Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,0.25,0.002,0.002,45,"(4.890115134756002, 0.4954472684472542, 18.443419058651884)",-4.4712929911781805,-9.589776114930231,8453.20235547599,-0.035383749929075156,64.83016625419647,1.2633404608148433,1.0958620692279764,1.0,0.0,0.0,1.0,7.0,3.3527414798736572,8.68511373751352,1e-05,,
E-STLSQ,0.25,0.002,0.002,45,"(4.890115134756002, 0.4954472684472542, 18.443419058651884)",-4.566837188814863,-11.362620137735627,8852.210837266914,-0.00036747739672969473,64.33026474503345,1.0,1.0,1.0,0.0,0.0,0.0,7.0,22.7813720703125,7.543120063354615,1e-05,,
SR3,0.25,0.002,0.002,45,"(4.890115134756002, 0.4954472684472542, 18.443419058651884)",0.9884991864805223,-1244929926545.7036,517976881673756.0,-2.2156923003815384e+16,8828450881.651455,14585851.109786695,7238486.919962569,4686745.76465467,0.043478260869565216,7.0,154.0,0.0,26.66642189025879,31.622776601683793,,3.3333333333333335,
SSR,0.25,0.002,0.002,45,"(4.890115134756002, 0.4954472684472542, 18.443419058651884)",0.9702574766516427,0.8714458913350746,154.50682180981076,-4.381143208694254,151.68733951947596,1.3546794311600687,1.3744620142259534,1.3172218191033989,0.4166666666666667,5,5,2,0.9932703971862793,,"(0.01, 1e-05, 0.001)",,
MIOSR,0.25,0.002,0.002,45,"(4.890115134756002, 0.4954472684472542, 18.443419058651884)",0.9467664984260596,0.6306060934634069,883.2336728984154,-0.6676205016818277,85.02681333343529,1.1140943084097321,1.289519222257012,1.325434171609271,0.3,3,3,4,1652.0073735713959,,"(0, 0, 0)",,"(2, 2, 2)"
STLSQ,0.3513325357035531,0.002,0.002,45,"(4.890115134756002, 0.4954472684472542, 18.443419058651884)",0.820403431746851,0.2270444701575907,1344.972262705243,-0.9557300725257589,103.05781149933144,4.253299137569095,3.837514513136517,2.9023342226157527,0.4,4.0,3.0,3.0,4.786139488220215,4.941713361323833,1e-05,,
E-STLSQ,0.3513325357035531,0.002,0.002,45,"(4.890115134756002, 0.4954472684472542, 18.443419058651884)",-1.7864717121966027,-2.3052348084013548,7232.614296145413,-0.19072164900541444,73.67629628491379,3.544679177186972,4.619702839221286,5.09233672202356,0.3333333333333333,3.0,2.0,4.0,43.28009533882141,2.1209508879201904,1e-05,,
SR3,0.3513325357035531,0.002,0.002,45,"(4.890115134756002, 0.4954472684472542, 18.443419058651884)",0.9917097691279539,-11516092.825615695,22615978538.026234,-12291254142143.145,151335894.89161733,350809.07510608307,232567.61910686156,198276.03633005664,0.0472972972972973,7.0,141.0,0.0,28.67758059501648,27.464741148160503,,0.03333333333333333,
SSR,0.3513325357035531,0.002,0.002,45,"(4.890115134756002, 0.4954472684472542, 18.443419058651884)",0.9868749970714705,0.9872801476634988,24.576225112106044,0.9371061774123263,16.294659875002402,0.39719073263240817,0.5320665724301217,0.5909689746881217,0.6666666666666666,6,2,1,1.094498872756958,,"(0.05, 0.0, 0.05)",,
MIOSR,0.3513325357035531,0.002,0.002,45,"(4.890115134756002, 0.4954472684472542, 18.443419058651884)",0.9871924257681672,0.9891683267998888,21.598749514257804,0.9997175838012534,1.0577318249846024,0.005408755862904106,0.004915503259371715,0.0042283381610331615,1.0,7,0,0,1612.9369616508484,,"(0, 0.05, 0)",,"(2, 3, 2)"
STLSQ,0.4937382025755537,0.002,0.002,45,"(4.890115134756002, 0.4954472684472542, 18.443419058651884)",0.9852420317309757,0.8578827294831255,59.28236694827999,-46.56955862575835,447.1866285309484,1.2195188339853904,1.0291261844613646,1.0,0.125,2.0,9.0,5.0,5.448897838592529,0.2559547922699536,0.05,,
E-STLSQ,0.4937382025755537,0.002,0.002,45,"(4.890115134756002, 0.4954472684472542, 18.443419058651884)",0.1745865559313479,-0.16736012510734402,614.8525505903879,0.3190247185660759,43.20546502188292,0.8288564437980954,0.9534577238012761,1.0,0.5,4.0,1.0,3.0,29.013610363006592,0.14563484775012436,0.05,,
SR3,0.4937382025755537,0.002,0.002,45,"(4.890115134756002, 0.4954472684472542, 18.443419058651884)",0.9972640747691641,-6202768.182148781,1185274008.252445,-619387810252.712,61841404.63856049,83806.26208499132,80353.59190061865,82310.50819442929,0.06086956521739131,7.0,108.0,0.0,30.132694244384766,31.622776601683793,,0.03333333333333333,
