Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,0.25,0.002,0.002,28,"(2.290137422891191, 0.6123960232764114, 13.749012760277228)",-1.2640335120215322,-3.823522902750458,13445.632370258985,0.01571378900772972,64.66385569890656,0.9184944591565605,0.9650106310119901,1.0,0.14285714285714285,1.0,0.0,6.0,3.554109573364258,2.8117686979742307,0.001,,
E-STLSQ,0.25,0.002,0.002,28,"(2.290137422891191, 0.6123960232764114, 13.749012760277228)",-1.8796960990185347,-13.232723087678965,14875.853935493418,-0.0002550873903381638,64.91042668084971,1.0,1.0,1.0,0.0,0.0,0.0,7.0,22.348177671432495,1.5998587196060574,0.001,,
SR3,0.25,0.002,0.002,28,"(2.290137422891191, 0.6123960232764114, 13.749012760277228)",0.9930099544269534,-400975258610.1384,225716611496233.16,-1.1309404879331366e+17,21343482222.854183,5098838.568109117,1936209.61666009,1195880.097567898,0.041916167664670656,7.0,160.0,0.0,27.72100043296814,17.992936232915515,,0.03333333333333333,
SSR,0.25,0.002,0.002,28,"(2.290137422891191, 0.6123960232764114, 13.749012760277228)",0.9853945161124962,0.9041440017193564,304.35661530131483,-34.97200016616764,398.3691910594996,2.888529801265391,3.269335881966595,3.505819542379338,0.1875,3,9,4,1.014153003692627,,"(0.0, 1e-05, 0.2)",,
MIOSR,0.25,0.002,0.002,28,"(2.290137422891191, 0.6123960232764114, 13.749012760277228)",0.9848964290473671,0.9644443284181965,22.79190227451323,0.9962187492049411,4.050265927244048,0.057993736013701946,0.06749701654862796,0.06688760727862039,0.8571428571428571,6,0,1,1425.4836671352386,,"(0, 0.05, 0)",,"(2, 2, 2)"
STLSQ,0.3513325357035531,0.002,0.002,28,"(2.290137422891191, 0.6123960232764114, 13.749012760277228)",0.08128270584230872,-0.41046495146252254,7573.577710417376,-2.6215041710458147,134.9006875770377,3.6023143296792504,3.7861571732320973,4.071331273145522,0.2,2.0,3.0,5.0,4.69264817237854,1.2067926406393288,0.001,,
E-STLSQ,0.3513325357035531,0.002,0.002,28,"(2.290137422891191, 0.6123960232764114, 13.749012760277228)",-1.7551893055761318,-1.956093095889729,15259.029448058027,-0.0002550873903381638,64.91042668084971,1.0,1.0,1.0,0.0,0.0,0.0,7.0,42.198627948760986,1.8420699693267164,0.001,,
SR3,0.3513325357035531,0.002,0.002,28,"(2.290137422891191, 0.6123960232764114, 13.749012760277228)",0.9933614289506076,-15235326.27183908,71400298771.23547,-66825331096.6953,18443089.75468008,21900.62761666629,11549.86223706775,8065.9887717524625,0.05511811023622047,7.0,120.0,0.0,29.11921453475952,23.85344006431419,,0.03333333333333333,
SSR,0.3513325357035531,0.002,0.002,28,"(2.290137422891191, 0.6123960232764114, 13.749012760277228)",0.9876630379807155,0.9861227464010301,76.66029654342488,0.07647029522198198,76.41846668026804,0.14727572706658945,0.0987069560128664,0.08233877676841532,0.3333333333333333,5,8,2,1.1060411930084229,,"(1e-05, 0.0, 0.05)",,
MIOSR,0.3513325357035531,0.002,0.002,28,"(2.290137422891191, 0.6123960232764114, 13.749012760277228)",0.9876142512647886,0.9915594948586768,39.57016273808744,0.9540244071751429,14.020676778048117,0.09069219005547818,0.0995458223626401,0.10414530079850046,0.6666666666666666,6,2,1,1430.8730845451355,,"(0, 0.001, 0)",,"(3, 3, 2)"
STLSQ,0.4937382025755537,0.002,0.002,28,"(2.290137422891191, 0.6123960232764114, 13.749012760277228)",0.9975948325253735,0.964287700353014,21.286965977440065,0.9978519236026282,3.0436188655584386,0.12701434912791287,0.13112612411097435,0.1064351014486504,0.75,6.0,1.0,1.0,6.41973352432251,0.5963623316594643,0.001,,
E-STLSQ,0.4937382025755537,0.002,0.002,28,"(2.290137422891191, 0.6123960232764114, 13.749012760277228)",0.9962559160334347,0.9578522310219428,24.874405671614806,0.998328189052792,2.9926137872424747,0.06629384461359841,0.08380534069715781,0.08732271856555052,0.8571428571428571,6.0,0.0,1.0,48.41963791847229,0.44984326689694465,0.001,,
SR3,0.4937382025755537,0.002,0.002,28,"(2.290137422891191, 0.6123960232764114, 13.749012760277228)",0.9982129415898493,-142836445.29285023,83963257897.86873,-6795663571397.889,164757063.10783646,13432.13532842294,5957.038807615852,3397.6467567732457,0.051470588235294115,7.0,129.0,0.0,30.693868398666382,31.622776601683793,,0.03333333333333333,
SSR,0.4937382025755537,0.002,0.002,28,"(2.290137422891191, 0.6123960232764114, 13.749012760277228)",0.9976613575486905,0.9731563062571272,16.335692191082682,0.9998712847055191,0.7548955537536339,0.01985387829748205,0.02331838351936127,0.024240839020216294,1.0,7,0,0,1.14402174949646,,"(0.01, 1e-05, 0.2)",,
MIOSR,0.4937382025755537,0.002,0.002,28,"(2.290137422891191, 0.6123960232764114, 13.749012760277228)",0.9976664925755482,0.9715384051787505,17.238965547266428,0.9998281205473705,0.8684363843468883,0.021118418116136444,0.023897184372707894,0.02342592947206474,0.7777777777777778,7,2,0,1497.917373418808,,"(0, 0.01, 0)",,"(2, 5, 2)"
