Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,0.25,0.002,0.002,22,"(-2.9153946264115738, -0.18318938236634086, 22.616141059431243)",-5.243972884522759,-13.862912748179044,2909.8723010992057,-0.000365605076304328,64.23455754035282,1.0,1.0,1.0,0.0,0.0,0.0,7.0,3.587203025817871,0.6866488450043002,0.2,,
E-STLSQ,0.25,0.002,0.002,22,"(-2.9153946264115738, -0.18318938236634086, 22.616141059431243)",-5.243972884522759,-13.862912748179044,2909.8723010992057,-0.000365605076304328,64.23455754035282,1.0,1.0,1.0,0.0,0.0,0.0,7.0,19.481034755706787,0.2559547922699536,0.2,,
SR3,0.25,0.002,0.002,22,"(-2.9153946264115738, -0.18318938236634086, 22.616141059431243)",0.9729656845630236,-829743325045.4781,168126812716139.1,-5769934163292448.0,4588535941.089641,11888644.75686304,5557718.50547157,4427952.830048362,0.04242424242424243,7.0,158.0,0.0,28.59980607032776,31.622776601683793,,0.03333333333333333,
SSR,0.25,0.002,0.002,22,"(-2.9153946264115738, -0.18318938236634086, 22.616141059431243)",0.9484035485460671,0.9524451914948906,9.369364208878226,-16.136013701439307,269.2873551188743,0.5192204193241972,0.5381039792903215,0.5539130435161197,0.5454545454545454,6,4,1,1.0269818305969238,,"(0.0, 0.0, 0.001)",,
MIOSR,0.25,0.002,0.002,22,"(-2.9153946264115738, -0.18318938236634086, 22.616141059431243)",0.9477414241317627,0.7136944348550603,170.95881466723327,-16.041893596410667,307.1082923483797,0.5162804263017378,0.4824092901262354,0.38042518626189076,0.3,3,3,4,1694.2489442825317,,"(0, 0, 0.001)",,"(2, 2, 2)"
STLSQ,0.3513325357035531,0.002,0.002,22,"(-2.9153946264115738, -0.18318938236634086, 22.616141059431243)",-1.1636386670630285,-3.9258028624036583,10929.528472738524,-0.000365605076304328,64.23455754035282,1.0,1.0,1.0,0.0,0.0,0.0,7.0,4.029034852981567,0.5963623316594643,0.05,,
E-STLSQ,0.3513325357035531,0.002,0.002,22,"(-2.9153946264115738, -0.18318938236634086, 22.616141059431243)",-1.1636386670630285,-3.9258028624036583,10929.528472738524,-0.000365605076304328,64.23455754035282,1.0,1.0,1.0,0.0,0.0,0.0,7.0,24.092373371124268,0.44984326689694465,0.05,,
SR3,0.3513325357035531,0.002,0.002,22,"(-2.9153946264115738, -0.18318938236634086, 22.616141059431243)",0.9838484367375196,-277729977817.4124,609641019368170.8,-232585350080155.9,992269444.6907997,1037869.8864899942,476072.4209381607,347336.8429690722,0.044585987261146494,7.0,150.0,0.0,29.846813440322876,31.622776601683793,,0.03333333333333333,
SSR,0.3513325357035531,0.002,0.002,22,"(-2.9153946264115738, -0.18318938236634086, 22.616141059431243)",0.9727371430001476,0.6974062352306786,1450.9779558356186,-8.093182886600408,203.74159684353455,0.5847342876470926,0.46326633820696334,0.3751375526067857,0.3333333333333333,4,5,3,1.045442819595337,,"(0.0, 1e-05, 0.001)",,
MIOSR,0.3513325357035531,0.002,0.002,22,"(-2.9153946264115738, -0.18318938236634086, 22.616141059431243)",0.9754529526455326,-12.652451173322397,14036.692434679606,-2.031937315012807,79.42245423497127,0.517044789751556,0.4751113314582633,0.36967917704411096,0.3,3,3,4,1150.1203401088715,,"(0, 0, 0.2)",,"(2, 2, 2)"
STLSQ,0.4937382025755537,0.002,0.002,22,"(-2.9153946264115738, -0.18318938236634086, 22.616141059431243)",0.9887319277327792,0.9660830883914823,128.37977866646852,-7.228002504405896,186.27800738070374,0.5774900147970766,0.6718620429013663,0.7304318426618691,0.5,5.0,3.0,2.0,5.87185525894165,0.6866488450043002,0.001,,
E-STLSQ,0.4937382025755537,0.002,0.002,22,"(-2.9153946264115738, -0.18318938236634086, 22.616141059431243)",0.04775709016850952,0.5683873120493178,397.0417620447515,-0.4127885780333642,75.92623333662249,0.7937876144201527,0.8675425748444257,0.9273810241431814,0.75,6.0,1.0,1.0,46.43098592758179,0.517947467923121,0.001,,
SR3,0.4937382025755537,0.002,0.002,22,"(-2.9153946264115738, -0.18318938236634086, 22.616141059431243)",0.9912858017631971,-22652.469309036216,31207010.919599984,-309721163.36397016,1116152.45922605,3422.202414980127,1882.1877536203988,1691.4022852265673,0.0625,7.0,105.0,0.0,30.97190761566162,31.622776601683793,,1.0,
