Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,0.25,0.002,0.002,47,"(-3.8651152810635048, 4.7448309443645655, 31.862039005033186)",-1.4833445421474158,-46.534795770016444,1564.8000242153546,-1.270804348073972,78.92090855504213,1.080260571547884,1.0046623407999946,1.0,0.0,0.0,2.0,7.0,3.3874738216400146,1.5998587196060574,0.001,,
E-STLSQ,0.25,0.002,0.002,47,"(-3.8651152810635048, 4.7448309443645655, 31.862039005033186)",-2.9864982842453096,-47.79391219560367,1619.5208098705396,-0.00023109617912627406,63.207285497507584,1.0,1.0,1.0,0.0,0.0,0.0,7.0,22.35188102722168,1.0481131341546852,0.001,,
SR3,0.25,0.002,0.002,47,"(-3.8651152810635048, 4.7448309443645655, 31.862039005033186)",0.9835689270731137,-2579277846931.0073,56226788417731.79,-362255664983782.75,1028788551.2051029,24890280.651534967,13858197.150610536,9788232.91338781,0.04430379746835443,7.0,151.0,0.0,27.67413854598999,31.622776601683793,,0.03333333333333333,
SSR,0.25,0.002,0.002,47,"(-3.8651152810635048, 4.7448309443645655, 31.862039005033186)",0.9689185550151959,0.6969279346879144,16.34735175103517,-1.807635808116953,120.2695228934368,9.519175991154025,11.373564109776467,12.270465518194777,0.23076923076923078,3,6,4,1.0257291793823242,,"(0.0, 0.0, 0.0)",,
MIOSR,0.25,0.002,0.002,47,"(-3.8651152810635048, 4.7448309443645655, 31.862039005033186)",0.3691250066705776,-0.5948489029009001,65.58743225090261,-317.7016608787856,970.3336337058297,0.9723178770282984,0.9981591093829277,1.0,0.15384615384615385,2,6,5,1610.5655808448792,,"(0.05, 0.2, 0)",,"(2, 4, 2)"
STLSQ,0.3513325357035531,0.002,0.002,47,"(-3.8651152810635048, 4.7448309443645655, 31.862039005033186)",0.8821730590857487,0.6898115234345946,413.5697155390415,-1.24484298554984,110.225849154409,5.049390994262033,5.021173245759946,4.334686574037307,0.16666666666666666,2.0,5.0,5.0,3.6233112812042236,3.2374575428176433,1e-05,,
E-STLSQ,0.3513325357035531,0.002,0.002,47,"(-3.8651152810635048, 4.7448309443645655, 31.862039005033186)",-0.5870800309242455,0.04111900994949691,1162.544760134603,0.07343475824665457,70.2651977965063,0.7945986096229745,0.9359129939556685,1.0,0.25,2.0,1.0,5.0,27.145203828811646,5.689866029018293,1e-05,,
SR3,0.3513325357035531,0.002,0.002,47,"(-3.8651152810635048, 4.7448309443645655, 31.862039005033186)",0.98382162482017,-664442766.3533621,439702553154.87445,-66627137073.63314,18048853.758846104,329484.43876999227,212877.93506738634,156757.11825611675,0.051094890510948905,7.0,130.0,0.0,29.060351610183716,31.622776601683793,,0.03333333333333333,
SSR,0.3513325357035531,0.002,0.002,47,"(-3.8651152810635048, 4.7448309443645655, 31.862039005033186)",0.9768172119085499,0.9721296313781883,31.2773791900333,0.37262709964114343,50.914937178789344,3.6757195081060456,4.605763688124225,4.985401000053935,0.6666666666666666,6,2,1,1.0455033779144287,,"(0.0, 0.0, 1e-05)",,
MIOSR,0.3513325357035531,0.002,0.002,47,"(-3.8651152810635048, 4.7448309443645655, 31.862039005033186)",0.9728594240123286,0.8784310465696867,266.9110388384609,0.9545962969483414,13.761887075796434,0.15268254689867466,0.22073936742850617,0.24578492323997114,0.8571428571428571,6,0,1,1631.0808508396149,,"(0, 0, 0)",,"(2, 2, 2)"
