Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,0.25,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",-0.6662298610872917,-11.664569708081501,12365.796339196952,-0.883329222527958,78.04244975957,1.0534744689039082,1.0041337154723273,1.0,0.0,0.0,1.0,7.0,3.2627155780792236,1.2067926406393288,0.01,,
E-STLSQ,0.25,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",-2.59193787409959,-18.290397876034564,13840.031579032111,-0.00023820241048750176,66.12987766101966,1.0,1.0,1.0,0.0,0.0,0.0,7.0,20.35822606086731,0.7906043210907697,0.01,,
SR3,0.25,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.983963758164295,-1694977869499230.2,7.474555926916268e+17,-5.974908858295293e+17,46600112624.2794,5145409.279480559,1648032.5540645276,976380.1118048629,0.04216867469879518,7.0,159.0,0.0,27.446247100830078,31.622776601683793,,3.3333333333333335,
SSR,0.25,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.013129427984614916,-4.93765619592885,5660.09792210598,-0.20549672015827639,65.33560028778342,1.9228566371065134,1.4973688361826465,1.0604340253017097,0.2222222222222222,2,2,5,0.9891443252563477,,"(1e-05, 0.0, 1e-05)",,
MIOSR,0.25,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.9708399125208783,-35.884031135992124,62356.221842350635,-42.28990433338204,521.7001624024596,0.631951284211236,0.5339573451297479,0.35714285714285715,0.2,2,3,5,1631.1375904083252,,"(0, 0, 0)",,"(2, 1, 2)"
STLSQ,0.3513325357035531,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.9894549985465213,-0.2301823390207319,17548.26939341948,-20.087003454541446,308.3568515082839,0.9803467157825239,0.9822282763526562,1.0,0.5,5.0,3.0,2.0,4.141614198684692,0.22229964825261944,0.2,,
E-STLSQ,0.3513325357035531,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",-1.2129013729428337,-0.6526058404248759,26695.22119604133,-0.00023820241048750176,66.12987766101966,1.0,1.0,1.0,0.0,0.0,0.0,7.0,20.366647958755493,0.22229964825261944,0.2,,
SR3,0.3513325357035531,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.9925480466697364,-54398233868.98684,438280043262639.75,-442292946663.6825,49856098.76665054,18295.101281039733,8963.60458248799,7873.845791456712,0.04895104895104895,7.0,136.0,0.0,28.923081636428833,31.622776601683793,,0.3333333333333333,
SSR,0.3513325357035531,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.9898185363230979,0.9929333562345226,63.80206054554309,0.9942720469231399,4.021201677673389,0.09226089380947851,0.08387878805877838,0.07599223486900186,0.75,6,1,1,1.0461103916168213,,"(0.0, 0.01, 0.2)",,
MIOSR,0.3513325357035531,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.9897326417711428,0.9921074569971252,75.60817709046765,0.9953948300133693,3.3324874936979727,0.09538324968035565,0.09175516001946042,0.0869204893595082,0.8571428571428571,6,0,1,1290.1203525066376,,"(0, 0, 0)",,"(2, 2, 2)"
STLSQ,0.4937382025755537,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.9971290238772622,0.9847462806876114,23.172081958667878,0.9999298509330299,0.5990958838765432,0.00731279506877418,0.008470196175147987,0.008736805630953295,1.0,7.0,0.0,0.0,5.108957052230835,0.3393221771895328,0.0,,
E-STLSQ,0.4937382025755537,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",-0.38545531511513786,-0.1675355197455927,3679.7660935728745,-0.5404429111137511,90.21810219431427,0.09765522601627105,0.09774492295942486,0.09598330050798827,0.7142857142857143,5.0,0.0,2.0,47.40545916557312,0.7906043210907697,0.0,,
SR3,0.4937382025755537,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.9974196638487763,-684.6054401931468,1007453.2527850933,-1826.553093002459,2238.5050488904335,28.05082323203588,16.078693462187513,11.32292812817664,0.11864406779661017,7.0,52.0,0.0,30.391112089157104,31.622776601683793,,0.03333333333333333,
SSR,0.4937382025755537,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.9971290236601772,0.9847479204583639,23.168241788277673,0.999930120520915,0.5980934805649221,0.007263154119773501,0.008396272704645567,0.008658276792372759,1.0,7,0,0,1.0870025157928467,,"(0.05, 0.01, 0.2)",,
MIOSR,0.4937382025755537,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.9971290238772622,0.9847462806876114,23.172081958667878,0.9999298509330299,0.5990958838765432,0.00731279506877418,0.008470196175147987,0.008736805630953295,1.0,7,0,0,1520.789008140564,,"(0, 0, 0)",,"(2, 3, 2)"
STLSQ,0.6938651787383354,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.9984618122789737,0.9134983354075475,13.833714101018936,0.9999542797743066,0.4750065520017692,0.0007235329280916417,0.0006217415753616236,0.00048044334933213965,1.0,7.0,0.0,0.0,3.876271963119507,0.07196856730011521,0.01,,
E-STLSQ,0.6938651787383354,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.998457275905864,0.9134755079727509,13.832571861949454,0.9999619147102333,0.42935313963661875,0.004899379535515425,0.005568691211363648,0.005991108962728602,1.0,7.0,0.0,0.0,26.60494112968445,0.22229964825261944,0.01,,
SR3,0.6938651787383354,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.998511677574557,-21.469759372199764,5004.186281752072,-0.4004766366525015,77.77918226100324,2.40309956653408,2.1123424490493425,2.1977450456930594,0.16666666666666666,7.0,35.0,0.0,32.131020069122314,23.85344006431419,,0.03333333333333333,
SSR,0.6938651787383354,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.9984618088113183,0.9134992755398184,13.833241374949269,0.9999545406153754,0.47375533064825,0.0005487971863857041,0.0005568553857309757,0.0004804433493322665,1.0,7,0,0,1.0471470355987549,,"(0.0, 0.2, 0.2)",,
MIOSR,0.6938651787383354,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.9978493400853105,0.9132718084017909,13.945529280892808,0.9992881907002277,1.8006417587395684,0.06788940729696608,0.08747946008819511,0.09178634165259554,0.8571428571428571,6,0,1,1639.8507912158966,,"(0, 0, 0)",,"(2, 2, 2)"
STLSQ,0.9751096507301539,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.997953603481423,0.982362815949115,16.830075792205445,0.9999541165241302,0.47388983066783374,0.0007572481262570792,0.0007003794787488394,0.0005673927919594186,1.0,7.0,0.0,0.0,3.7635152339935303,0.054286754393238594,0.0,,
E-STLSQ,0.9751096507301539,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.9979524871864598,0.9823665713674329,16.827920435832773,0.9999574154999085,0.455286101843143,0.002599162205818872,0.0029719650952190675,0.0031546292520131048,1.0,7.0,0.0,0.0,29.139545917510986,0.5963623316594643,0.0,,
SR3,0.9751096507301539,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.9978519302533176,0.9126997613818015,103.03374735724476,0.987460233253507,7.516756903749768,0.11010041318465186,0.09171052659003948,0.08391123962406791,0.3157894736842105,6.0,12.0,1.0,34.82827091217041,31.622776601683793,,3.3333333333333335,
SSR,0.9751096507301539,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.997953600396829,0.9823631624266893,16.829647194955374,0.9999543844357485,0.47260565132696797,0.0006711620959906555,0.0005770397475072954,0.00046205648890059896,1.0,7,0,0,1.1025750637054443,,"(0.0, 0.2, 0.0)",,
MIOSR,0.9751096507301539,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.997953603481423,0.982362815949115,16.830075792205445,0.9999541165241302,0.47388983066783374,0.0007572481262570792,0.0007003794787488394,0.0005673927919594186,1.0,7,0,0,1487.9122936725616,,"(0, 0, 0)",,"(2, 3, 2)"
STLSQ,1.370350984720124,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.9972658836706919,0.9894124499005051,14.028860772575852,0.9999532837155705,0.47898671110179947,0.0006964552144688163,0.0006541772656197071,0.0006012727056755754,1.0,7.0,0.0,0.0,3.726518154144287,0.040949150623804255,0.2,,
E-STLSQ,1.370350984720124,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.9972644349723748,0.9894110791386282,14.031013995896943,0.9999572003577167,0.4583209800998292,0.0008557924050676153,0.0006999857105590203,0.0005354767518523929,1.0,7.0,0.0,0.0,23.52444839477539,0.03556480306223128,0.2,,
SR3,1.370350984720124,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.8198273038564131,-0.07195982489753368,1868.7595004748944,0.47857965951579456,48.565883664934496,0.7635355587558623,0.9221748249229579,1.0,0.29411764705882354,5.0,10.0,2.0,38.70610427856445,8.891593339164642,,0.1,
SSR,1.370350984720124,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.9972658836706251,0.9894124502527939,14.028859798458493,0.9999532843802197,0.47898210669274627,0.0006964990878574775,0.0006541813492529717,0.0006012727057275973,1.0,7,0,0,1.190201759338379,,"(0.0, 0.0, 0.2)",,
MIOSR,1.370350984720124,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.9972658836706919,0.9894124499005051,14.028860772575852,0.9999532837155705,0.47898671110179947,0.0006964552144688163,0.0006541772656197071,0.0006012727056755754,1.0,7,0,0,1366.5963456630707,,"(0, 0, 0)",,"(2, 3, 2)"
STLSQ,1.9257955450623283,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.9966459229145332,0.9912176824183176,12.553473431077416,0.9999532272761492,0.4758733524149038,0.00014028408256022798,0.00010455016839345639,7.711501791764417e-05,1.0,7.0,0.0,0.0,4.146747589111328,0.06250551925273973,0.01,,
E-STLSQ,1.9257955450623283,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.9966456274106359,0.9912188281044879,12.552005726487081,0.9999517562382486,0.4788574778380103,0.0006825720640586218,0.0006031059884352964,0.000501201128878367,1.0,7.0,0.0,0.0,28.287230014801025,0.040949150623804255,0.01,,
SR3,1.9257955450623283,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.5592621759180659,0.18396368164534413,1310.8361942582617,0.45850863912989503,45.28370573209502,2.6714223695004784,2.5858626317063416,2.561275393012322,0.17647058823529413,3.0,10.0,4.0,43.49093461036682,7.722449945836254,,0.3333333333333333,
SSR,1.9257955450623283,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.9966459229145332,0.9912176824183178,12.553473431077409,0.9999532272761492,0.4758733524149541,0.0001402840825642848,0.0001045501683962109,7.711501791910333e-05,1.0,7,0,0,1.2957804203033447,,"(0.0, 0.0, 0.0)",,
MIOSR,1.9257955450623283,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.9966459229145332,0.9912176824183176,12.553473431077416,0.9999532272761492,0.4758733524149038,0.00014028408256022798,0.00010455016839345639,7.711501791764417e-05,1.0,7,0,0,1296.7816429138184,,"(0, 0, 0)",,"(2, 3, 2)"
STLSQ,2.7063785283734156,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.9959560885898417,0.9952902194329222,12.746533590248438,0.9999544432419768,0.4708851788723464,0.0004944940942573572,0.0003915393164468858,0.00028406145150723053,1.0,7.0,0.0,0.0,4.570317029953003,0.011513953993264475,0.001,,
E-STLSQ,2.7063785283734156,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.995955674767426,0.9952903925364547,12.745845168894562,0.9999556191564274,0.4672859352455595,0.0017360176553098765,0.0018680080664566837,0.0019044190079622325,1.0,7.0,0.0,0.0,32.29259753227234,0.19306977288832497,0.001,,
SR3,2.7063785283734156,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.994141736998151,0.9886280621536265,47.62106374319429,0.973569000232354,12.747619881529099,2.2719932132713314,2.3483833420382445,2.375535407777383,0.24,6.0,18.0,1.0,50.00927662849426,2.1713743029375183,,0.1,
SSR,2.7063785283734156,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.9959560872963683,0.9952902393186293,12.746463785883302,0.9999546317127918,0.4700407122141965,0.0005916199387234989,0.0004904982741237613,0.0004137668429680425,1.0,7,0,0,1.4362273216247559,,"(0.2, 0.2, 0.0)",,
MIOSR,2.7063785283734156,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.9959560885898417,0.9952902194329222,12.746533590248438,0.9999544432419768,0.4708851788723464,0.0004944940942573572,0.0003915393164468858,0.00028406145150723053,1.0,7,0,0,1169.7409508228302,,"(0, 0, 0)",,"(2, 3, 2)"
STLSQ,3.8033553237883306,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.9957087846752387,0.9963578252744592,13.047012709358592,0.9999548099633891,0.46919438680187486,0.0004914601323781855,0.0004382569184309826,0.0004061807148880397,1.0,7.0,0.0,0.0,5.509189605712891,0.03556480306223128,0.001,,
E-STLSQ,3.8033553237883306,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.995708076840604,0.9963586903583735,13.045871256594042,0.9999541195076105,0.47259708971494396,0.0002292184312175789,0.00018976579075121423,0.00014669804105211476,1.0,7.0,0.0,0.0,39.4944224357605,0.08286427728546843,0.001,,
SR3,3.8033553237883306,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.8506556105714319,0.826464868260859,358.83542121803316,0.8289294783228807,18.253980004269295,0.7644837492783411,0.8837826590960962,0.9155234617994897,0.3,6.0,13.0,1.0,58.95347356796265,5.825136712468927,,3.3333333333333335,
SSR,3.8033553237883306,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.9957087839032585,0.9963578260140179,13.04700910186345,0.9999549387056709,0.4685708393296932,0.0005652662152607018,0.0005281061390259935,0.0005114402558810127,1.0,7,0,0,1.6598262786865234,,"(0.0, 0.2, 0.0)",,
MIOSR,3.8033553237883306,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.9957087846752387,0.9963578252744592,13.047012709358592,0.9999548099633891,0.46919438680187486,0.0004914601323781855,0.0004382569184309826,0.0004061807148880397,1.0,7,0,0,993.0817279815674,,"(0, 0, 0)",,"(2, 3, 2)"
STLSQ,5.344969880352651,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.9960859929857727,0.9966284444494362,11.845656105930033,0.9999523255180778,0.48264749894444614,0.00017645828959973286,0.00016390977066569815,0.00012599217447790373,1.0,7.0,0.0,0.0,6.302043914794922,0.01,0.0,,
E-STLSQ,5.344969880352651,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.9960856049072112,0.9966290728179898,11.84434221364728,0.9999521817053665,0.4814559273090907,0.00038463809472045264,0.0004035786654287328,0.00038124027380830635,1.0,7.0,0.0,0.0,48.71742391586304,0.19306977288832497,0.0,,
SR3,5.344969880352651,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.9957756780076522,0.9933192961784316,18.517985687267338,0.9980273734958397,1.9618024946749635,0.3979950683909496,0.3664409366327206,0.35714285714285715,0.13636363636363635,6.0,37.0,1.0,50.47876214981079,0.2620398528858349,,0.03333333333333333,
SSR,5.344969880352651,0.002,0.002,1,"(-0.8297799529742598, 2.2032449344215808, 10.003431244520346)",0.9960859926289944,0.9966284508076017,11.845625768935745,0.9999524323342751,0.4821828405606571,0.00013067458914371247,0.00012000026295374324,9.951419676079709e-05,1.0,7,0,0,1.979856252670288,,"(0.2, 0.2, 0.2)",,
