Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,0.25,0.002,0.002,25,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",-2.7068809298744907,-11.987249825000083,8950.427674586645,-0.0002054228527178588,64.61817752066996,1.0,1.0,1.0,0.0,0.0,0.0,7.0,3.5056846141815186,0.5963623316594643,0.2,,
E-STLSQ,0.25,0.002,0.002,25,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",-2.7068809298744907,-11.987249825000083,8950.427674586645,-0.0002054228527178588,64.61817752066996,1.0,1.0,1.0,0.0,0.0,0.0,7.0,18.852766513824463,0.3393221771895328,0.2,,
SR3,0.25,0.002,0.002,25,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",0.9866311714604187,-65266062809.48635,69228679761143.44,-3.284381079246494e+16,10870024583.016449,12353016.755889336,5850199.815570583,3635973.874253333,0.04216867469879518,7.0,159.0,0.0,27.920330286026,3.3144247494664247,,3.3333333333333335,
SSR,0.25,0.002,0.002,25,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",0.971191542807302,0.8411153978716189,299.27026145691883,-5.941972151007462,172.59010074283904,3.78130550786545,4.573962832892215,5.036272256602828,0.5,6,5,1,1.0180063247680664,,"(1e-05, 0.0, 0.0)",,
MIOSR,0.25,0.002,0.002,25,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",0.9513359399181668,-1.8969234450206942,5394.5873185515575,-3.657264079380976,109.17828831024886,1.8467917236383864,2.040991848821686,2.165823836928749,0.3,3,3,4,1582.79403090477,,"(0, 0, 0)",,"(3, 1, 2)"
STLSQ,0.3513325357035531,0.002,0.002,25,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",0.2953404104052185,0.0621059170055096,2778.156932897223,-12.600223489509299,244.46968248402564,1.7924735050784393,1.2099703885407485,1.0,0.23076923076923078,3.0,6.0,4.0,4.33002495765686,0.3906939937054617,0.05,,
E-STLSQ,0.3513325357035531,0.002,0.002,25,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",-1.8387098895603131,-2.3557191675921865,7753.827059588359,0.11776660350461723,58.53305042074045,1.0029815755537521,1.0000128775475037,1.0,0.0,0.0,1.0,7.0,22.54185128211975,0.29470517025518095,0.05,,
SR3,0.3513325357035531,0.002,0.002,25,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",0.9861018122992209,-114068135.57560301,299633289651.22174,-9845646170776.895,190809827.88403106,306840.2498844742,151464.05986971516,95091.23559851779,0.045454545454545456,7.0,147.0,0.0,29.27646827697754,23.85344006431419,,0.03333333333333333,
SSR,0.3513325357035531,0.002,0.002,25,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",0.9768040138838798,0.9917657336399124,17.49226112417858,0.9973030089069207,3.33290872483933,0.04220038893175957,0.04403925401633942,0.04249205991111132,0.875,7,1,0,1.0854756832122803,,"(0.0, 1e-05, 0.001)",,
MIOSR,0.3513325357035531,0.002,0.002,25,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",0.9768306627049803,0.9922054303140104,16.744305627672958,0.9668877590515083,11.88208273046792,0.05159555615031484,0.055246972016752695,0.05018153502984405,0.75,6,1,1,1541.690889120102,,"(0, 0.01, 0)",,"(2, 3, 2)"
STLSQ,0.4937382025755537,0.002,0.002,25,"(3.701241366272118, 0.8227692867255971, 18.36516822103207)",0.995781896833502,0.9495465969345092,22.814583958193893,0.9966681782376409,3.748460186558135,0.16178035272643204,0.17269676859131128,0.15058119012415544,0.75,6.0,1.0,1.0,5.501990079879761,0.9102981779915218,1e-05,,
