Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,0.25,0.002,0.002,14,"(0.1394334377269022, 2.731650520792968, 36.11283057174438)",-7.6455076499772,-9.053248368126916,759.3040313618495,-0.00023769294124314686,62.51356841860047,1.0,1.0,1.0,0.0,0.0,0.0,7.0,3.7216742038726807,0.6866488450043002,0.2,,
E-STLSQ,0.25,0.002,0.002,14,"(0.1394334377269022, 2.731650520792968, 36.11283057174438)",-7.6455076499772,-9.053248368126916,759.3040313618495,-0.00023769294124314686,62.51356841860047,1.0,1.0,1.0,0.0,0.0,0.0,7.0,17.672549724578857,0.29470517025518095,0.2,,
SR3,0.25,0.002,0.002,14,"(0.1394334377269022, 2.731650520792968, 36.11283057174438)",0.9283436556246646,-20625235609.040257,1899879662623.4153,-2.8504836315942778e+17,26160088238.119476,5720929.225769826,2364923.8353362717,1484628.125817455,0.04861111111111111,7.0,137.0,0.0,27.33275270462036,31.622776601683793,,0.03333333333333333,
SSR,0.25,0.002,0.002,14,"(0.1394334377269022, 2.731650520792968, 36.11283057174438)",0.6213919396382072,0.5419656369460233,38.702865980387756,-19943.34649436533,8991.184745187104,3.450024349254828,3.6347752614965256,3.8369088777280234,0.07692307692307693,1,6,6,0.9987637996673584,,"(0.0, 0.01, 0.0)",,
MIOSR,0.25,0.002,0.002,14,"(0.1394334377269022, 2.731650520792968, 36.11283057174438)",0.8477294125554593,0.20439908087784234,54.072174469743864,-2103.429626683878,1945.5165879800293,1.0858848573618345,1.0094985992606038,1.0,0.13333333333333333,2,8,5,1701.4693202972412,,"(0.2, 1e-05, 0.05)",,"(3, 3, 4)"
STLSQ,0.3513325357035531,0.002,0.002,14,"(0.1394334377269022, 2.731650520792968, 36.11283057174438)",-3.7443735916206875,-14.213545775752236,2910.0086810607622,-0.00023769294124314686,62.51356841860047,1.0,1.0,1.0,0.0,0.0,0.0,7.0,3.8452093601226807,0.6866488450043002,0.2,,
E-STLSQ,0.3513325357035531,0.002,0.002,14,"(0.1394334377269022, 2.731650520792968, 36.11283057174438)",-3.7443735916206875,-14.213545775752236,2910.0086810607622,-0.00023769294124314686,62.51356841860047,1.0,1.0,1.0,0.0,0.0,0.0,7.0,19.229740858078003,0.2559547922699536,0.2,,
SR3,0.3513325357035531,0.002,0.002,14,"(0.1394334377269022, 2.731650520792968, 36.11283057174438)",0.9267622540670047,-74721524043.55257,18784050153182.215,-3350216070775.8857,105648561.99426329,42116.5820701081,15582.244647483169,7806.081450255323,0.051470588235294115,7.0,129.0,0.0,28.740166902542114,20.716983998953076,,0.03333333333333333,
SSR,0.3513325357035531,0.002,0.002,14,"(0.1394334377269022, 2.731650520792968, 36.11283057174438)",0.7226196913894692,-0.2598565854552136,204.13287244583228,-4.648677850450348,177.82133745534583,3.0705257704602222,3.584513324206451,3.8388133840035925,0.4444444444444444,4,2,3,1.0101346969604492,,"(1e-05, 1e-05, 0.0)",,
MIOSR,0.3513325357035531,0.002,0.002,14,"(0.1394334377269022, 2.731650520792968, 36.11283057174438)",0.8165601873274566,0.5426127161131584,60.183024575505804,0.22997456271957403,38.494473879851924,0.6517216280732887,0.5988989222713648,0.4438303234700377,0.3,3,3,4,1652.1771364212036,,"(0.001, 0.01, 0)",,"(2, 2, 2)"
STLSQ,0.4937382025755537,0.002,0.002,14,"(0.1394334377269022, 2.731650520792968, 36.11283057174438)",-1.0276680166677543,-0.38893839523262136,6527.675964716458,-0.00023769294124314686,62.51356841860047,1.0,1.0,1.0,0.0,0.0,0.0,7.0,4.832589626312256,1.3894954943731375,0.2,,
E-STLSQ,0.4937382025755537,0.002,0.002,14,"(0.1394334377269022, 2.731650520792968, 36.11283057174438)",-1.0276680166677543,-0.38893839523262136,6527.675964716458,-0.00023769294124314686,62.51356841860047,1.0,1.0,1.0,0.0,0.0,0.0,7.0,22.403717756271362,0.44984326689694465,0.2,,
SR3,0.4937382025755537,0.002,0.002,14,"(0.1394334377269022, 2.731650520792968, 36.11283057174438)",0.9767552394702839,-28092414922.188587,120231884098922.33,-38452288605.81284,11062246.212625971,8393.4452613258,3533.0575907108364,1977.9907212255637,0.05555555555555555,7.0,119.0,0.0,30.196714162826538,27.464741148160503,,0.03333333333333333,
SSR,0.4937382025755537,0.002,0.002,14,"(0.1394334377269022, 2.731650520792968, 36.11283057174438)",0.9671504719407413,0.809302157023169,1231.952809461589,0.23279940643663596,67.12404223354221,2.306541997046632,2.371558337375568,2.136088935488808,0.4166666666666667,5,5,2,1.0702409744262695,,"(0.0, 0.01, 0.0)",,
MIOSR,0.4937382025755537,0.002,0.002,14,"(0.1394334377269022, 2.731650520792968, 36.11283057174438)",0.967527599903792,0.9809579257943309,61.290927783533085,0.9905361085630038,4.816326282614936,0.09670978142943254,0.08453042337756922,0.06109278297801714,0.8571428571428571,6,0,1,1443.1413276195526,,"(0, 0, 0)",,"(2, 2, 2)"
STLSQ,0.6938651787383354,0.002,0.002,14,"(0.1394334377269022, 2.731650520792968, 36.11283057174438)",0.9919626819324314,0.9693603245775876,12.9046802777063,0.9999230325817411,0.5590591173168176,0.009164892894366707,0.00996731850292217,0.010125801402299826,1.0,7.0,0.0,0.0,4.367215633392334,0.44984326689694465,0.001,,
E-STLSQ,0.6938651787383354,0.002,0.002,14,"(0.1394334377269022, 2.731650520792968, 36.11283057174438)",0.9874723778629804,0.9667102137840996,13.500870681659435,0.9964953971327482,4.516394447508409,0.07078042784817631,0.06337477094389769,0.05592570909708122,0.7,7.0,3.0,0.0,28.519918203353882,0.16768329368110083,0.001,,
SR3,0.6938651787383354,0.002,0.002,14,"(0.1394334377269022, 2.731650520792968, 36.11283057174438)",0.9927843452475513,-0.19198864311036534,619.247854615377,-4309.0671865264285,3037.9467725977775,29.02705351930675,18.284326129071953,13.549694826241282,0.12727272727272726,7.0,48.0,0.0,32.16166281700134,31.622776601683793,,1.0,
