Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.0016012191772460938
STLSQ,0.5,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.02857494354248047
SSR,0.5,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.23071002960205078
SR3,0.5,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.09756016731262207
MIOSOS,0.5,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.8538179397583008
MIOSOS-Opt,0.5,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.8115541934967041
MIOSOS-Build,0.5,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.026369333267211914
Warm-MIOSOS,0.5,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.8211419582366943
Warm-MIOSOS-Opt,0.5,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.7894864082336426
Warm-MIOSOS-Build,0.5,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.02850198745727539
Preprocessing,0.8277532798848107,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.0012891292572021484
STLSQ,0.8277532798848107,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.06166720390319824
SSR,0.8277532798848107,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.3243439197540283
SR3,0.8277532798848107,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.13132691383361816
MIOSOS,0.8277532798848107,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.7647521495819092
MIOSOS-Opt,0.8277532798848107,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.7172629833221436
MIOSOS-Build,0.8277532798848107,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.02594304084777832
Warm-MIOSOS,0.8277532798848107,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.7921090126037598
Warm-MIOSOS-Opt,0.8277532798848107,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.7553567886352539
Warm-MIOSOS-Build,0.8277532798848107,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.032862186431884766
Preprocessing,1.3703509847201238,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.0014331340789794922
STLSQ,1.3703509847201238,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.08871078491210938
SSR,1.3703509847201238,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.4120941162109375
SR3,1.3703509847201238,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.18543577194213867
MIOSOS,1.3703509847201238,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.5483508110046387
MIOSOS-Opt,1.3703509847201238,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.4905354976654053
MIOSOS-Build,1.3703509847201238,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.029956579208374023
Warm-MIOSOS,1.3703509847201238,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.6018471717834473
Warm-MIOSOS-Opt,1.3703509847201238,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.5584437847137451
Warm-MIOSOS-Build,1.3703509847201238,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.038886070251464844
Preprocessing,2.268625044390925,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.0018260478973388672
STLSQ,2.268625044390925,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.11569523811340332
SSR,2.268625044390925,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.5233619213104248
SR3,2.268625044390925,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.5254039764404297
MIOSOS,2.268625044390925,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.3668999671936035
MIOSOS-Opt,2.268625044390925,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.3013603687286377
MIOSOS-Build,2.268625044390925,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.030139446258544922
Warm-MIOSOS,2.268625044390925,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.3704371452331543
Warm-MIOSOS-Opt,2.268625044390925,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.32723093032836914
Warm-MIOSOS-Build,2.268625044390925,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.03807973861694336
Preprocessing,3.7557236426468257,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.002524137496948242
STLSQ,3.7557236426468257,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.1159672737121582
SSR,3.7557236426468257,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.7152330875396729
SR3,3.7557236426468257,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.627241849899292
MIOSOS,3.7557236426468257,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.19958209991455078
MIOSOS-Opt,3.7557236426468257,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.12207579612731934
MIOSOS-Build,3.7557236426468257,0.002,0.002,2,84,"(0.4906909168641515, 0.2216202726189387, -0.49003840124111514, -0.04694724589120862, 0.35494044642736455, -1.7132961310276595)",0.03237652778625488
