Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,3,84,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.0016210079193115234
STLSQ,0.5,0.002,0.002,3,84,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.04525399208068848
SSR,0.5,0.002,0.002,3,84,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.26448798179626465
SR3,0.5,0.002,0.002,3,84,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.09286999702453613
MIOSOS,0.5,0.002,0.002,3,84,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.7463250160217285
MIOSOS-Opt,0.5,0.002,0.002,3,84,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.7040581703186035
MIOSOS-Build,0.5,0.002,0.002,3,84,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.026082277297973633
Warm-MIOSOS,0.5,0.002,0.002,3,84,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.7579901218414307
Warm-MIOSOS-Opt,0.5,0.002,0.002,3,84,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.7266194820404053
Warm-MIOSOS-Build,0.5,0.002,0.002,3,84,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.02859783172607422
Preprocessing,0.8277532798848107,0.002,0.002,3,84,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.001336812973022461
STLSQ,0.8277532798848107,0.002,0.002,3,84,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.10584497451782227
SSR,0.8277532798848107,0.002,0.002,3,84,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.3061850070953369
SR3,0.8277532798848107,0.002,0.002,3,84,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.13287568092346191
MIOSOS,0.8277532798848107,0.002,0.002,3,84,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.5796241760253906
MIOSOS-Opt,0.8277532798848107,0.002,0.002,3,84,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.5343148708343506
MIOSOS-Build,0.8277532798848107,0.002,0.002,3,84,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.024041175842285156
Warm-MIOSOS,0.8277532798848107,0.002,0.002,3,84,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.6618762016296387
Warm-MIOSOS-Opt,0.8277532798848107,0.002,0.002,3,84,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.6229329109191895
Warm-MIOSOS-Build,0.8277532798848107,0.002,0.002,3,84,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.03522205352783203
Preprocessing,1.3703509847201238,0.002,0.002,3,84,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.0014462471008300781
STLSQ,1.3703509847201238,0.002,0.002,3,84,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.13011932373046875
SSR,1.3703509847201238,0.002,0.002,3,84,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.3911099433898926
SR3,1.3703509847201238,0.002,0.002,3,84,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.418834924697876
MIOSOS,1.3703509847201238,0.002,0.002,3,84,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.3906862735748291
MIOSOS-Opt,1.3703509847201238,0.002,0.002,3,84,"(0.6829878905957731, 0.2071539318555216, 0.5810614789035504, -0.20088268596959413, 0.0275042911391107, 2.530732816633347)",0.33535218238830566
