Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,40,"(-5.9803112540512275, 2.9331884377821074, 0.4616961059885286)",0.9986606528488068,0.28002012857786207,0.0688572016872282,0.07247078961718419,0.07450696701498064,0.20588235294117646,7.0,27.0,0.0,11.998894453048706,13.125365696122207,0.05,,
SSR,50,0.002,0.01,400,2400,40,"(-5.9803112540512275, 2.9331884377821074, 0.4616961059885286)",0.9990465415896408,0.14723441234102513,0.05575197013558653,0.05635878687806164,0.045510941570213834,0.75,6,1,1,0.9363470077514648,,"(0.001, 0.0, 0.0)",,
SR3,50,0.002,0.01,400,2400,40,"(-5.9803112540512275, 2.9331884377821074, 0.4616961059885286)",0.9978261324507347,0.3929816700990951,0.16136933082600308,0.18167177821236566,0.1864911849579262,0.3888888888888889,7.0,11.0,0.0,381.3547809123993,5.015976580517879,,1.0,
E-STLSQ,50,0.002,0.01,400,2400,40,"(-5.9803112540512275, 2.9331884377821074, 0.4616961059885286)",0.9987826982359322,0.2034496138960551,0.09954741326868138,0.10488817645404518,0.1062029653221419,0.20588235294117646,7.0,27.0,0.0,22.780011653900146,13.125365696122207,0.05,,
MIOSR,50,0.002,0.01,400,2400,40,"(-5.9803112540512275, 2.9331884377821074, 0.4616961059885286)",0.9999966874074275,0.015195101421714327,0.001206789153568555,0.0016130953434284321,0.0016831930207790908,1.0,7,0,0,74.86091375350952,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,40,"(-5.9803112540512275, 2.9331884377821074, 0.4616961059885286)",0.9975269004997157,0.3754717197586469,0.10358366572747879,0.11162507851156027,0.11483324150099689,0.20588235294117646,7.0,27.0,0.0,12.021779775619507,13.125365696122207,0.05,,
SSR,50,0.002,0.014273992181725854,400,2400,40,"(-5.9803112540512275, 2.9331884377821074, 0.4616961059885286)",0.99904226508481,0.14798862065426463,0.05579955238601539,0.05629812810327663,0.04534399900857877,0.75,6,1,1,0.9262158870697021,,"(0.001, 1e-05, 0.0)",,
SR3,50,0.002,0.014273992181725854,400,2400,40,"(-5.9803112540512275, 2.9331884377821074, 0.4616961059885286)",0.9941682336884139,0.609809790625409,0.1953236228218894,0.18875394618010172,0.16634260993232844,0.3333333333333333,7.0,14.0,0.0,382.79664182662964,4.479275200528711,,3.3333333333333335,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,40,"(-5.9803112540512275, 2.9331884377821074, 0.4616961059885286)",0.9917485854956002,0.5558269137998084,0.17375169129789605,0.17196569798989325,0.17060943300497527,0.20588235294117646,7.0,27.0,0.0,22.853968620300293,13.125365696122207,0.05,,
MIOSR,50,0.002,0.014273992181725854,400,2400,40,"(-5.9803112540512275, 2.9331884377821074, 0.4616961059885286)",0.9999956267241634,0.01725669872289552,0.0016446087562831536,0.002185713686180984,0.002279434635172494,1.0,7,0,0,75.18545699119568,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.02037468528039708,400,2400,40,"(-5.9803112540512275, 2.9331884377821074, 0.4616961059885286)",0.9961709888577769,0.436194652135824,0.2301843531947631,0.21811418084129364,0.2166736628090258,0.19444444444444445,7.0,29.0,0.0,11.948198318481445,13.125365696122207,0.05,,
SSR,50,0.002,0.02037468528039708,400,2400,40,"(-5.9803112540512275, 2.9331884377821074, 0.4616961059885286)",0.9990572118044085,0.13940608737772986,0.03441582266189103,0.03982114897425027,0.03508771929824561,0.8571428571428571,6,0,1,0.9261190891265869,,"(0.001, 1e-05, 0.0)",,
SR3,50,0.002,0.02037468528039708,400,2400,40,"(-5.9803112540512275, 2.9331884377821074, 0.4616961059885286)",0.9811243190483175,1.128799444820114,0.45063358741355375,0.4958666981554301,0.5032324756420039,0.23076923076923078,6.0,19.0,1.0,382.6480393409729,4.0,,0.1,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,40,"(-5.9803112540512275, 2.9331884377821074, 0.4616961059885286)",0.9953669751050185,0.5052095835668354,0.22389649100880593,0.21301659349204088,0.21204587907104364,0.2,7.0,28.0,0.0,22.76368808746338,13.125365696122207,0.05,,
MIOSR,50,0.002,0.02037468528039708,400,2400,40,"(-5.9803112540512275, 2.9331884377821074, 0.4616961059885286)",0.9999940217605243,0.019875532826043908,0.002187591979731919,0.002880645119691411,0.003001096572379275,1.0,7,0,0,74.78762292861938,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.029082809839751277,400,2400,40,"(-5.9803112540512275, 2.9331884377821074, 0.4616961059885286)",0.994041658145744,0.5247170839598871,0.2750109717755604,0.2636935153024364,0.2651572287965162,0.19444444444444445,7.0,29.0,0.0,12.066388368606567,13.125365696122207,0.05,,
SSR,50,0.002,0.029082809839751277,400,2400,40,"(-5.9803112540512275, 2.9331884377821074, 0.4616961059885286)",0.9990588688518258,0.13883704555438153,0.03442373365501658,0.039819727502296044,0.03508771929824561,0.8571428571428571,6,0,1,0.9284019470214844,,"(0.001, 1e-05, 1e-05)",,
SR3,50,0.002,0.029082809839751277,400,2400,40,"(-5.9803112540512275, 2.9331884377821074, 0.4616961059885286)",0.9804353438624785,1.1325265418957118,0.4481831356936507,0.563631927375916,0.5892552811365451,0.6,6.0,3.0,1.0,383.19269919395447,45.57605292814511,,3.3333333333333335,
