Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,26,"(-4.715756137149247, 3.6424256143053686, 0.2735144417248005)",0.9999195452827891,0.02596927913198351,0.011473452883679255,0.010658697250004755,0.0097152929046855,0.4666666666666667,7.0,8.0,0.0,9.583300352096558,25.88200631479307,0.01,,
SSR,50,0.002,0.01,400,2400,26,"(-4.715756137149247, 3.6424256143053686, 0.2735144417248005)",0.9999236857490349,0.03802319375582101,0.010558956615491165,0.008900845814524034,0.0071698916711379025,0.6363636363636364,7,4,0,0.6811268329620361,,"(1e-05, 1e-05, 0.0)",,
SR3,50,0.002,0.01,400,2400,26,"(-4.715756137149247, 3.6424256143053686, 0.2735144417248005)",0.9999219654617448,0.04100300423621222,0.013883545260080453,0.011358781370604368,0.009876354201859946,0.4666666666666667,7.0,8.0,0.0,340.26754999160767,15.553675862862878,,3.3333333333333335,
E-STLSQ,50,0.002,0.01,400,2400,26,"(-4.715756137149247, 3.6424256143053686, 0.2735144417248005)",0.9999261809871213,0.025578516316719414,0.011352366776872945,0.010518080899481036,0.009645414628428819,0.4375,7.0,9.0,0.0,16.890857219696045,25.88200631479307,0.01,,
MIOSR,50,0.002,0.01,400,2400,26,"(-4.715756137149247, 3.6424256143053686, 0.2735144417248005)",0.999996209134235,0.007302577530324293,0.0007044413759618507,0.0007859564242997834,0.0006735150141687985,1.0,7,0,0,88.78440451622009,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,26,"(-4.715756137149247, 3.6424256143053686, 0.2735144417248005)",0.9997947180325071,0.04043596203799258,0.014509739882320698,0.012578246402030103,0.010302116746211846,0.4666666666666667,7.0,8.0,0.0,9.603663921356201,25.88200631479307,0.01,,
SSR,50,0.002,0.014273992181725854,400,2400,26,"(-4.715756137149247, 3.6424256143053686, 0.2735144417248005)",0.9984457266033152,0.1135373340483941,0.03274007290223355,0.0383600120640109,0.03508771929824561,0.8571428571428571,6,0,1,0.6773643493652344,,"(1e-05, 0.001, 1e-05)",,
SR3,50,0.002,0.014273992181725854,400,2400,26,"(-4.715756137149247, 3.6424256143053686, 0.2735144417248005)",0.9996267777143399,0.08549589078007348,0.11251661220905232,0.11531706512128817,0.11546994654775271,0.4117647058823529,7.0,10.0,0.0,339.3323278427124,6.29000526407596,,0.3333333333333333,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,26,"(-4.715756137149247, 3.6424256143053686, 0.2735144417248005)",0.9997208802389931,0.07001587464441723,0.04212471928716911,0.038189045498899746,0.030443739432852567,0.3333333333333333,7.0,14.0,0.0,16.902945280075073,19.504218467271606,0.01,,
MIOSR,50,0.002,0.014273992181725854,400,2400,26,"(-4.715756137149247, 3.6424256143053686, 0.2735144417248005)",0.999995614327483,0.007916652624050093,0.0009599560979154094,0.0010844194091039953,0.0009600536007926502,1.0,7,0,0,88.67972755432129,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.02037468528039708,400,2400,26,"(-4.715756137149247, 3.6424256143053686, 0.2735144417248005)",0.9964967460302507,0.1741380746691026,0.09486068502681018,0.07446257851474992,0.06969229225304562,0.18421052631578946,7.0,31.0,0.0,9.561683893203735,9.891041555525822,0.05,,
SSR,50,0.002,0.02037468528039708,400,2400,26,"(-4.715756137149247, 3.6424256143053686, 0.2735144417248005)",0.9984420447246116,0.11378772725128723,0.03308515222291448,0.038474423419073187,0.03508771929824561,0.8571428571428571,6,0,1,0.6806049346923828,,"(0.001, 0.001, 1e-05)",,
SR3,50,0.002,0.02037468528039708,400,2400,26,"(-4.715756137149247, 3.6424256143053686, 0.2735144417248005)",0.9978636351890969,0.15615820865863347,0.17059311409506767,0.1690183807250337,0.16657261593549838,0.3181818181818182,7.0,15.0,0.0,339.2311143875122,6.656177367458423,,0.1,
