Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,35,"(-6.358826132693297, -0.7505598053789121, 0.24661817309510264)",0.9999965409347933,0.012754826493120389,0.00015415921913681453,0.00011838901534624776,7.954323029960069e-05,1.0,7.0,0.0,0.0,10.255802631378174,10.466847669984187,0.0,,
SSR,50,0.002,0.01,400,2400,35,"(-6.358826132693297, -0.7505598053789121, 0.24661817309510264)",0.9999963181293363,0.013200990776504093,0.0002545733903873511,0.00019251532561022773,0.0001467745134601025,1.0,7,0,0,0.7721381187438965,,"(0.0, 0.001, 0.0)",,
SR3,50,0.002,0.01,400,2400,35,"(-6.358826132693297, -0.7505598053789121, 0.24661817309510264)",0.9987296321048443,0.29801995077241517,0.10106977870604596,0.11699907463476666,0.12052702599056558,0.5,7.0,7.0,0.0,340.10901713371277,11.720972798967972,,3.3333333333333335,
E-STLSQ,50,0.002,0.01,400,2400,35,"(-6.358826132693297, -0.7505598053789121, 0.24661817309510264)",0.9999967202485649,0.012183444681484126,0.0003271206643504001,0.00037001762401524116,0.00038244836522001907,1.0,7.0,0.0,0.0,17.69291853904724,10.466847669984187,0.0,,
MIOSR,50,0.002,0.01,400,2400,35,"(-6.358826132693297, -0.7505598053789121, 0.24661817309510264)",0.9999965409347933,0.012754826493120389,0.00015415921913681453,0.00011838901534624776,7.954323029960069e-05,1.0,7,0,0,89.2612566947937,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,35,"(-6.358826132693297, -0.7505598053789121, 0.24661817309510264)",0.9997786975689064,0.06424239704499599,0.015523928941778491,0.011594674583951494,0.008956141297485995,0.3888888888888889,7.0,11.0,0.0,10.110215187072754,25.88200631479307,0.01,,
SSR,50,0.002,0.014273992181725854,400,2400,35,"(-6.358826132693297, -0.7505598053789121, 0.24661817309510264)",0.9980432556796259,0.13384519841274636,0.03297887531331624,0.03859303846823734,0.03508771929824561,0.8571428571428571,6,0,1,0.7288200855255127,,"(0.0, 0.001, 0.0)",,
SR3,50,0.002,0.014273992181725854,400,2400,35,"(-6.358826132693297, -0.7505598053789121, 0.24661817309510264)",0.9980433967101217,0.13382967936950413,0.032901087413415644,0.03859282683345739,0.03508771929824561,0.8571428571428571,6.0,0.0,1.0,338.1170971393585,64.0,,3.3333333333333335,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,35,"(-6.358826132693297, -0.7505598053789121, 0.24661817309510264)",0.9998073412281434,0.06269411576198368,0.015977435296736963,0.01205736949004041,0.009245041204172107,0.4375,7.0,9.0,0.0,19.15369176864624,25.88200631479307,0.01,,
MIOSR,50,0.002,0.014273992181725854,400,2400,35,"(-6.358826132693297, -0.7505598053789121, 0.24661817309510264)",0.9999965005309956,0.012780772108346184,0.00026610347349667244,0.00022532306195125997,0.0001914631356805174,1.0,7,0,0,89.787672996521,,"(0, 0, 0)",,"(2, 2, 3)"
