Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,46,"(10.361075753335232, -0.5487354511153437, 4.197646522745052)",0.9999960218935415,0.017085902933290865,0.00058636670750196,0.0006123556630321038,0.0004929116899047516,1.0,7.0,0.0,0.0,11.763230562210083,11.720972798967972,0.0,,
SSR,50,0.002,0.01,400,2400,46,"(10.361075753335232, -0.5487354511153437, 4.197646522745052)",0.999697192850727,0.18820109197503185,0.03138337966210748,0.04238245955797601,0.04470600201444784,0.5384615384615384,7,6,0,0.9232876300811768,,"(1e-05, 0.0, 0.0)",,
SR3,50,0.002,0.01,400,2400,46,"(10.361075753335232, -0.5487354511153437, 4.197646522745052)",0.9984324563346556,0.4304518693371497,0.06649219538884858,0.08191655553958034,0.08534700564828365,0.5,7.0,7.0,0.0,376.70529437065125,4.479275200528711,,3.3333333333333335,
E-STLSQ,50,0.002,0.01,400,2400,46,"(10.361075753335232, -0.5487354511153437, 4.197646522745052)",0.9999961306747966,0.01672813839319225,0.0007761318233043267,0.0008210538615767963,0.0006882396998661882,1.0,7.0,0.0,0.0,21.19049596786499,13.125365696122207,0.0,,
MIOSR,50,0.002,0.01,400,2400,46,"(10.361075753335232, -0.5487354511153437, 4.197646522745052)",0.9999960218935415,0.017085902933290865,0.00058636670750196,0.0006123556630321038,0.0004929116899047516,1.0,7,0,0,73.58265209197998,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,46,"(10.361075753335232, -0.5487354511153437, 4.197646522745052)",0.9998341584246975,0.13200430303404692,0.011811973301108723,0.01333733470759234,0.01359915497548925,0.7,7.0,3.0,0.0,11.80522632598877,10.466847669984187,0.0,,
SSR,50,0.002,0.014273992181725854,400,2400,46,"(10.361075753335232, -0.5487354511153437, 4.197646522745052)",0.9999951627445902,0.018099583128249937,0.0011467483396304546,0.0009826707017050935,0.0007069456027974101,1.0,7,0,0,0.9207592010498047,,"(0.001, 1e-05, 0.0)",,
SR3,50,0.002,0.014273992181725854,400,2400,46,"(10.361075753335232, -0.5487354511153437, 4.197646522745052)",0.9960158185484481,0.6834396595826139,0.11583414265612067,0.14399815265952587,0.14987353126764302,0.5,7.0,7.0,0.0,377.9119803905487,7.453712553094249,,1.0,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,46,"(10.361075753335232, -0.5487354511153437, 4.197646522745052)",0.9999874680181631,0.03276633705275261,0.0026311232756305518,0.003541525916987602,0.0036793286113985402,1.0,7.0,0.0,0.0,21.53213405609131,11.076174286766435,0.0,,
MIOSR,50,0.002,0.014273992181725854,400,2400,46,"(10.361075753335232, -0.5487354511153437, 4.197646522745052)",0.9999956524283528,0.017077728590918058,0.0008925720117862343,0.0009287378998888715,0.0007069456027943132,1.0,7,0,0,73.58082461357117,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.02037468528039708,400,2400,46,"(10.361075753335232, -0.5487354511153437, 4.197646522745052)",0.9985969777035898,0.3164151184165339,0.11379333310655874,0.11281834546167473,0.11221115190059522,0.25,7.0,21.0,0.0,11.712935447692871,14.698031265127613,0.01,,
SSR,50,0.002,0.02037468528039708,400,2400,46,"(10.361075753335232, -0.5487354511153437, 4.197646522745052)",0.9911736999562937,1.015572743899071,0.17960426484990255,0.22331581163851244,0.23233826231367083,0.5,7,7,0,0.9232034683227539,,"(0.001, 1e-05, 0.0)",,
SR3,50,0.002,0.02037468528039708,400,2400,46,"(10.361075753335232, -0.5487354511153437, 4.197646522745052)",0.9687039045148556,1.681795660363766,0.4219593012879777,0.4812735337828316,0.48794448954979813,0.5,6.0,5.0,1.0,376.799596786499,23.112673507301437,,0.03333333333333333,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,46,"(10.361075753335232, -0.5487354511153437, 4.197646522745052)",0.9991814588765889,0.25183876460505294,0.07366145185688262,0.09479175616743044,0.09929829776327857,0.3684210526315789,7.0,12.0,0.0,23.126632690429688,18.43124515139992,0.01,,
MIOSR,50,0.002,0.02037468528039708,400,2400,46,"(10.361075753335232, -0.5487354511153437, 4.197646522745052)",0.9998329035340356,0.11093418228752774,0.015835065560916507,0.017703316841094795,0.01592308654769765,0.7777777777777778,7,2,0,72.74082040786743,,"(0, 0, 1e-05)",,"(2, 2, 5)"
STLSQ,50,0.002,0.029082809839751277,400,2400,46,"(10.361075753335232, -0.5487354511153437, 4.197646522745052)",0.9967501977274935,0.48151696189891896,0.17033196930538475,0.17100646072675355,0.17097382594992808,0.25,7.0,21.0,0.0,11.753571271896362,14.698031265127613,0.01,,
SSR,50,0.002,0.029082809839751277,400,2400,46,"(10.361075753335232, -0.5487354511153437, 4.197646522745052)",0.9979919094636012,0.14044557107767758,0.03303430580462797,0.03847988956330822,0.03508771929824561,0.8571428571428571,6,0,1,0.9294450283050537,,"(0.001, 1e-05, 0.0)",,
SR3,50,0.002,0.029082809839751277,400,2400,46,"(10.361075753335232, -0.5487354511153437, 4.197646522745052)",0.9732306896509471,1.6741421075506502,0.2675344313947077,0.30715424489709736,0.3139635662196678,0.3888888888888889,7.0,11.0,0.0,377.966406583786,6.656177367458423,,3.3333333333333335,
E-STLSQ,50,0.002,0.029082809839751277,400,2400,46,"(10.361075753335232, -0.5487354511153437, 4.197646522745052)",0.9979972646999483,0.3910948088552014,0.11586467573317097,0.14743117334539618,0.15454556805916306,0.3684210526315789,7.0,12.0,0.0,23.20131778717041,19.504218467271606,0.01,,
MIOSR,50,0.002,0.029082809839751277,400,2400,46,"(10.361075753335232, -0.5487354511153437, 4.197646522745052)",0.9995698281331162,0.1775455290675671,0.025423840837065493,0.028556612872605153,0.02568103169592496,0.7777777777777778,7,2,0,72.76896786689758,,"(0, 0, 1e-05)",,"(2, 2, 5)"
STLSQ,50,0.002,0.04151278002752295,400,2400,46,"(10.361075753335232, -0.5487354511153437, 4.197646522745052)",0.9948884444190412,0.6204589166326001,0.17727218199944914,0.22704577572584986,0.23801421399211062,0.3684210526315789,7.0,12.0,0.0,11.779401063919067,19.504218467271606,0.01,,
SSR,50,0.002,0.04151278002752295,400,2400,46,"(10.361075753335232, -0.5487354511153437, 4.197646522745052)",0.9810881010773072,1.1067685988033633,0.2041003142236275,0.22452605972158035,0.2092392565117527,0.75,6,1,1,0.9273884296417236,,"(0.001, 1e-05, 0.001)",,
SR3,50,0.002,0.04151278002752295,400,2400,46,"(10.361075753335232, -0.5487354511153437, 4.197646522745052)",0.9604814254064704,1.9865534657601036,0.32765343717548134,0.3785475526409722,0.3864556846489714,0.3888888888888889,7.0,11.0,0.0,378.38700675964355,6.656177367458423,,3.3333333333333335,
E-STLSQ,50,0.002,0.04151278002752295,400,2400,46,"(10.361075753335232, -0.5487354511153437, 4.197646522745052)",0.9936617254428448,0.6808120673011994,0.18304773674333716,0.23143213570670715,0.2424964179491544,0.3684210526315789,7.0,12.0,0.0,23.223148584365845,19.504218467271606,0.01,,
