Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,31,"(0.03223588606288735, -5.6641725645234455, 0.2665956834278053)",0.9995582599084687,0.08143684931519743,0.023231716356522845,0.025603923901837182,0.025563490021680218,0.35,7.0,13.0,0.0,9.638518333435059,21.84119052153594,0.01,,
SSR,50,0.002,0.01,400,2400,31,"(0.03223588606288735, -5.6641725645234455, 0.2665956834278053)",0.9999908456716614,0.02085903814470353,0.0006139378827765389,0.0007151505392827916,0.0007273877402196355,1.0,7,0,0,0.6759243011474609,,"(1e-05, 1e-05, 0.0)",,
SR3,50,0.002,0.01,400,2400,31,"(0.03223588606288735, -5.6641725645234455, 0.2665956834278053)",0.9959862964324306,0.14239467909728837,0.03384917514986811,0.03941871289380739,0.03508771929824561,0.8571428571428571,6.0,0.0,1.0,341.00376081466675,57.15210353000482,,3.3333333333333335,
E-STLSQ,50,0.002,0.01,400,2400,31,"(0.03223588606288735, -5.6641725645234455, 0.2665956834278053)",0.9991647915682872,0.07761822116957635,0.021714872540355482,0.024225310215617253,0.024685815185744718,0.4666666666666667,7.0,8.0,0.0,18.586462020874023,27.38872503666335,0.01,,
MIOSR,50,0.002,0.01,400,2400,31,"(0.03223588606288735, -5.6641725645234455, 0.2665956834278053)",0.9999908451013371,0.020859766990026722,0.000612392274236806,0.0007150260945775792,0.0007273877402180773,1.0,7,0,0,89.13068413734436,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,31,"(0.03223588606288735, -5.6641725645234455, 0.2665956834278053)",0.9993217466467605,0.12235234956260346,0.044553127144452684,0.046760635501399764,0.04596158272320756,0.3181818181818182,7.0,15.0,0.0,9.648129224777222,21.84119052153594,0.01,,
SSR,50,0.002,0.014273992181725854,400,2400,31,"(0.03223588606288735, -5.6641725645234455, 0.2665956834278053)",0.996348558037903,0.13476199045355436,0.04476275732927242,0.05040820498278468,0.040263114188541185,0.75,6,1,1,0.6799981594085693,,"(1e-05, 1e-05, 0.0)",,
SR3,50,0.002,0.014273992181725854,400,2400,31,"(0.03223588606288735, -5.6641725645234455, 0.2665956834278053)",0.997282816857598,0.40273078609838375,0.14016105247463373,0.14119440670554512,0.13632055727046352,0.3333333333333333,7.0,14.0,0.0,341.62951731681824,4.740035812475106,,3.3333333333333335,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,31,"(0.03223588606288735, -5.6641725645234455, 0.2665956834278053)",0.9980467523852665,0.13232948426037786,0.03857372741906372,0.04237063419075104,0.04291093303611763,0.4666666666666667,7.0,8.0,0.0,18.456685304641724,27.38872503666335,0.01,,
MIOSR,50,0.002,0.014273992181725854,400,2400,31,"(0.03223588606288735, -5.6641725645234455, 0.2665956834278053)",0.9999905994788595,0.021251223207436276,0.0008074882617178841,0.0009303782381318818,0.0009411566615635997,1.0,7,0,0,90.41425561904907,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.02037468528039708,400,2400,31,"(0.03223588606288735, -5.6641725645234455, 0.2665956834278053)",0.9964788428735684,0.17939835067193594,0.062417768039766355,0.0670614744328595,0.06752498351182283,0.4666666666666667,7.0,8.0,0.0,9.695942163467407,28.983157256445004,0.01,,
SSR,50,0.002,0.02037468528039708,400,2400,31,"(0.03223588606288735, -5.6641725645234455, 0.2665956834278053)",0.9963479304875118,0.13484502532448778,0.044881698191740864,0.05038330301306728,0.04022700225462519,0.75,6,1,1,0.6764366626739502,,"(1e-05, 0.001, 0.0)",,
SR3,50,0.002,0.02037468528039708,400,2400,31,"(0.03223588606288735, -5.6641725645234455, 0.2665956834278053)",0.9938694250663103,0.6056403666869569,0.22183467877754695,0.219836236960905,0.21451194516468658,0.3181818181818182,7.0,15.0,0.0,341.48764634132385,5.015976580517879,,0.03333333333333333,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,31,"(0.03223588606288735, -5.6641725645234455, 0.2665956834278053)",0.995585865725767,0.20350186306043633,0.06844314500220305,0.07468067724922961,0.07539096825162937,0.4666666666666667,7.0,8.0,0.0,18.3357355594635,27.38872503666335,0.01,,
