Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.999548263145414,0.1936025233411266,0.05438341786917633,0.04343665279442085,0.03651944754272989,0.21212121212121213,7.0,26.0,0.0,9.591078758239746,12.40330819986167,0.05,,
SSR,50,0.002,0.01,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9997160619618146,0.1419914590783034,0.04762693604025158,0.05370084287582109,0.04477455478037752,0.75,6,1,1,0.6790101528167725,,"(1e-05, 1e-05, 1e-05)",,
SR3,50,0.002,0.01,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9996627160492068,0.15726383082763717,0.03611922181133885,0.041414814207165064,0.03508771929824561,0.8571428571428571,6.0,0.0,1.0,334.9768888950348,57.15210353000482,,3.3333333333333335,
E-STLSQ,50,0.002,0.01,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9996126714492377,0.1762594990594139,0.05701525721281192,0.045624099031227425,0.03848977485400524,0.21212121212121213,7.0,26.0,0.0,16.156789541244507,12.40330819986167,0.05,,
MIOSR,50,0.002,0.01,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9999970083359295,0.014646389176675444,0.0003825091474375968,0.0004541496475749036,0.0004633017200576916,1.0,7,0,0,92.75457525253296,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9992556032435054,0.2490678313522216,0.06147067449794584,0.059961201679514936,0.05628317570038439,0.3888888888888889,7.0,11.0,0.0,9.589599609375,20.63965483038268,0.01,,
SSR,50,0.002,0.014273992181725854,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9997205174249661,0.1410495341792698,0.04742262940215766,0.053211460033889234,0.044118286455211916,0.75,6,1,1,0.6799478530883789,,"(0.001, 0.001, 0.0)",,
SR3,50,0.002,0.014273992181725854,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9996659587305222,0.1563523689654002,0.036073640876673814,0.04134365507232612,0.03508771929824561,0.8571428571428571,6.0,0.0,1.0,336.0683696269989,64.0,,3.3333333333333335,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9992137409246024,0.2574544194121996,0.0661330771471334,0.06448082138493194,0.06043351047670189,0.3888888888888889,7.0,11.0,0.0,17.546338081359863,21.84119052153594,0.01,,
MIOSR,50,0.002,0.014273992181725854,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9999967923325231,0.015194039328042915,0.0004663041224241806,0.0005376119347613701,0.0005374330635272472,1.0,7,0,0,92.92569422721863,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.02037468528039708,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.998629571920126,0.33869306184945136,0.11022060136612755,0.11134007917596236,0.10811251062068372,0.3888888888888889,7.0,11.0,0.0,9.622172117233276,20.63965483038268,0.01,,
SSR,50,0.002,0.02037468528039708,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9997152583104552,0.14333890467047689,0.04780309751935225,0.053675854279872,0.0447426186771458,0.75,6,1,1,0.6836247444152832,,"(0.001, 0.001, 0.0)",,
SR3,50,0.002,0.02037468528039708,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9929980120286304,0.7685762456565701,0.27781585820891513,0.2875768614023864,0.2861976027476437,0.2916666666666667,7.0,17.0,0.0,338.9498155117035,5.616984875886636,,1.0,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9985753094050709,0.3468827664639274,0.11680641571721247,0.11799429463696523,0.11448045693823314,0.3888888888888889,7.0,11.0,0.0,17.563733100891113,21.84119052153594,0.01,,
MIOSR,50,0.002,0.02037468528039708,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9999963833900235,0.016132090453805335,0.000551424406550826,0.0005536862696187791,0.000514757711354008,1.0,7,0,0,93.50033140182495,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.029082809839751277,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9982120431655769,0.3893407119143265,0.17371626078236496,0.18280416263670862,0.1821459134891626,0.3888888888888889,7.0,11.0,0.0,9.608400106430054,20.63965483038268,0.01,,
SSR,50,0.002,0.029082809839751277,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9996712105152568,0.1546441140643328,0.03638091018755917,0.041413221301840976,0.03508771929824561,0.8571428571428571,6,0,1,0.6875042915344238,,"(0.001, 0.001, 0.0)",,
SR3,50,0.002,0.029082809839751277,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.999671674208243,0.15459292181206252,0.03628021639440565,0.04141288295504985,0.03508771929824561,0.8571428571428571,6.0,0.0,1.0,337.38081192970276,64.0,,3.3333333333333335,
E-STLSQ,50,0.002,0.029082809839751277,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9981622928162743,0.39516073112237055,0.17380444571437045,0.18311650826215262,0.1824857550610938,0.3888888888888889,7.0,11.0,0.0,17.540998697280884,23.112673507301437,0.01,,
MIOSR,50,0.002,0.029082809839751277,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9999954391004648,0.018047976609650487,0.000556764728799325,0.0004642291689768322,0.0003583676425144586,1.0,7,0,0,92.76971173286438,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.04151278002752295,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9974201108761365,0.46275135810342966,0.24597383972039663,0.270868589959194,0.27490259414162743,0.3888888888888889,7.0,11.0,0.0,9.618054866790771,20.63965483038268,0.01,,
SSR,50,0.002,0.04151278002752295,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9996686504206528,0.15507769897063425,0.036973006767712556,0.0418533156286714,0.03508771929824561,0.8571428571428571,6,0,1,0.6837475299835205,,"(0.001, 0.001, 0.0)",,
SR3,50,0.002,0.04151278002752295,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9996690328955367,0.15503724750969397,0.036889189640955264,0.04185330054049824,0.03508771929824561,0.8571428571428571,6.0,0.0,1.0,332.31457018852234,51.03692090475609,,1.0,
E-STLSQ,50,0.002,0.04151278002752295,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.997729011763807,0.4345017253842548,0.2475799914512916,0.27317852485981425,0.27756830386712317,0.3888888888888889,7.0,11.0,0.0,17.455960035324097,20.63965483038268,0.01,,
MIOSR,50,0.002,0.04151278002752295,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9996690328955367,0.15503724750969397,0.036889189640955264,0.04185330054049824,0.03508771929824561,0.8571428571428571,6,0,1,93.25559687614441,,"(0, 0, 0)",,"(2, 2, 2)"
STLSQ,50,0.002,0.05925530975545678,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9931047019205593,0.747160852826598,0.31657693202468795,0.36387264285552284,0.37311414672828047,0.3888888888888889,7.0,11.0,0.0,9.689501523971558,20.63965483038268,0.01,,
SSR,50,0.002,0.05925530975545678,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9995705840633275,0.16970901524293042,0.04197129740416527,0.04380459638343981,0.03508771929824561,0.8571428571428571,6,0,1,0.6904513835906982,,"(0.01, 0.01, 1e-05)",,
SR3,50,0.002,0.05925530975545678,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.998142974097194,0.39949010615231484,0.29819943644087826,0.29138036669979844,0.2760914733057027,0.5454545454545454,6.0,4.0,1.0,336.12285447120667,40.69948899122389,,0.1,
E-STLSQ,50,0.002,0.05925530975545678,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9941650730845419,0.6826410829086716,0.3168515174369091,0.36499898326432206,0.3745005453232933,0.3888888888888889,7.0,11.0,0.0,17.506210565567017,20.63965483038268,0.01,,
MIOSR,50,0.002,0.05925530975545678,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9996502285676605,0.15948903534799513,0.0384420455237564,0.043122450548308364,0.03508771929824561,0.8571428571428571,6,0,1,94.69779872894287,,"(0, 0, 0)",,"(2, 2, 2)"
STLSQ,50,0.002,0.08458098281751338,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9819644494938504,1.216244666573723,0.37420688626954546,0.44503813086710825,0.45797335466847555,0.3888888888888889,7.0,11.0,0.0,9.708454608917236,20.63965483038268,0.01,,
SSR,50,0.002,0.08458098281751338,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.995950192427278,0.5669246990093812,0.16374418396255916,0.18254611989416225,0.1784524676745502,0.75,6,1,1,0.6918544769287109,,"(0.01, 0.01, 0.001)",,
SR3,50,0.002,0.08458098281751338,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.999579725877782,0.17583871644675544,0.042029691383919994,0.04639849822366084,0.03508771929824561,0.8571428571428571,6.0,0.0,1.0,336.8610064983368,60.47920821175082,,1.0,
E-STLSQ,50,0.002,0.08458098281751338,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9824564159372757,1.1988177795524426,0.37903910570028876,0.449537320325132,0.46245113233901064,0.3888888888888889,7.0,11.0,0.0,17.453108549118042,21.84119052153594,0.01,,
MIOSR,50,0.002,0.08458098281751338,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.999579725877782,0.17583871644675544,0.042029691383919994,0.04639849822366084,0.03508771929824561,0.8571428571428571,6,0,1,95.15249729156494,,"(0, 0, 0)",,"(2, 2, 2)"
STLSQ,50,0.002,0.12073082874598748,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9654833815412907,1.688168946962446,0.4155595950271033,0.5059268970014537,0.5203322232771042,0.3888888888888889,7.0,11.0,0.0,9.755139350891113,21.84119052153594,0.01,,
SSR,50,0.002,0.12073082874598748,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9953340900387472,0.6079904557513778,0.1708639363810457,0.1917742770679049,0.1878415339840675,0.75,6,1,1,0.6937859058380127,,"(0.01, 0.01, 0.001)",,
SR3,50,0.002,0.12073082874598748,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9994238748748439,0.20956057755683982,0.056959224080902496,0.060685997782943424,0.052712780133487035,0.75,6.0,1.0,1.0,334.0859091281891,54.0080307676672,,3.3333333333333335,
E-STLSQ,50,0.002,0.12073082874598748,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9658172262379615,1.6779079738648357,0.4150139803677053,0.5055860172765237,0.519972924231859,0.3888888888888889,7.0,11.0,0.0,17.51322078704834,23.112673507301437,0.01,,
MIOSR,50,0.002,0.12073082874598748,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9993360928241298,0.22382347443282735,0.049849121391116774,0.05456742618614471,0.0455589214581979,0.8571428571428571,6,0,1,95.96647214889526,,"(0, 0, 0)",,"(2, 2, 2)"
STLSQ,50,0.002,0.17233109056135082,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9450738241072086,2.139139036540681,0.4391481022964434,0.5422328034842788,0.5577024399922212,0.46153846153846156,6.0,6.0,1.0,14.973756074905396,34.34530083853678,0.001,,
SSR,50,0.002,0.17233109056135082,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9984879236687689,0.34213508141360827,0.0661669862825067,0.07408843487586302,0.06943954567460299,0.75,6,1,1,6.751792907714844,,"(0.001, 0.0, 0.0)",,
SR3,50,0.002,0.17233109056135082,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9560322599083962,1.9285570572556803,0.26820771134366345,0.3038245406918588,0.29023418751870367,0.6666666666666666,6.0,2.0,1.0,329.24665784835815,64.0,,0.1,
E-STLSQ,50,0.002,0.17233109056135082,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9472752537970386,2.081148460459517,0.4162123804113507,0.5177843436222838,0.5304222199436602,0.4,6.0,8.0,1.0,22.922464847564697,32.455884382954466,0.001,,
MIOSR,50,0.002,0.17233109056135082,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.998488552191225,0.34212151140285385,0.06759519337838321,0.0741282705452148,0.06943954567461234,0.5454545454545454,6,4,1,101.85765075683594,,"(0, 0.001, 0)",,"(4, 4, 2)"
STLSQ,50,0.002,0.24598526393410117,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9386577503956905,2.2419986301192925,0.44834654448698713,0.5406534040313666,0.5546086555773005,0.30434782608695654,7.0,16.0,0.0,15.084953784942627,19.504218467271606,0.05,,
SSR,50,0.002,0.24598526393410117,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9955896178438415,0.5888332427865514,0.1543370749963233,0.17178252888675735,0.16680916869677223,0.6666666666666666,6,2,1,6.799044847488403,,"(0.01, 0.0, 0.0)",,
SR3,50,0.002,0.24598526393410117,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9279688113444025,2.2974590376288284,0.25535674527765456,0.32618645760601617,0.3360298840086509,0.6,6.0,3.0,1.0,306.97623014450073,48.2292588419594,,0.03333333333333333,
E-STLSQ,50,0.002,0.24598526393410117,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9264049314710568,2.3822094911096205,0.5532198673837608,0.6420186886672868,0.6621411079041526,0.16666666666666666,7.0,35.0,0.0,22.751961946487427,7.887629773984802,0.05,,
MIOSR,50,0.002,0.24598526393410117,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9955465208550732,0.5912722597914474,0.09942547864644648,0.11663074378968884,0.11695753897612411,0.5454545454545454,6,4,1,107.37872099876404,,"(0.05, 0.05, 0)",,"(3, 5, 2)"
STLSQ,50,0.002,0.3511191734215131,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9364788939185743,2.280154196215828,0.46478715501202716,0.5867531724030353,0.6046441663214033,0.30434782608695654,7.0,16.0,0.0,15.102254152297974,19.504218467271606,0.05,,
SSR,50,0.002,0.3511191734215131,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9834390944471298,1.122271131749701,0.25505493209040814,0.2952403036993469,0.2909786810498912,0.42857142857142855,6,7,1,6.786827564239502,,"(0.01, 0.0, 0.001)",,
SR3,50,0.002,0.3511191734215131,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.899094812287171,2.8054707626536355,0.37309232267536613,0.43329837505191454,0.4331892330312155,0.4,6.0,8.0,1.0,263.64898657798767,21.84119052153594,,0.03333333333333333,
E-STLSQ,50,0.002,0.3511191734215131,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9347160440084246,2.3085959469181963,0.4669461593981135,0.5915979798320088,0.60979397511863,0.30434782608695654,7.0,16.0,0.0,23.270792722702026,19.504218467271606,0.05,,
MIOSR,50,0.002,0.3511191734215131,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9672791784287614,1.5991361431493876,0.3429731287721047,0.3939014802046952,0.37740892161713374,0.5,5,3,2,114.78601336479187,,"(0.05, 0.001, 0.001)",,"(3, 3, 2)"
STLSQ,50,0.002,0.5011872336272722,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9194607217269504,2.5563573924351766,0.5263978949638916,0.6441720033366956,0.665887000609101,0.2916666666666667,7.0,17.0,0.0,15.090506553649902,17.417298642395917,0.05,,
SSR,50,0.002,0.5011872336272722,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9577924573196107,1.8060557127217964,0.2646874344522137,0.33220455834902884,0.345149012807657,0.42857142857142855,6,7,1,6.812032222747803,,"(1e-05, 1e-05, 0.0)",,
SR3,50,0.002,0.5011872336272722,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.8416476627443377,3.4910150083033455,0.5185403286239469,0.5585401200963362,0.5695570250511313,0.17073170731707318,7.0,34.0,0.0,265.23487544059753,5.943977156547793,,0.03333333333333333,
E-STLSQ,50,0.002,0.5011872336272722,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9187342689608332,2.5621531167685134,0.5365456054640686,0.6508370214737502,0.6728707547752368,0.2916666666666667,7.0,17.0,0.0,23.058624267578125,19.504218467271606,0.05,,
MIOSR,50,0.002,0.5011872336272722,400,2400,9,"(4.426856442295043, 3.0314363984032275, 0.3094713865064422)",0.9553180646191372,1.8582064671137501,0.3557761932097932,0.4079061199964719,0.39378234803555556,0.38461538461538464,5,6,2,122.56645607948303,,"(0.05, 0.05, 0)",,"(4, 5, 2)"
