Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,2,"(2.7125527709543964, 5.868778666244054, 0.20690875027582012)",0.9998725153685768,0.06396833855188634,0.013462751365603093,0.013684370440613469,0.012528074136822366,0.4666666666666667,7.0,8.0,0.0,10.164405584335327,27.38872503666335,0.01,,
SSR,50,0.002,0.01,400,2400,2,"(2.7125527709543964, 5.868778666244054, 0.20690875027582012)",0.999833583157457,0.07835718953426382,0.026002320812204386,0.023283530703873907,0.019452315974388092,0.5833333333333334,7,5,0,0.6927473545074463,,"(1e-05, 0.0, 0.0)",,
SR3,50,0.002,0.01,400,2400,2,"(2.7125527709543964, 5.868778666244054, 0.20690875027582012)",0.9994761106230896,0.15058771405167545,0.11953278121334802,0.1293557287531449,0.1313077650886709,0.5,7.0,7.0,0.0,345.92705965042114,9.346911901058219,,3.3333333333333335,
E-STLSQ,50,0.002,0.01,400,2400,2,"(2.7125527709543964, 5.868778666244054, 0.20690875027582012)",0.9998568754400768,0.07032744453348753,0.013615716876116435,0.013934958253800724,0.012700954256013225,0.4666666666666667,7.0,8.0,0.0,18.954952001571655,27.38872503666335,0.01,,
MIOSR,50,0.002,0.01,400,2400,2,"(2.7125527709543964, 5.868778666244054, 0.20690875027582012)",0.9999895188843773,0.015918735680077956,0.001564654767507816,0.0018545493872050782,0.0018679337270083014,1.0,7,0,0,92.4523708820343,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,2,"(2.7125527709543964, 5.868778666244054, 0.20690875027582012)",0.9984044235711542,0.18777649656407552,0.14432736866987558,0.10484114456374932,0.07951720275181573,0.15555555555555556,7.0,38.0,0.0,10.07614779472351,6.656177367458423,0.05,,
SSR,50,0.002,0.014273992181725854,400,2400,2,"(2.7125527709543964, 5.868778666244054, 0.20690875027582012)",0.9993909974428806,0.11706378230912873,0.0380882174929507,0.04146362012709887,0.03508771929824561,0.75,6,1,1,0.7285125255584717,,"(0.001, 0.0, 1e-05)",,
SR3,50,0.002,0.014273992181725854,400,2400,2,"(2.7125527709543964, 5.868778666244054, 0.20690875027582012)",0.998618464968916,0.24507943610005095,0.19040902443465724,0.2086868396351209,0.2125294851503161,0.5,7.0,7.0,0.0,346.3958582878113,11.076174286766435,,3.3333333333333335,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,2,"(2.7125527709543964, 5.868778666244054, 0.20690875027582012)",0.9986048618824377,0.1735422358531076,0.14277984670089325,0.10369884990059086,0.07794250869949396,0.15555555555555556,7.0,38.0,0.0,18.57358980178833,6.656177367458423,0.05,,
MIOSR,50,0.002,0.014273992181725854,400,2400,2,"(2.7125527709543964, 5.868778666244054, 0.20690875027582012)",0.9999883190229308,0.017389544946067512,0.0022885283490247273,0.002722532034538906,0.0027478756289516276,1.0,7,0,0,93.08631205558777,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.02037468528039708,400,2400,2,"(2.7125527709543964, 5.868778666244054, 0.20690875027582012)",0.9990066406669376,0.1741457813126257,0.06905377964144327,0.06032309526609934,0.05303583332020024,0.25,7.0,21.0,0.0,10.08672022819519,23.112673507301437,0.05,,
SSR,50,0.002,0.02037468528039708,400,2400,2,"(2.7125527709543964, 5.868778666244054, 0.20690875027582012)",0.9993857181328691,0.11815131773566996,0.038676511525733086,0.04201435484624117,0.03508771929824561,0.75,6,1,1,0.7305123805999756,,"(0.001, 0.0, 1e-05)",,
SR3,50,0.002,0.02037468528039708,400,2400,2,"(2.7125527709543964, 5.868778666244054, 0.20690875027582012)",0.996923663047834,0.3666711782304527,0.27678524979009755,0.3050772235571521,0.31133928239091724,0.3888888888888889,7.0,11.0,0.0,346.61791157722473,8.832716109390498,,3.3333333333333335,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,2,"(2.7125527709543964, 5.868778666244054, 0.20690875027582012)",0.9972505457271712,0.27156889303551124,0.1696871464458036,0.12341331525654071,0.09829534490729658,0.1590909090909091,7.0,37.0,0.0,18.334694862365723,7.887629773984802,0.05,,
MIOSR,50,0.002,0.02037468528039708,400,2400,2,"(2.7125527709543964, 5.868778666244054, 0.20690875027582012)",0.9999857013494242,0.020226462935232663,0.0033783532050394873,0.004039191264962411,0.004087672676628304,1.0,7,0,0,93.09040689468384,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.029082809839751277,400,2400,2,"(2.7125527709543964, 5.868778666244054, 0.20690875027582012)",0.9979251866242264,0.2567711669132259,0.08547218920159472,0.08285734277668087,0.07844522297124412,0.3684210526315789,7.0,12.0,0.0,10.1349036693573,21.84119052153594,0.01,,
SSR,50,0.002,0.029082809839751277,400,2400,2,"(2.7125527709543964, 5.868778666244054, 0.20690875027582012)",0.999378092224922,0.11964582311996826,0.04011201424395992,0.04325464290122506,0.03508771929824561,0.75,6,1,1,0.7390434741973877,,"(0.001, 0.0, 1e-05)",,
SR3,50,0.002,0.029082809839751277,400,2400,2,"(2.7125527709543964, 5.868778666244054, 0.20690875027582012)",0.9942673990292425,0.49518005742585924,0.3583384405379134,0.37159804016084724,0.3747003688099114,0.2916666666666667,7.0,17.0,0.0,346.03004908561707,5.015976580517879,,1.0,
E-STLSQ,50,0.002,0.029082809839751277,400,2400,2,"(2.7125527709543964, 5.868778666244054, 0.20690875027582012)",0.9976748238179495,0.2558030510825143,0.10443952727006645,0.09609849248327645,0.09261320106404715,0.3181818181818182,7.0,15.0,0.0,19.71738576889038,18.43124515139992,0.01,,
MIOSR,50,0.002,0.029082809839751277,400,2400,2,"(2.7125527709543964, 5.868778666244054, 0.20690875027582012)",0.9999797460857731,0.025350660265146385,0.005047955005867198,0.006075805830586474,0.006169025961508149,1.0,7,0,0,93.57191801071167,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.04151278002752295,400,2400,2,"(2.7125527709543964, 5.868778666244054, 0.20690875027582012)",0.9927016772936647,0.49815484469514554,0.4165854572272908,0.4883706549099058,0.5049846733531176,0.46153846153846156,6.0,6.0,1.0,10.155669927597046,38.46051357518893,0.001,,
