Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,49,"(-6.976833726863534, -4.320367144977203, 0.3246076601433197)",0.9986369987596786,0.18475905081447402,0.045623051984110326,0.03348004385042137,0.027618550434059086,0.21212121212121213,7.0,26.0,0.0,11.668081760406494,16.45913173562043,0.05,,
SSR,50,0.002,0.01,400,2400,49,"(-6.976833726863534, -4.320367144977203, 0.3246076601433197)",0.9978268899187939,0.13083795449264138,0.05164053068665003,0.053103143824773276,0.04216498397225452,0.75,6,1,1,0.9183065891265869,,"(0.001, 1e-05, 0.0)",,
SR3,50,0.002,0.01,400,2400,49,"(-6.976833726863534, -4.320367144977203, 0.3246076601433197)",0.9942460785222883,0.44381718781217455,0.14079823678411774,0.1262462387791906,0.09632927698912827,0.3333333333333333,7.0,14.0,0.0,373.9850823879242,4.0,,3.3333333333333335,
E-STLSQ,50,0.002,0.01,400,2400,49,"(-6.976833726863534, -4.320367144977203, 0.3246076601433197)",0.9988687583671512,0.1520277701463441,0.043906421409410486,0.03373566773355136,0.030119025311324956,0.21212121212121213,7.0,26.0,0.0,21.727811813354492,16.45913173562043,0.05,,
MIOSR,50,0.002,0.01,400,2400,49,"(-6.976833726863534, -4.320367144977203, 0.3246076601433197)",0.9999955166257359,0.01338163576991638,0.0002650720453472676,0.0002575592807481438,0.00024587448242210295,1.0,7,0,0,73.44446802139282,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,49,"(-6.976833726863534, -4.320367144977203, 0.3246076601433197)",0.9964061071423208,0.2927419363332108,0.08131568481249234,0.06020970275872041,0.05091127225362603,0.21212121212121213,7.0,26.0,0.0,11.74119758605957,16.45913173562043,0.05,,
SSR,50,0.002,0.014273992181725854,400,2400,49,"(-6.976833726863534, -4.320367144977203, 0.3246076601433197)",0.9978278422313549,0.13199034251089967,0.052572147602888475,0.05384989003279138,0.04307317856143599,0.75,6,1,1,0.9228873252868652,,"(0.001, 0.001, 0.0)",,
SR3,50,0.002,0.014273992181725854,400,2400,49,"(-6.976833726863534, -4.320367144977203, 0.3246076601433197)",0.9913872284191841,0.5800393624216528,0.14300724887729502,0.136440287559376,0.12459598795370624,0.3181818181818182,7.0,15.0,0.0,376.2220141887665,4.479275200528711,,3.3333333333333335,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,49,"(-6.976833726863534, -4.320367144977203, 0.3246076601433197)",0.9962067110382403,0.296964728859115,0.07807855935248624,0.06015684226474904,0.053725596314236526,0.21212121212121213,7.0,26.0,0.0,21.818370819091797,16.45913173562043,0.05,,
MIOSR,50,0.002,0.014273992181725854,400,2400,49,"(-6.976833726863534, -4.320367144977203, 0.3246076601433197)",0.9999948398475151,0.014574035272786787,0.00038667154660158365,0.00036165927237387884,0.0003443639416355488,1.0,7,0,0,73.94269704818726,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.02037468528039708,400,2400,49,"(-6.976833726863534, -4.320367144977203, 0.3246076601433197)",0.991922791208917,0.423419801523818,0.13667208527137695,0.1066493352685668,0.09588754025815205,0.21212121212121213,7.0,26.0,0.0,11.703032493591309,16.45913173562043,0.05,,
SSR,50,0.002,0.02037468528039708,400,2400,49,"(-6.976833726863534, -4.320367144977203, 0.3246076601433197)",0.9976769897443638,0.14550526575951372,0.037793892734680416,0.04261316890331161,0.03508771929824561,0.8571428571428571,6,0,1,0.9204285144805908,,"(0.001, 0.001, 0.0)",,
SR3,50,0.002,0.02037468528039708,400,2400,49,"(-6.976833726863534, -4.320367144977203, 0.3246076601433197)",0.9905513483188242,0.650067287483173,0.2745185087710107,0.24992943371888082,0.21018168219197692,0.2916666666666667,7.0,17.0,0.0,376.8991150856018,4.0,,0.1,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,49,"(-6.976833726863534, -4.320367144977203, 0.3246076601433197)",0.9891235900579192,0.5506408316803375,0.13183416662942316,0.10513141940225097,0.0967410694323535,0.21212121212121213,7.0,26.0,0.0,21.790992736816406,16.45913173562043,0.05,,
