Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,29,"(-5.275714912676125, 0.9829398029745126, 0.23036482939544387)",0.9999982619977661,0.01137948041325628,0.000923554038122946,0.0012891793936886733,0.0013544906309462402,1.0,7.0,0.0,0.0,9.691929340362549,6.29000526407596,0.0,,
SSR,50,0.002,0.01,400,2400,29,"(-5.275714912676125, 0.9829398029745126, 0.23036482939544387)",0.9999982628440878,0.011377937223876918,0.0009232725105827413,0.00128915860103466,0.0013544906309562127,1.0,7,0,0,0.6852326393127441,,"(1e-05, 0.0, 0.0)",,
SR3,50,0.002,0.01,400,2400,29,"(-5.275714912676125, 0.9829398029745126, 0.23036482939544387)",0.9996864867330117,0.16735588079731342,0.05298213573980668,0.06094754213897682,0.06281626380583367,0.4666666666666667,7.0,8.0,0.0,339.7143602371216,6.29000526407596,,1.0,
E-STLSQ,50,0.002,0.01,400,2400,29,"(-5.275714912676125, 0.9829398029745126, 0.23036482939544387)",0.9999983082998861,0.011208656594648165,0.0009236026305053137,0.0012880461016026973,0.0013524012735944698,1.0,7.0,0.0,0.0,16.091152906417847,8.34680744773615,0.0,,
MIOSR,50,0.002,0.01,400,2400,29,"(-5.275714912676125, 0.9829398029745126, 0.23036482939544387)",0.9999982619977661,0.01137948041325628,0.000923554038122946,0.0012891793936886733,0.0013544906309462402,1.0,7,0,0,89.22015738487244,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,29,"(-5.275714912676125, 0.9829398029745126, 0.23036482939544387)",0.9999951011045439,0.018929630848536796,0.0034735228218193415,0.004174767311537645,0.004011410860892932,0.875,7.0,1.0,0.0,9.671011924743652,6.29000526407596,0.0,,
SSR,50,0.002,0.014273992181725854,400,2400,29,"(-5.275714912676125, 0.9829398029745126, 0.23036482939544387)",0.9999978970487161,0.01229563057361365,0.0013601494460252438,0.0019045920892940386,0.002001058353142526,1.0,7,0,0,0.6834003925323486,,"(1e-05, 0.0, 0.0)",,
SR3,50,0.002,0.014273992181725854,400,2400,29,"(-5.275714912676125, 0.9829398029745126, 0.23036482939544387)",0.9995641466316988,0.1320045657529048,0.04464757894020077,0.04619544302783027,0.03508771929824561,0.75,6.0,1.0,1.0,340.53954911231995,48.2292588419594,,3.3333333333333335,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,29,"(-5.275714912676125, 0.9829398029745126, 0.23036482939544387)",0.9999947483244414,0.01923677054871422,0.0041694670111901925,0.005129014248255228,0.005036197638451119,0.875,7.0,1.0,0.0,16.464288234710693,7.043666147642623,0.0,,
MIOSR,50,0.002,0.014273992181725854,400,2400,29,"(-5.275714912676125, 0.9829398029745126, 0.23036482939544387)",0.9999978961356544,0.01229711803115002,0.0013604310330035659,0.0019046129868806358,0.0020010583531649643,1.0,7,0,0,90.2078046798706,,"(0, 0, 0)",,"(2, 2, 3)"
