Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,23,"(8.840329722662867, -6.159429425689345, 0.03902581594569432)",0.9979945386097082,0.2765362879114376,0.056697737634012285,0.03979198070731873,0.02967124266636965,0.2,7.0,28.0,0.0,10.154922008514404,13.889457706038693,0.05,,
SSR,50,0.002,0.01,400,2400,23,"(8.840329722662867, -6.159429425689345, 0.03902581594569432)",0.9989026330474469,0.14612476081644094,0.03639020867643605,0.041465605545214265,0.03508771929824561,0.8571428571428571,6,0,1,0.7429776191711426,,"(0.001, 1e-05, 0.0)",,
SR3,50,0.002,0.01,400,2400,23,"(8.840329722662867, -6.159429425689345, 0.03902581594569432)",0.9991093677514415,0.24001963962093642,0.09521286818130469,0.10732698221627973,0.11011821659478489,0.3888888888888889,7.0,11.0,0.0,339.43800139427185,5.307981216109425,,3.3333333333333335,
E-STLSQ,50,0.002,0.01,400,2400,23,"(8.840329722662867, -6.159429425689345, 0.03902581594569432)",0.9957738542322799,0.42465312194453375,0.07999046800820919,0.059459060815577953,0.04814855194014343,0.2,7.0,28.0,0.0,17.645085096359253,13.889457706038693,0.05,,
MIOSR,50,0.002,0.01,400,2400,23,"(8.840329722662867, -6.159429425689345, 0.03902581594569432)",0.9999985001403937,0.009221469265919003,0.0001616545254679684,0.0001524281465905401,0.00014452463837275685,1.0,7,0,0,92.23816537857056,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,23,"(8.840329722662867, -6.159429425689345, 0.03902581594569432)",0.9947065644014499,0.46779039130063094,0.0886260754083341,0.06225434014780771,0.047239325085326994,0.2,7.0,28.0,0.0,10.17966365814209,13.889457706038693,0.05,,
SSR,50,0.002,0.014273992181725854,400,2400,23,"(8.840329722662867, -6.159429425689345, 0.03902581594569432)",0.9999151382302591,0.0732677748313733,0.013273372561504904,0.015928261094766912,0.016421522821915575,0.7777777777777778,7,2,0,0.7338097095489502,,"(0.001, 1e-05, 0.0)",,
SR3,50,0.002,0.014273992181725854,400,2400,23,"(8.840329722662867, -6.159429425689345, 0.03902581594569432)",0.9814382655879742,1.0375247761768223,0.25706592825417945,0.2919661427860865,0.29014148812122487,0.6,6.0,3.0,1.0,338.5729122161865,48.2292588419594,,0.1,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,23,"(8.840329722662867, -6.159429425689345, 0.03902581594569432)",0.9869473045129625,0.7961523373535374,0.1284146381502551,0.09665891597547616,0.08039819687972644,0.2,7.0,28.0,0.0,17.811999320983887,13.889457706038693,0.05,,
MIOSR,50,0.002,0.014273992181725854,400,2400,23,"(8.840329722662867, -6.159429425689345, 0.03902581594569432)",0.9999984646001134,0.009293260998701845,0.00028839141016912093,0.0003098040358991062,0.00031222382992474333,1.0,7,0,0,94.02328515052795,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.02037468528039708,400,2400,23,"(8.840329722662867, -6.159429425689345, 0.03902581594569432)",0.9930310168472625,0.569848243664292,0.34888192464224166,0.4214865226087368,0.43712584114061476,0.35,7.0,13.0,0.0,9.964820146560669,24.458175763284668,0.01,,
SSR,50,0.002,0.02037468528039708,400,2400,23,"(8.840329722662867, -6.159429425689345, 0.03902581594569432)",0.9988969057268612,0.14773003155835904,0.036809943462486325,0.04175790547508047,0.03508771929824561,0.8571428571428571,6,0,1,0.6972713470458984,,"(0.001, 0.001, 0.0)",,
SR3,50,0.002,0.02037468528039708,400,2400,23,"(8.840329722662867, -6.159429425689345, 0.03902581594569432)",0.9841862544054754,0.9007125644257217,0.2830892815932895,0.32449585205043946,0.3272812208244818,0.5454545454545454,6.0,4.0,1.0,338.93797850608826,54.0080307676672,,0.03333333333333333,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,23,"(8.840329722662867, -6.159429425689345, 0.03902581594569432)",0.9931623573536955,0.5607380150694298,0.3471729806186172,0.41858868383621983,0.43410636790466245,0.25,7.0,21.0,0.0,19.77344012260437,21.84119052153594,0.01,,
MIOSR,50,0.002,0.02037468528039708,400,2400,23,"(8.840329722662867, -6.159429425689345, 0.03902581594569432)",0.999998390428121,0.009420860873096952,0.0005483651189316763,0.0006397846103667672,0.0006612189491346971,1.0,7,0,0,95.75629186630249,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.029082809839751277,400,2400,23,"(8.840329722662867, -6.159429425689345, 0.03902581594569432)",0.9903463494121689,0.6377018440297902,0.3876101287170289,0.4658468669725555,0.48424255260559373,0.35,7.0,13.0,0.0,10.119966983795166,24.458175763284668,0.01,,
SSR,50,0.002,0.029082809839751277,400,2400,23,"(8.840329722662867, -6.159429425689345, 0.03902581594569432)",0.998883584685785,0.14971638251801717,0.05954662808726993,0.060302953269782404,0.05033428309530099,0.75,6,1,1,0.7021059989929199,,"(0.001, 0.001, 1e-05)",,
SR3,50,0.002,0.029082809839751277,400,2400,23,"(8.840329722662867, -6.159429425689345, 0.03902581594569432)",0.9783118581613014,1.158100464859795,0.33353826300321265,0.3416084719896102,0.32617106664394735,0.2727272727272727,6.0,15.0,1.0,338.78459453582764,8.34680744773615,,1.0,
