Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,18,"(-7.302480042279868, 1.1135846379811547, 0.07357764249646286)",0.9937736828007587,0.554359156474837,0.2945183574220204,0.35134719451498575,0.361460068037847,0.25,7.0,21.0,0.0,9.848141431808472,19.504218467271606,0.01,,
SSR,50,0.002,0.01,400,2400,18,"(-7.302480042279868, 1.1135846379811547, 0.07357764249646286)",0.9980200733785954,0.14274906952934288,0.03682206257901252,0.04197496037527064,0.03508771929824561,0.8571428571428571,6,0,1,0.6774871349334717,,"(0.0, 1e-05, 0.0)",,
SR3,50,0.002,0.01,400,2400,18,"(-7.302480042279868, 1.1135846379811547, 0.07357764249646286)",0.9882865098118453,0.6859990912301697,0.4540319362082441,0.49249962832751293,0.4984091956616112,0.20689655172413793,6.0,22.0,1.0,337.3312373161316,4.740035812475106,,3.3333333333333335,
E-STLSQ,50,0.002,0.01,400,2400,18,"(-7.302480042279868, 1.1135846379811547, 0.07357764249646286)",0.9939970225119505,0.5444380984806119,0.2945232340032753,0.351695132434722,0.3619952730991032,0.22580645161290322,7.0,24.0,0.0,18.274001359939575,17.417298642395917,0.01,,
MIOSR,50,0.002,0.01,400,2400,18,"(-7.302480042279868, 1.1135846379811547, 0.07357764249646286)",0.9999865635168776,0.02079984733775403,0.0010910360373415462,0.0013401563643843045,0.0013876977580119774,1.0,7,0,0,93.26073026657104,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,18,"(-7.302480042279868, 1.1135846379811547, 0.07357764249646286)",0.9756811956312227,0.9259015992210042,0.27012723835819424,0.1973061888598482,0.16865348199033167,0.175,7.0,33.0,0.0,9.708257913589478,12.40330819986167,0.05,,
SSR,50,0.002,0.014273992181725854,400,2400,18,"(-7.302480042279868, 1.1135846379811547, 0.07357764249646286)",0.9980218424640819,0.1443462781622607,0.06024687422263753,0.06092803000975994,0.05092483957726703,0.75,6,1,1,0.6743028163909912,,"(0.0, 0.001, 0.0)",,
SR3,50,0.002,0.014273992181725854,400,2400,18,"(-7.302480042279868, 1.1135846379811547, 0.07357764249646286)",0.9871630756993917,0.6978107601365958,0.4299857589272859,0.45628261143809323,0.4576888229174398,0.20689655172413793,6.0,22.0,1.0,337.59189343452454,4.740035812475106,,3.3333333333333335,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,18,"(-7.302480042279868, 1.1135846379811547, 0.07357764249646286)",0.9901730688783712,0.668714383062771,0.4516411714627309,0.4141477408387319,0.4065999510793925,0.16279069767441862,7.0,36.0,0.0,16.20138692855835,10.466847669984187,0.05,,
MIOSR,50,0.002,0.014273992181725854,400,2400,18,"(-7.302480042279868, 1.1135846379811547, 0.07357764249646286)",0.9999861655268084,0.02166784259140388,0.0014718072096734966,0.001796352244899913,0.0018584564236772555,1.0,7,0,0,93.74834537506104,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.02037468528039708,400,2400,18,"(-7.302480042279868, 1.1135846379811547, 0.07357764249646286)",0.9769479411309392,0.8471326377588044,0.3314903021140705,0.2677354475379784,0.25028328260784544,0.175,7.0,33.0,0.0,9.676369667053223,12.40330819986167,0.05,,
