Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9998312008507547,0.08708019219064461,0.023120304238484764,0.017480673795131588,0.012217378789603018,0.25,7.0,21.0,0.0,11.970993757247925,19.504218467271606,0.05,,
SSR,50,0.002,0.01,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9996655580995721,0.1293376617083013,0.04256851282144065,0.045589773546260065,0.03508771929824561,0.75,6,1,1,0.9380581378936768,,"(1e-05, 0.0, 0.0)",,
SR3,50,0.002,0.01,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9988574160113831,0.2678654210165972,0.1402978894263128,0.15641405548596282,0.16011348976332238,0.3888888888888889,7.0,11.0,0.0,382.2579789161682,7.887629773984802,,3.3333333333333335,
E-STLSQ,50,0.002,0.01,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9998009552833318,0.09524545062222659,0.02293160866293324,0.017301027123690832,0.012266057544119953,0.2413793103448276,7.0,22.0,0.0,23.33638572692871,17.417298642395917,0.05,,
MIOSR,50,0.002,0.01,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9999966490464953,0.011445312830905994,0.0009704013218604274,0.001234244307337072,0.0012724733625836318,1.0,7,0,0,73.63550424575806,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9996671569963164,0.12182454485074228,0.025441024138427214,0.021221710695259372,0.019261061632078667,0.25,7.0,21.0,0.0,12.007153034210205,19.504218467271606,0.05,,
SSR,50,0.002,0.014273992181725854,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9996098181643724,0.1423062255248248,0.03660946805291847,0.041677628526829005,0.03508771929824561,0.8571428571428571,6,0,1,0.9350194931030273,,"(1e-05, 0.0, 0.0)",,
SR3,50,0.002,0.014273992181725854,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9966001013672156,0.4623857267367608,0.21075905354132132,0.23968873957892187,0.2467330481176813,0.35,7.0,13.0,0.0,383.2793700695038,5.616984875886636,,0.03333333333333333,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9996478986411205,0.1270272065885085,0.025627506976994965,0.02107711390943433,0.01925362572353623,0.2413793103448276,7.0,22.0,0.0,23.22269558906555,17.417298642395917,0.05,,
MIOSR,50,0.002,0.014273992181725854,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9999957169557186,0.013496763719767732,0.0014629173302949598,0.0018699283023366432,0.0019296311663482381,1.0,7,0,0,74.44087672233582,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.02037468528039708,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9992317663139657,0.1987985694985421,0.05307155013244671,0.04392482768222026,0.033111114886763666,0.25,7.0,21.0,0.0,11.919444799423218,19.504218467271606,0.05,,
SSR,50,0.002,0.02037468528039708,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9996001994935202,0.1442338756784759,0.03727061960577065,0.04223596312517318,0.03508771929824561,0.8571428571428571,6,0,1,0.9366981983184814,,"(1e-05, 0.0, 0.0)",,
SR3,50,0.002,0.02037468528039708,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9936198380541414,0.6329983690354601,0.3005546234649204,0.33829384624103737,0.34786061865749435,0.3684210526315789,7.0,12.0,0.0,383.5939350128174,7.043666147642623,,3.3333333333333335,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9993653396623955,0.17659102134164623,0.05686427112929972,0.04817624104014028,0.03793461928284642,0.2413793103448276,7.0,22.0,0.0,23.259363174438477,18.43124515139992,0.05,,
MIOSR,50,0.002,0.02037468528039708,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9999933369642344,0.01781414661287258,0.0022459876308199,0.0028887507154895724,0.0029843135526047265,1.0,7,0,0,75.85331583023071,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.029082809839751277,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9975969856251506,0.375626078270367,0.10343306168185329,0.10180930006438396,0.0972694601585669,0.2413793103448276,7.0,22.0,0.0,11.971072673797607,15.553675862862878,0.05,,
SSR,50,0.002,0.029082809839751277,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9995436173613481,0.15153582593969833,0.05385601811859319,0.06100477331381007,0.05423147671409224,0.75,6,1,1,0.9412310123443604,,"(0.001, 1e-05, 0.0)",,
SR3,50,0.002,0.029082809839751277,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9792532499154355,1.0795045393804947,0.4053590205385205,0.37244727345598544,0.3322424379653663,0.4166666666666667,5.0,5.0,2.0,383.4348759651184,45.57605292814511,,0.03333333333333333,
E-STLSQ,50,0.002,0.029082809839751277,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9980512643532183,0.33262521837688785,0.10709822963232493,0.10500604158102947,0.10113344704589519,0.2413793103448276,7.0,22.0,0.0,23.33778691291809,14.698031265127613,0.05,,
MIOSR,50,0.002,0.029082809839751277,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9999614822637708,0.047906865287109426,0.01008090693750492,0.011806500444735349,0.0111643118072082,0.875,7,1,0,76.13037133216858,,"(0, 0, 0)",,"(2, 2, 4)"
STLSQ,50,0.002,0.04151278002752295,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9923876961073127,0.67857902220631,0.18299507968232429,0.19679927114728205,0.19780391314545198,0.2413793103448276,7.0,22.0,0.0,12.063816785812378,15.553675862862878,0.05,,
SSR,50,0.002,0.04151278002752295,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9995383018614957,0.15666920835226678,0.059823547619234245,0.06079234705835306,0.05113887317651367,0.75,6,1,1,0.9443061351776123,,"(0.001, 0.001, 1e-05)",,
SR3,50,0.002,0.04151278002752295,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9783155806280636,1.1060286403441535,0.4099704862513234,0.37721633377644326,0.3371150364204472,0.4166666666666667,5.0,5.0,2.0,384.05656003952026,57.15210353000482,,3.3333333333333335,
E-STLSQ,50,0.002,0.04151278002752295,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.993538844985492,0.6179672614093519,0.18343661789814625,0.19643170524714032,0.19754762689557417,0.23333333333333334,7.0,23.0,0.0,23.57961106300354,14.698031265127613,0.05,,
MIOSR,50,0.002,0.04151278002752295,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9998865323295891,0.08228963634278551,0.01755098137132073,0.020541393848956434,0.019317918576591302,0.875,7,1,0,78.30533194541931,,"(0, 0, 0)",,"(2, 2, 4)"
STLSQ,50,0.002,0.05925530975545678,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9937080001415692,0.6128136756692695,0.2660181525938476,0.1679426280368797,0.11835989302621557,0.18421052631578946,7.0,31.0,0.0,12.17467737197876,10.466847669984187,0.05,,
SSR,50,0.002,0.05925530975545678,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9992969068432777,0.1986339342289144,0.07228489268377801,0.07347838816396074,0.06480395981704087,0.75,6,1,1,0.9436042308807373,,"(0.001, 0.001, 1e-05)",,
SR3,50,0.002,0.05925530975545678,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9784792487821138,1.1494995304368225,0.43463188506106193,0.4334665223127782,0.4321910104366856,0.21212121212121213,7.0,26.0,0.0,383.4479079246521,4.0,,0.03333333333333333,
E-STLSQ,50,0.002,0.05925530975545678,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.994447467164232,0.5637957079734311,0.26503532801964813,0.16762871221866163,0.11504925486532355,0.1794871794871795,7.0,32.0,0.0,23.371780395507812,9.891041555525822,0.05,,
MIOSR,50,0.002,0.05925530975545678,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9996444902216665,0.14590787058172325,0.030997017612973382,0.03625045791211712,0.033912402821702346,0.875,7,1,0,78.89553785324097,,"(0, 0, 0)",,"(2, 2, 4)"
STLSQ,50,0.002,0.08458098281751338,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9787097350495675,1.1430281127526087,0.5191751999407784,0.6494129727017387,0.6766331759291526,0.5454545454545454,6.0,4.0,1.0,12.093281269073486,38.46051357518893,0.0,,
SSR,50,0.002,0.08458098281751338,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9985165748154461,0.29316121416015106,0.09605084253049238,0.09692574523001259,0.08840955791937566,0.75,6,1,1,0.9478030204772949,,"(0.01, 0.001, 1e-05)",,
SR3,50,0.002,0.08458098281751338,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9665882352538457,1.4302283246624865,0.5108351199246532,0.5248912112780305,0.5305350978089087,0.22580645161290322,7.0,24.0,0.0,384.85185837745667,5.307981216109425,,1.0,
E-STLSQ,50,0.002,0.08458098281751338,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9768759912303476,1.1915430628989563,0.4899633082903929,0.6147436523046563,0.6401665637697062,0.46153846153846156,6.0,6.0,1.0,24.877111196517944,40.69948899122389,0.0,,
MIOSR,50,0.002,0.08458098281751338,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9992669813325943,0.2012118829564921,0.04935118158752898,0.05440437596740795,0.045340889688841104,0.8571428571428571,6,0,1,76.9896228313446,,"(0, 0, 0)",,"(2, 2, 2)"
STLSQ,50,0.002,0.12073082874598748,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9679730509270742,1.400661898890674,0.477611871647635,0.5796489856289858,0.6001387168521604,0.3684210526315789,7.0,12.0,0.0,12.099703311920166,20.63965483038268,0.01,,
SSR,50,0.002,0.12073082874598748,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9902522018146007,0.7605246977925273,0.20654568547553812,0.22658257406437785,0.21548359661086938,0.75,6,1,1,0.9537844657897949,,"(0.01, 0.01, 0.001)",,
SR3,50,0.002,0.12073082874598748,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9555334984129991,1.6251586892982026,0.5093646069813677,0.529201453859727,0.5177388292377227,0.35714285714285715,5.0,7.0,2.0,383.9850232601166,32.455884382954466,,0.03333333333333333,
E-STLSQ,50,0.002,0.12073082874598748,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9698412208479692,1.350839226423488,0.50542177476224,0.5844315102411016,0.6033846738995463,0.30434782608695654,7.0,16.0,0.0,24.913719177246094,16.45913173562043,0.01,,
MIOSR,50,0.002,0.12073082874598748,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9987602301862994,0.26546633940415315,0.059995520607404054,0.0669940853634456,0.0610535701815345,0.8571428571428571,6,0,1,79.3201847076416,,"(0, 0, 0)",,"(2, 2, 2)"
STLSQ,50,0.002,0.17233109056135082,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.956691730894972,1.631953030559691,0.44890384009911505,0.5390638151527196,0.5539379957710924,0.42857142857142855,6.0,7.0,1.0,18.173848390579224,32.455884382954466,0.0,,
SSR,50,0.002,0.17233109056135082,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9919597583936014,0.6944994548153771,0.17448539639354194,0.1885922439456098,0.17535449122225966,0.6666666666666666,6,2,1,7.959297180175781,,"(0.001, 0.001, 0.0)",,
SR3,50,0.002,0.17233109056135082,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9529940334417997,1.6713558858101443,0.539440747301446,0.5632657124624894,0.5539379957710924,0.35714285714285715,5.0,7.0,2.0,387.17847967147827,28.983157256445004,,0.03333333333333333,
E-STLSQ,50,0.002,0.17233109056135082,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.958172885855998,1.5995665054977906,0.4994991504760973,0.6002743407751814,0.6202860814138488,0.4,6.0,8.0,1.0,32.82946300506592,28.983157256445004,0.0,,
MIOSR,50,0.002,0.17233109056135082,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9973576270699281,0.39162500013712936,0.07936060723728688,0.0919258234442095,0.08975430083139,0.8571428571428571,6,0,1,91.40437483787537,,"(0, 0, 0)",,"(2, 2, 2)"
STLSQ,50,0.002,0.24598526393410117,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.95724262614919,1.5924992900256836,0.49590406369629786,0.5059557557568365,0.48699515192952114,0.38461538461538464,5.0,6.0,2.0,17.987810611724854,38.46051357518893,1e-05,,
SSR,50,0.002,0.24598526393410117,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9828766705806473,1.008564645094752,0.24443939104309823,0.28282954848643477,0.2772820533486233,0.6666666666666666,6,2,1,7.910100221633911,,"(0.001, 0.001, 0.0)",,
SR3,50,0.002,0.24598526393410117,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9401244759256772,1.8977130650014087,0.5392904579033191,0.5613445152306947,0.5485375592252619,0.3125,5.0,9.0,2.0,374.1379544734955,34.34530083853678,,3.3333333333333335,
E-STLSQ,50,0.002,0.24598526393410117,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9596551239189843,1.5407402638181025,0.4964770920655992,0.5090141306681975,0.49108762101257014,0.35714285714285715,5.0,7.0,2.0,32.86056733131409,38.46051357518893,1e-05,,
MIOSR,50,0.002,0.24598526393410117,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9656023631830196,1.4388372272885157,0.3026983189408467,0.33744350768558257,0.3097369584334677,0.625,5,1,2,90.81127619743347,,"(0, 0, 0)",,"(2, 2, 2)"
STLSQ,50,0.002,0.3511191734215131,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9707020359135614,1.2923786116695974,0.37423708237445147,0.3362579277448374,0.2726956931252139,0.5,5.0,3.0,2.0,17.98641610145569,48.2292588419594,0.0,,
SSR,50,0.002,0.3511191734215131,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.962557499872626,1.5002419319939153,0.22958375992164137,0.2388057400399712,0.20132207114320277,0.6666666666666666,6,2,1,7.906001567840576,,"(1e-05, 0.001, 0.0)",,
SR3,50,0.002,0.3511191734215131,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9378210801101691,1.9281950168498287,0.5527465331858563,0.5837869219519379,0.5754248711298208,0.35714285714285715,5.0,7.0,2.0,347.7855908870697,34.34530083853678,,1.0,
E-STLSQ,50,0.002,0.3511191734215131,400,2400,43,"(-4.323394612212942, -1.945884896979068, 0.11194800510331257)",0.9709300344443801,1.2867823914210184,0.3770148729409366,0.3398879953470886,0.27771328824952046,0.5,5.0,3.0,2.0,32.313271045684814,64.0,0.0,,
