Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.02037468528039708,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9926123118198733,0.22157661950016855,0.0945267566139704,0.0752038287417959,0.05200847719654337,0.23333333333333334,7.0,23.0,0.0,9.839072465896606,17.417298642395917,0.05,,
SSR,50,0.002,0.02037468528039708,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9866536234748405,0.48306290145495046,0.0930769793162656,0.11161373796332716,0.11167784717285426,0.8571428571428571,6,0,1,0.7305052280426025,,"(0.0, 0.001, 0.001)",,
SR3,50,0.002,0.02037468528039708,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9920119909082082,0.6725494332065483,0.19173174263087034,0.17586524772854858,0.1524502751222338,0.2692307692307692,7.0,19.0,0.0,337.65517568588257,5.015976580517879,,0.3333333333333333,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9926413752681096,0.22042692260363736,0.10003943719893231,0.07913676618636249,0.05595718419473175,0.23333333333333334,7.0,23.0,0.0,17.917240142822266,19.504218467271606,0.05,,
MIOSR,50,0.002,0.02037468528039708,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9999328212057449,0.04922089056364507,0.007789156078031033,0.008180512333620335,0.006965519135594458,0.875,7,1,0,90.41468143463135,,"(0, 0, 1e-05)",,"(2, 2, 4)"
STLSQ,50,0.002,0.029082809839751277,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9841272557117782,0.3501894086528138,0.12956425397801394,0.10498643211365087,0.07287405594618437,0.23333333333333334,7.0,23.0,0.0,9.773733377456665,16.45913173562043,0.05,,
SSR,50,0.002,0.029082809839751277,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9866283809136538,0.4865513857113718,0.09370223598723282,0.1124886440621546,0.11264196726162921,0.8571428571428571,6,0,1,0.7377686500549316,,"(0.0, 0.001, 0.001)",,
SR3,50,0.002,0.029082809839751277,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9877522715314049,0.8839340450746429,0.3145004551059027,0.28430325627177416,0.2614338144362264,0.2413793103448276,7.0,22.0,0.0,339.0350556373596,4.0,,1.0,
E-STLSQ,50,0.002,0.029082809839751277,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9847555232747567,0.32478680514617053,0.1307580271302955,0.10514838581927555,0.07274258601754839,0.23333333333333334,7.0,23.0,0.0,18.062297582626343,18.43124515139992,0.05,,
MIOSR,50,0.002,0.029082809839751277,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9998333454847177,0.08011457970718322,0.012950914053913956,0.013838722470639395,0.011889586833772663,0.875,7,1,0,91.41304159164429,,"(0, 0, 1e-05)",,"(2, 2, 4)"
STLSQ,50,0.002,0.04151278002752295,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9953840700720267,0.33484575374431197,0.12436606593766211,0.12685685775393962,0.12451904763527144,0.4117647058823529,7.0,10.0,0.0,9.943630456924438,24.458175763284668,0.01,,
SSR,50,0.002,0.04151278002752295,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9865742498800371,0.4930057193227981,0.09481494996573264,0.11404154509124795,0.11434900492200477,0.8571428571428571,6,0,1,0.7268772125244141,,"(0.0, 0.001, 0.001)",,
SR3,50,0.002,0.04151278002752295,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9861473362634001,0.9502401297994265,0.3477927121493219,0.3138861093165951,0.293792945741847,0.21212121212121213,7.0,26.0,0.0,338.88361072540283,4.0,,1.0,
E-STLSQ,50,0.002,0.04151278002752295,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9944591760548123,0.3793712539946739,0.12582431833197533,0.12742259698300804,0.12480769015764206,0.4117647058823529,7.0,10.0,0.0,18.172745943069458,24.458175763284668,0.01,,
MIOSR,50,0.002,0.04151278002752295,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9995623552991486,0.13434659167370105,0.021837553634389023,0.02374461004999811,0.020557802678239697,0.875,7,1,0,91.89524459838867,,"(0, 0, 1e-05)",,"(2, 2, 4)"
STLSQ,50,0.002,0.05925530975545678,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9684502134228732,0.6739362253455576,0.2188728931084716,0.18190557503360394,0.14614503003156848,0.23333333333333334,7.0,23.0,0.0,9.942455530166626,16.45913173562043,0.05,,
SSR,50,0.002,0.05925530975545678,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9739816454994331,0.903456362559365,0.20268032191131471,0.2213619238982035,0.20629355734635854,0.75,6,1,1,0.7257204055786133,,"(1e-05, 0.01, 0.001)",,
SR3,50,0.002,0.05925530975545678,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9614479483333656,1.0185095845978331,0.41150145246697023,0.379434602173448,0.3674286410099204,0.21875,7.0,25.0,0.0,338.48259449005127,5.307981216109425,,3.3333333333333335,
E-STLSQ,50,0.002,0.05925530975545678,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9702891435837447,0.6573508925821714,0.22038887879527358,0.18374045884112972,0.14833536796532812,0.23333333333333334,7.0,23.0,0.0,17.78635549545288,18.43124515139992,0.05,,
MIOSR,50,0.002,0.05925530975545678,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9988226098953096,0.22671235426222375,0.03680308314142404,0.040683659909915945,0.03544687495016335,0.875,7,1,0,92.0435643196106,,"(0, 0, 0)",,"(2, 2, 4)"
STLSQ,50,0.002,0.08458098281751338,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9796350966800672,0.8143732249240667,0.28574965411253966,0.2434531359867761,0.2149107467740563,0.23333333333333334,7.0,23.0,0.0,9.957017183303833,18.43124515139992,0.05,,
SSR,50,0.002,0.08458098281751338,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9729908622201453,0.9309122740386186,0.2079799149004826,0.22723850823235903,0.21176504913777047,0.75,6,1,1,0.7260150909423828,,"(0.001, 0.01, 0.001)",,
SR3,50,0.002,0.08458098281751338,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9139821962198826,1.1602635488021693,0.4842262044214515,0.44855822693172187,0.44150182828663903,0.20588235294117646,7.0,27.0,0.0,339.1161193847656,5.616984875886636,,3.3333333333333335,
E-STLSQ,50,0.002,0.08458098281751338,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9833337497140576,0.7734940299715164,0.28992467739000793,0.2477319859110098,0.2200082675693905,0.23333333333333334,7.0,23.0,0.0,17.65782618522644,19.504218467271606,0.05,,
MIOSR,50,0.002,0.08458098281751338,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9969152548762501,0.3745125399362051,0.060564380814657336,0.06795543833867326,0.05951571469664027,0.875,7,1,0,94.75243425369263,,"(0, 0, 1e-05)",,"(2, 2, 4)"
STLSQ,50,0.002,0.12073082874598748,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9306195635778758,1.076952399810316,0.3418732091841408,0.3592738003646923,0.35606844240927443,0.25,7.0,21.0,0.0,9.798534870147705,20.63965483038268,0.05,,
SSR,50,0.002,0.12073082874598748,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9712232401842631,0.9773562806023808,0.21621248578604682,0.23688430681063527,0.22079525318096174,0.75,6,1,1,0.7126359939575195,,"(0.001, 0.01, 0.001)",,
SR3,50,0.002,0.12073082874598748,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9561736436582015,1.6157539608344327,0.5590004563836951,0.546353471640411,0.5259885085010435,0.38461538461538464,5.0,6.0,2.0,339.4643313884735,54.0080307676672,,3.3333333333333335,
E-STLSQ,50,0.002,0.12073082874598748,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9528053886811853,1.014404542563908,0.3649303530654045,0.32742243467551585,0.3078898204890703,0.22580645161290322,7.0,24.0,0.0,17.447666883468628,18.43124515139992,0.05,,
MIOSR,50,0.002,0.12073082874598748,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.937238680030938,1.604543442321262,0.28111987589379217,0.3065074981503908,0.2710768175380034,0.625,5,1,2,93.48034501075745,,"(0, 0, 0.001)",,"(2, 2, 2)"
STLSQ,50,0.002,0.17233109056135082,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9476250873977328,1.830976016097975,0.42957159433878594,0.5248854962869487,0.5338789280950696,0.5,6.0,5.0,1.0,15.199467420578003,48.2292588419594,0.001,,
SSR,50,0.002,0.17233109056135082,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9452036902133063,1.4635018293273756,0.5408403441075891,0.6446430633963502,0.6616105391517458,0.5,7,7,0,7.000074148178101,,"(1e-05, 0.001, 0.0)",,
SR3,50,0.002,0.17233109056135082,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9553127947846128,1.6626544025963583,0.4435464191957361,0.4521150065502001,0.44829784433320513,0.3157894736842105,6.0,12.0,1.0,343.9889757633209,27.38872503666335,,0.3333333333333333,
E-STLSQ,50,0.002,0.17233109056135082,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9495876412608502,1.7891382565341893,0.43275169288973353,0.5301371542239779,0.5395648575059847,0.5,6.0,5.0,1.0,24.09315800666809,51.03692090475609,0.001,,
MIOSR,50,0.002,0.17233109056135082,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9314787642672355,1.654783274920059,0.3123580271520839,0.3391314875130674,0.3115214844641461,0.4166666666666667,5,5,2,100.00930166244507,,"(0, 0, 0)",,"(2, 4, 4)"
STLSQ,50,0.002,0.24598526393410117,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9472325477561065,1.8615800788540917,0.4487437747777142,0.543032913761406,0.554744996144376,0.5454545454545454,6.0,4.0,1.0,15.343306541442871,57.15210353000482,0.001,,
SSR,50,0.002,0.24598526393410117,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.96204921097178,1.5815043924965357,0.3707170579103017,0.4406384298638947,0.44289883879389724,0.6,6,3,1,6.838258504867554,,"(1e-05, 0.001, 0.001)",,
SR3,50,0.002,0.24598526393410117,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9513924158024597,1.7420913374564861,0.48556171909207124,0.4318097614545647,0.3921424119179091,0.2631578947368421,5.0,12.0,2.0,345.2043912410736,40.69948899122389,,0.1,
E-STLSQ,50,0.002,0.24598526393410117,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.6238114558945618,2.28906609356759,0.4145084464341044,0.5047922456665087,0.5100711741328084,0.4,6.0,8.0,1.0,23.916388273239136,34.34530083853678,0.001,,
MIOSR,50,0.002,0.24598526393410117,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9283411839048235,1.6911213965345269,0.3195499619897306,0.34296703954199237,0.3161075410266579,0.38461538461538464,5,6,2,107.34557938575745,,"(0, 0.001, 0)",,"(3, 4, 4)"
STLSQ,50,0.002,0.3511191734215131,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.7861559546728232,2.0487579636186877,0.45363985083423775,0.53954385124097,0.5523624188137453,0.30434782608695654,7.0,16.0,0.0,15.321414232254028,19.504218467271606,0.05,,
SSR,50,0.002,0.3511191734215131,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9295292057193356,1.7019060953377543,0.298437848623611,0.318401162011982,0.28577755311234654,0.5555555555555556,5,2,2,6.8485307693481445,,"(0.0, 0.001, 0.0)",,
SR3,50,0.002,0.3511191734215131,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.02744112456004565,2.411208151945415,0.4980218498637286,0.5523429310923015,0.5519281360561683,0.5,7.0,7.0,0.0,334.1681294441223,28.983157256445004,,3.3333333333333335,
E-STLSQ,50,0.002,0.3511191734215131,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.5900774003945667,2.9434089580194045,0.8781830098070232,0.9730565611804229,1.0,0.3125,5.0,9.0,2.0,23.892652988433838,38.46051357518893,0.05,,
MIOSR,50,0.002,0.3511191734215131,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9340842917739373,1.764752073473519,0.27490346686357153,0.2802877846468986,0.2364342205719465,0.4166666666666667,5,5,2,118.44626355171204,,"(0, 0.001, 0)",,"(3, 4, 3)"
STLSQ,50,0.002,0.5011872336272722,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.2495547256199205,2.5507423891519303,0.5759949165052902,0.6489449887654288,0.6666015173722547,0.3333333333333333,7.0,14.0,0.0,15.315663576126099,25.88200631479307,0.05,,
SSR,50,0.002,0.5011872336272722,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9175340794353859,1.8697358625627267,0.3234474549624727,0.3405987547900009,0.31263847801266526,0.45454545454545453,5,4,2,6.797994136810303,,"(0.001, 0.001, 0.0)",,
SR3,50,0.002,0.5011872336272722,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",-0.7982141821387216,2.986853622873527,0.5089139538934049,0.5139248199010483,0.4847692924190536,0.4166666666666667,5.0,5.0,2.0,315.59074115753174,64.0,,3.3333333333333335,
E-STLSQ,50,0.002,0.5011872336272722,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.20228551230253156,2.4265839356063603,0.5770080797250341,0.6583653328707685,0.6773813142401138,0.35,7.0,13.0,0.0,23.70972514152527,25.88200631479307,0.05,,
MIOSR,50,0.002,0.5011872336272722,400,2400,20,"(-4.101178561738951, -3.1615504496687317, 0.0866873647401734)",0.9172534190203093,1.8741329831638953,0.3345729507205936,0.34231980919869887,0.3126384780126692,0.45454545454545453,5,4,2,121.07983350753784,,"(0.01, 0.01, 0)",,"(4, 3, 2)"
