Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9979053671268676,0.11619301389829535,0.07224263614254708,0.05586058270310927,0.04913960762093005,0.21212121212121213,7.0,26.0,0.0,12.33897352218628,16.45913173562043,0.05,,
SSR,50,0.002,0.01,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9999889429405291,0.012486602729906903,0.0012197986295842342,0.0013407624768794295,0.0013035729288167705,1.0,7,0,0,0.9515237808227539,,"(1e-05, 0.0, 0.0)",,
SR3,50,0.002,0.01,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9989682286167472,0.18811768724618422,0.12819726391951033,0.1379799643490658,0.14037549581477635,0.35,7.0,13.0,0.0,388.06929779052734,5.616984875886636,,0.3333333333333333,
E-STLSQ,50,0.002,0.01,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9975595172627181,0.10801184928754488,0.06934428768921568,0.05218444755065102,0.04256708090151802,0.20588235294117646,7.0,27.0,0.0,23.406100749969482,15.553675862862878,0.05,,
MIOSR,50,0.002,0.01,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9999889433637932,0.01248578249242241,0.00121972805918003,0.0013406522149136638,0.001303572928802279,1.0,7,0,0,75.7227053642273,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.993841256392888,0.19382603581392324,0.11397727200377154,0.08823231531327502,0.07889845955959766,0.21212121212121213,7.0,26.0,0.0,12.389378786087036,16.45913173562043,0.05,,
SSR,50,0.002,0.014273992181725854,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9828736358061013,0.13619938896525802,0.03907132627934149,0.04376014242327594,0.03508771929824561,0.8571428571428571,6,0,1,0.9523956775665283,,"(0.001, 0.0, 0.0)",,
SR3,50,0.002,0.014273992181725854,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9971897942346241,0.3107513957088911,0.2117826611882531,0.22812079633602134,0.23224194096981018,0.35,7.0,13.0,0.0,392.66933703422546,5.943977156547793,,0.3333333333333333,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9931278296158028,0.20736186801920997,0.10193388537119251,0.07428249559603997,0.05340896572162416,0.2,7.0,28.0,0.0,23.618613243103027,14.698031265127613,0.05,,
MIOSR,50,0.002,0.014273992181725854,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9999838673281192,0.013918135519793772,0.0018103715104779879,0.0020108654158113746,0.0019721147388350674,1.0,7,0,0,75.40413618087769,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.02037468528039708,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9837608628491656,0.30624576615493965,0.1748871249930966,0.14040765529712604,0.1301093760097419,0.21212121212121213,7.0,26.0,0.0,12.384089231491089,15.553675862862878,0.05,,
SSR,50,0.002,0.02037468528039708,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9837713952578637,0.18664586699152316,0.07844271080493863,0.07940093381409181,0.07017290808829983,0.75,6,1,1,0.9553284645080566,,"(0.001, 0.0, 0.0)",,
SR3,50,0.002,0.02037468528039708,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9915939354061696,0.5040941817706172,0.2739935901689212,0.2600451677919194,0.24662982444346518,0.3333333333333333,7.0,14.0,0.0,392.6660244464874,5.015976580517879,,3.3333333333333335,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9770700244512597,0.2865008817638409,0.16217294437185553,0.11793596536210174,0.0881412752697721,0.2,7.0,28.0,0.0,23.57000756263733,13.889457706038693,0.05,,
MIOSR,50,0.002,0.02037468528039708,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9999203499962096,0.04378389324053718,0.010872675373795998,0.012450901949134315,0.011566092129703913,0.875,7,1,0,76.6146149635315,,"(0, 0, 0)",,"(2, 2, 4)"
STLSQ,50,0.002,0.029082809839751277,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9815449174088313,0.4042126722579235,0.2896234300611784,0.3058663632904462,0.3066498472044084,0.35,7.0,13.0,0.0,12.403383255004883,19.504218467271606,0.01,,
SSR,50,0.002,0.029082809839751277,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9837286853160743,0.20902177389151877,0.08527049951036525,0.08675409058533987,0.0776045580688779,0.75,6,1,1,0.9567887783050537,,"(0.001, 0.0, 0.0)",,
SR3,50,0.002,0.029082809839751277,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9881854219463788,0.604798897754176,0.3521694182383628,0.33662375482341317,0.32685800710741225,0.3181818181818182,7.0,15.0,0.0,392.5556619167328,5.616984875886636,,1.0,
E-STLSQ,50,0.002,0.029082809839751277,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9873369996032239,0.4226612417357778,0.27655898017606073,0.2880619446263341,0.28628030280739153,0.3888888888888889,7.0,11.0,0.0,27.097111463546753,20.63965483038268,0.01,,
MIOSR,50,0.002,0.029082809839751277,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.999807580114726,0.06867498134546063,0.017534551736900373,0.0202353978244082,0.018763443078241,0.875,7,1,0,76.18392419815063,,"(0, 0, 0)",,"(2, 2, 4)"
STLSQ,50,0.002,0.04151278002752295,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9847170470926596,0.41301692663198325,0.3308005469933698,0.35608657284136785,0.35902145805870894,0.4117647058823529,7.0,10.0,0.0,12.416164875030518,24.458175763284668,0.01,,
SSR,50,0.002,0.04151278002752295,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9835378807319483,0.24710425195667143,0.09615427341825243,0.09868717106199773,0.08941029186189724,0.75,6,1,1,0.9513788223266602,,"(0.001, 1e-05, 0.0)",,
SR3,50,0.002,0.04151278002752295,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9790534599959667,0.7080800876497026,0.42430697320480004,0.42633581878673976,0.42356846735013437,0.3181818181818182,7.0,15.0,0.0,392.7948224544525,5.015976580517879,,0.3333333333333333,
E-STLSQ,50,0.002,0.04151278002752295,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9849017740976512,0.4182220415480513,0.3317276003718289,0.3565258815480321,0.3592380710393738,0.4117647058823529,7.0,10.0,0.0,27.06715965270996,24.458175763284668,0.01,,
MIOSR,50,0.002,0.04151278002752295,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.999505574546428,0.11195763617411403,0.028655603103139145,0.03333492260676598,0.030849079468901912,0.875,7,1,0,76.78763461112976,,"(0, 0, 0)",,"(2, 2, 4)"
STLSQ,50,0.002,0.05925530975545678,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9833114676714715,0.45483402786166593,0.38748413252490627,0.43267897377664255,0.4414132972321897,0.4117647058823529,7.0,10.0,0.0,12.37865161895752,23.112673507301437,0.01,,
SSR,50,0.002,0.05925530975545678,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9828172137899858,0.31977434175136465,0.11579833594257946,0.1205347520605525,0.11053154025714493,0.75,6,1,1,0.9583430290222168,,"(0.001, 0.001, 1e-05)",,
SR3,50,0.002,0.05925530975545678,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9817127483819948,0.6657418181811745,0.5574567070815865,0.6570604220003884,0.6793198702522398,0.46153846153846156,6.0,6.0,1.0,392.88175868988037,43.068806164235404,,1.0,
E-STLSQ,50,0.002,0.05925530975545678,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9833510714104607,0.46100827417462514,0.38828015577529473,0.4332002629851855,0.44179518041976795,0.4117647058823529,7.0,10.0,0.0,26.922682523727417,24.458175763284668,0.01,,
MIOSR,50,0.002,0.05925530975545678,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9987015529394228,0.18470798504526614,0.04682473471982214,0.05489286557766605,0.05069876709497376,0.875,7,1,0,77.55799770355225,,"(0, 0, 0)",,"(2, 2, 4)"
STLSQ,50,0.002,0.08458098281751338,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9834235936888994,0.6170527965629248,0.4278979026138425,0.49259393851364547,0.5052563357087664,0.4117647058823529,7.0,10.0,0.0,12.390815019607544,23.112673507301437,0.01,,
SSR,50,0.002,0.08458098281751338,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9736819800702214,0.6662903208672111,0.22521636846294057,0.24950994722065598,0.23645587660298698,0.75,6,1,1,0.9583468437194824,,"(0.01, 0.001, 0.001)",,
SR3,50,0.002,0.08458098281751338,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.973881347716126,0.8937980053853416,0.5181772858833931,0.6280750649232772,0.6511139498971845,0.46153846153846156,6.0,6.0,1.0,393.3718845844269,40.69948899122389,,3.3333333333333335,
E-STLSQ,50,0.002,0.08458098281751338,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9838048914665061,0.6089384438098912,0.42763007700303596,0.4913731730231276,0.5037813507397924,0.4117647058823529,7.0,10.0,0.0,26.682998657226562,24.458175763284668,0.01,,
MIOSR,50,0.002,0.08458098281751338,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9966919914684595,0.2991074509754129,0.07487024247350263,0.08828694057190402,0.08139497799536584,0.875,7,1,0,77.40812516212463,,"(0, 0, 0)",,"(2, 2, 4)"
STLSQ,50,0.002,0.12073082874598748,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.8774147868296062,0.7870292330771609,0.5368335863825702,0.5671897972416992,0.5748412214620287,0.2727272727272727,6.0,15.0,1.0,12.441614627838135,12.40330819986167,1e-05,,
SSR,50,0.002,0.12073082874598748,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9720252511051646,0.703861012165009,0.23615534933307067,0.26096890562113173,0.24746123452985772,0.75,6,1,1,0.9597887992858887,,"(0.01, 0.01, 0.001)",,
SR3,50,0.002,0.12073082874598748,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.8776926883849386,0.7660664532161382,0.5421313854077335,0.5716423612219944,0.579063965027549,0.2857142857142857,6.0,14.0,1.0,392.3632607460022,12.40330819986167,,1.0,
E-STLSQ,50,0.002,0.12073082874598748,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9692750335333173,1.0022915419173464,0.5038532687455662,0.5754102733168779,0.5924369112445512,0.42857142857142855,6.0,7.0,1.0,24.420754432678223,18.43124515139992,1e-05,,
MIOSR,50,0.002,0.12073082874598748,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9470994277910764,1.1418438501657584,0.2996597984449641,0.33213874141524974,0.3031550563659947,0.625,5,1,2,76.37864255905151,,"(0, 0, 0.001)",,"(2, 2, 2)"
STLSQ,50,0.002,0.17233109056135082,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9585808036114656,1.2048663967060804,0.4286686581555842,0.4862916626839725,0.495473180192797,0.42857142857142855,6.0,7.0,1.0,18.679142475128174,27.38872503666335,0.0,,
SSR,50,0.002,0.17233109056135082,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9715490112109121,0.7128624067278992,0.24601850439538567,0.23372461337239117,0.21218691997402517,0.5,6,5,1,8.255414724349976,,"(1e-05, 0.0, 0.0)",,
SR3,50,0.002,0.17233109056135082,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9511149071206326,1.2299106175249075,0.45102058128713207,0.4165074211754952,0.3725973644887352,0.45454545454545453,5.0,4.0,2.0,396.96107935905457,40.69948899122389,,0.3333333333333333,
E-STLSQ,50,0.002,0.17233109056135082,400,2400,50,"(-6.527335659033052, -4.965207485342335, 0.24968222144926847)",0.9606616066257724,1.1585249253161032,0.4734281907321836,0.5391568792651612,0.5518149769041847,0.42857142857142855,6.0,7.0,1.0,32.292476415634155,18.43124515139992,0.0,,
