Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,19,"(-5.030964017737291, 1.4524787097681229, 0.059137961315779405)",0.9999950833193603,0.01741307327144627,0.0002621081946751925,0.0002585149393391144,0.0002470063187747268,1.0,7.0,0.0,0.0,10.026557207107544,4.232859648289185,0.0,,
SSR,50,0.002,0.01,400,2400,19,"(-5.030964017737291, 1.4524787097681229, 0.059137961315779405)",0.9999950833193603,0.0174130732715105,0.0002621081946910489,0.00025851493935036485,0.0002470063187738357,1.0,7,0,0,0.7059245109558105,,"(0.0, 0.0, 0.0)",,
SR3,50,0.002,0.01,400,2400,19,"(-5.030964017737291, 1.4524787097681229, 0.059137961315779405)",0.999369240313921,0.23975250534513437,0.06652208474358519,0.07667872482560953,0.07898468952089971,0.3684210526315789,7.0,12.0,0.0,339.530549287796,9.891041555525822,,0.03333333333333333,
E-STLSQ,50,0.002,0.01,400,2400,19,"(-5.030964017737291, 1.4524787097681229, 0.059137961315779405)",0.9999947424603388,0.016795424604938155,0.0005769972863183489,0.0005646357391534848,0.00044459752276309087,1.0,7.0,0.0,0.0,18.027018308639526,8.832716109390498,0.0,,
MIOSR,50,0.002,0.01,400,2400,19,"(-5.030964017737291, 1.4524787097681229, 0.059137961315779405)",0.9999950833193603,0.01741307327144627,0.0002621081946751925,0.0002585149393391144,0.0002470063187747268,1.0,7,0,0,92.13587403297424,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,19,"(-5.030964017737291, 1.4524787097681229, 0.059137961315779405)",0.9999584972459807,0.059049104751411494,0.01021866023548903,0.012664213034228189,0.01315617015150678,0.7777777777777778,7.0,2.0,0.0,9.976420402526855,9.346911901058219,0.0,,
SSR,50,0.002,0.014273992181725854,400,2400,19,"(-5.030964017737291, 1.4524787097681229, 0.059137961315779405)",0.9999947496495581,0.017475874686491033,0.00032232385981181307,0.00034614240475197,0.00035424828021187463,1.0,7,0,0,0.7564680576324463,,"(0.0, 0.0, 0.0)",,
SR3,50,0.002,0.014273992181725854,400,2400,19,"(-5.030964017737291, 1.4524787097681229, 0.059137961315779405)",0.9978800358895782,0.44020426447783756,0.13230322295786684,0.15009007781296446,0.15401173124192372,0.3684210526315789,7.0,12.0,0.0,339.68406867980957,11.720972798967972,,0.03333333333333333,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,19,"(-5.030964017737291, 1.4524787097681229, 0.059137961315779405)",0.9999487065813003,0.0650244089256131,0.012340879181466357,0.015458462554921932,0.01607834736410231,0.7777777777777778,7.0,2.0,0.0,18.086459636688232,13.125365696122207,0.0,,
MIOSR,50,0.002,0.014273992181725854,400,2400,19,"(-5.030964017737291, 1.4524787097681229, 0.059137961315779405)",0.9999947496495581,0.01747587468647295,0.0003223238598067456,0.0003461424047519248,0.0003542482802127852,1.0,7,0,0,91.71390557289124,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.02037468528039708,400,2400,19,"(-5.030964017737291, 1.4524787097681229, 0.059137961315779405)",0.9981455436109844,0.28441893711322697,0.05889864375038751,0.07279356011213219,0.07575070114550422,0.4666666666666667,7.0,8.0,0.0,9.883491516113281,23.112673507301437,0.01,,
SSR,50,0.002,0.02037468528039708,400,2400,19,"(-5.030964017737291, 1.4524787097681229, 0.059137961315779405)",0.9931972813559045,0.5326316880484347,0.0898259322128759,0.1071600663714897,0.10677479902646889,0.8571428571428571,6,0,1,0.7315995693206787,,"(1e-05, 0.0, 0.001)",,
SR3,50,0.002,0.02037468528039708,400,2400,19,"(-5.030964017737291, 1.4524787097681229, 0.059137961315779405)",0.9769523581460824,0.7271304967473468,0.2560029686736295,0.27218012755169335,0.2769979918360302,0.2692307692307692,7.0,19.0,0.0,337.543922662735,8.832716109390498,,0.03333333333333333,
E-STLSQ,50,0.002,0.02037468528039708,400,2400,19,"(-5.030964017737291, 1.4524787097681229, 0.059137961315779405)",0.9983478553579987,0.2704040657100795,0.057873939587908804,0.0710201514338609,0.07389245936358865,0.4375,7.0,9.0,0.0,18.260473251342773,23.112673507301437,0.01,,
MIOSR,50,0.002,0.02037468528039708,400,2400,19,"(-5.030964017737291, 1.4524787097681229, 0.059137961315779405)",0.9999940216603653,0.01773746499547275,0.0005521841895493499,0.0005277743360205557,0.0005089988638137761,1.0,7,0,0,91.67612981796265,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.029082809839751277,400,2400,19,"(-5.030964017737291, 1.4524787097681229, 0.059137961315779405)",0.9921535826312233,0.4808951177924395,0.17785611291809225,0.13751865992857457,0.11547581053032552,0.20588235294117646,7.0,27.0,0.0,9.792711019515991,12.40330819986167,0.05,,
SSR,50,0.002,0.029082809839751277,400,2400,19,"(-5.030964017737291, 1.4524787097681229, 0.059137961315779405)",0.995469483996056,0.13410784061071274,0.044078696053069695,0.04565518692961654,0.03508771929824561,0.75,6,1,1,0.719653844833374,,"(1e-05, 0.0, 0.0)",,
SR3,50,0.002,0.029082809839751277,400,2400,19,"(-5.030964017737291, 1.4524787097681229, 0.059137961315779405)",0.9954694852384737,0.13410762296376047,0.04407904684403308,0.045655185842297004,0.03508771929824561,0.75,6.0,1.0,1.0,338.8445634841919,36.34470950694874,,3.3333333333333335,
E-STLSQ,50,0.002,0.029082809839751277,400,2400,19,"(-5.030964017737291, 1.4524787097681229, 0.059137961315779405)",0.9925040835079537,0.4469084761521508,0.17464470803221543,0.13425333535224437,0.11151392148327803,0.20588235294117646,7.0,27.0,0.0,18.32977867126465,13.125365696122207,0.05,,
MIOSR,50,0.002,0.029082809839751277,400,2400,19,"(-5.030964017737291, 1.4524787097681229, 0.059137961315779405)",0.9954872334071967,0.14237810372437115,0.03337310516549994,0.038832246844659385,0.03508771929824561,0.8571428571428571,6,0,1,91.93558311462402,,"(0, 0, 0)",,"(2, 2, 2)"
STLSQ,50,0.002,0.04151278002752295,400,2400,19,"(-5.030964017737291, 1.4524787097681229, 0.059137961315779405)",0.9923101019810572,0.6021373624209159,0.267979721036101,0.19148022142726565,0.14704993854832665,0.18421052631578946,7.0,31.0,0.0,9.918926477432251,11.076174286766435,0.05,,
