Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,11,"(4.046535272606871, 5.565245124186729, 0.2014879505245475)",0.9999575655678494,0.054245797449343436,0.006529062339872605,0.00652303919905682,0.00626403175969265,0.4375,7.0,9.0,0.0,9.667180061340332,24.458175763284668,0.01,,
SSR,50,0.002,0.01,400,2400,11,"(4.046535272606871, 5.565245124186729, 0.2014879505245475)",0.9997665032637618,0.1315536249553068,0.03130426812510866,0.027465997132018756,0.02156288018221861,0.4375,7,9,0,0.6764364242553711,,"(0.0, 0.001, 0.0)",,
SR3,50,0.002,0.01,400,2400,11,"(4.046535272606871, 5.565245124186729, 0.2014879505245475)",0.999435017660339,0.21053201857367138,0.07027941877637388,0.07090431523271364,0.06935964087637386,0.5,7.0,7.0,0.0,341.7290678024292,13.889457706038693,,3.3333333333333335,
E-STLSQ,50,0.002,0.01,400,2400,11,"(4.046535272606871, 5.565245124186729, 0.2014879505245475)",0.9999576458841994,0.05399488365886292,0.007646721077761694,0.008108859752441296,0.00815069334420823,0.4375,7.0,9.0,0.0,17.231096029281616,24.458175763284668,0.01,,
MIOSR,50,0.002,0.01,400,2400,11,"(4.046535272606871, 5.565245124186729, 0.2014879505245475)",0.9999932149927038,0.0196176571165243,0.0004903224450410618,0.00047901349874189737,0.0004328635075944301,1.0,7,0,0,86.54443979263306,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,11,"(4.046535272606871, 5.565245124186729, 0.2014879505245475)",0.9998004254088209,0.12713593636167606,0.030660913874977876,0.037579236153471675,0.03855986140565869,0.7,7.0,3.0,0.0,9.614075183868408,9.891041555525822,0.0,,
SSR,50,0.002,0.014273992181725854,400,2400,11,"(4.046535272606871, 5.565245124186729, 0.2014879505245475)",0.9998001830145737,0.12717823797675148,0.030764238035604605,0.037579569190161005,0.038559861403286946,0.7,7,3,0,0.6851859092712402,,"(0.0, 0.001, 0.0)",,
SR3,50,0.002,0.014273992181725854,400,2400,11,"(4.046535272606871, 5.565245124186729, 0.2014879505245475)",0.9998031924329759,0.12541605054872032,0.02277564775947249,0.024312397488698158,0.02275545338973273,0.4666666666666667,7.0,8.0,0.0,341.19427728652954,9.891041555525822,,3.3333333333333335,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,11,"(4.046535272606871, 5.565245124186729, 0.2014879505245475)",0.9997887585604192,0.12693803536242804,0.03994039825898908,0.04154965849235025,0.04014727501959685,0.5833333333333334,7.0,5.0,0.0,16.125224113464355,13.889457706038693,0.0,,
MIOSR,50,0.002,0.014273992181725854,400,2400,11,"(4.046535272606871, 5.565245124186729, 0.2014879505245475)",0.9999930654942835,0.01987682020180613,0.000757056062970952,0.0007572634100757655,0.0007100254615639139,1.0,7,0,0,85.86647605895996,,"(0, 0, 0)",,"(2, 2, 3)"
