Method,Duration,Sample Rate,Noise,Pts/Domain,# Domains,Seed,x0,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,50,0.002,0.01,400,2400,21,"(7.3839594472660615, -8.199209289005115, 0.06970227847086327)",0.999563574761161,0.1832425981501178,0.082253565397566,0.08794930959740571,0.08895272904052479,0.5,7.0,7.0,0.0,10.036622524261475,4.0,0.0,,
SSR,50,0.002,0.01,400,2400,21,"(7.3839594472660615, -8.199209289005115, 0.06970227847086327)",0.9995635763931741,0.1832421365177908,0.08225399843763513,0.08794930967420009,0.0889527290154981,0.5,7,7,0,0.7225525379180908,,"(1e-05, 0.0, 0.0)",,
SR3,50,0.002,0.01,400,2400,21,"(7.3839594472660615, -8.199209289005115, 0.06970227847086327)",0.9995235523524919,0.19023466721863874,0.08098047938648761,0.08398670672125269,0.08436774023766072,0.3684210526315789,7.0,12.0,0.0,341.5343368053436,4.740035812475106,,0.3333333333333333,
E-STLSQ,50,0.002,0.01,400,2400,21,"(7.3839594472660615, -8.199209289005115, 0.06970227847086327)",0.9995549525949464,0.18475912911782028,0.08512642546221154,0.09131152272536645,0.09243311413283786,0.5,7.0,7.0,0.0,16.860620975494385,4.740035812475106,0.0,,
MIOSR,50,0.002,0.01,400,2400,21,"(7.3839594472660615, -8.199209289005115, 0.06970227847086327)",0.9999981658399365,0.010803491621686043,0.0001798207678554244,0.0001744294358482286,0.00016975590653494895,1.0,7,0,0,88.70392775535583,,"(0, 0, 0)",,"(2, 2, 3)"
STLSQ,50,0.002,0.014273992181725854,400,2400,21,"(7.3839594472660615, -8.199209289005115, 0.06970227847086327)",0.9989288836846768,0.2862323574351468,0.13008757429724263,0.14044432957068678,0.14240779699340242,0.5,7.0,7.0,0.0,10.014384508132935,7.043666147642623,0.0,,
SSR,50,0.002,0.014273992181725854,400,2400,21,"(7.3839594472660615, -8.199209289005115, 0.06970227847086327)",0.9989288857355707,0.2862319734814821,0.13008800728080022,0.14044432966246911,0.14240779700647235,0.5,7,7,0,0.7446162700653076,,"(1e-05, 0.0, 0.0)",,
SR3,50,0.002,0.014273992181725854,400,2400,21,"(7.3839594472660615, -8.199209289005115, 0.06970227847086327)",0.9982823541783844,0.3525712659786213,0.09952784731962888,0.09964423015849605,0.0951728966749499,0.4117647058823529,7.0,10.0,0.0,340.3911929130554,7.043666147642623,,1.0,
E-STLSQ,50,0.002,0.014273992181725854,400,2400,21,"(7.3839594472660615, -8.199209289005115, 0.06970227847086327)",0.9990798444601191,0.26559287076260857,0.1311136146540375,0.14091705369769578,0.1427378968959694,0.5,7.0,7.0,0.0,17.099644899368286,7.043666147642623,0.0,,
MIOSR,50,0.002,0.014273992181725854,400,2400,21,"(7.3839594472660615, -8.199209289005115, 0.06970227847086327)",0.9999518296033058,0.05667310372384484,0.008071654454694368,0.008610477553295115,0.006784072847632576,0.7777777777777778,7,2,0,88.78863310813904,,"(0, 0, 0)",,"(2, 2, 5)"
