Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.0012598037719726562
MIOSOS,0.5,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.026801109313964844
MIOSOS-Opt,0.5,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.016499996185302734
MIOSOS-Build,0.5,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.007514238357543945
Preprocessing,0.8277532798848107,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.0008740425109863281
MIOSOS,0.8277532798848107,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.021830081939697266
MIOSOS-Opt,0.8277532798848107,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.014777898788452148
MIOSOS-Build,0.8277532798848107,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.004479408264160156
Preprocessing,1.3703509847201238,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.0010519027709960938
MIOSOS,1.3703509847201238,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.022763967514038086
MIOSOS-Opt,1.3703509847201238,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.014543294906616211
MIOSOS-Build,1.3703509847201238,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.0047261714935302734
Preprocessing,2.268625044390925,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.001148223876953125
MIOSOS,2.268625044390925,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.038015127182006836
MIOSOS-Opt,2.268625044390925,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.028250694274902344
MIOSOS-Build,2.268625044390925,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.004784822463989258
Preprocessing,3.7557236426468257,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.001486063003540039
MIOSOS,3.7557236426468257,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.03651714324951172
MIOSOS-Opt,3.7557236426468257,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.023712873458862305
MIOSOS-Build,3.7557236426468257,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.0054051876068115234
Preprocessing,6.217625127083679,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.001981019973754883
MIOSOS,6.217625127083679,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.04300212860107422
MIOSOS-Opt,6.217625127083679,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.026392221450805664
MIOSOS-Build,6.217625127083679,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.0050830841064453125
Preprocessing,10.293319184075452,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.003059864044189453
MIOSOS,10.293319184075452,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.0435330867767334
MIOSOS-Opt,10.293319184075452,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.01866006851196289
MIOSOS-Build,10.293319184075452,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.005884885787963867
Preprocessing,17.040657431039403,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.004316806793212891
MIOSOS,17.040657431039403,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.05274009704589844
MIOSOS-Opt,17.040657431039403,0.002,0.002,5,21,"(0.20751648572829975, 1.1670603347896162)",0.01810431480407715
