Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,17,21,"(-0.2812050100079327, 0.9755738748840845)",0.0012459754943847656
MIOSOS,0.5,0.002,0.002,17,21,"(-0.2812050100079327, 0.9755738748840845)",0.035867929458618164
MIOSOS-Opt,0.5,0.002,0.002,17,21,"(-0.2812050100079327, 0.9755738748840845)",0.02648329734802246
MIOSOS-Build,0.5,0.002,0.002,17,21,"(-0.2812050100079327, 0.9755738748840845)",0.007397890090942383
Preprocessing,0.8277532798848107,0.002,0.002,17,21,"(-0.2812050100079327, 0.9755738748840845)",0.0008530616760253906
MIOSOS,0.8277532798848107,0.002,0.002,17,21,"(-0.2812050100079327, 0.9755738748840845)",0.02490091323852539
MIOSOS-Opt,0.8277532798848107,0.002,0.002,17,21,"(-0.2812050100079327, 0.9755738748840845)",0.017760038375854492
MIOSOS-Build,0.8277532798848107,0.002,0.002,17,21,"(-0.2812050100079327, 0.9755738748840845)",0.004661083221435547
Preprocessing,1.3703509847201238,0.002,0.002,17,21,"(-0.2812050100079327, 0.9755738748840845)",0.0009849071502685547
MIOSOS,1.3703509847201238,0.002,0.002,17,21,"(-0.2812050100079327, 0.9755738748840845)",0.03842282295227051
MIOSOS-Opt,1.3703509847201238,0.002,0.002,17,21,"(-0.2812050100079327, 0.9755738748840845)",0.03019404411315918
MIOSOS-Build,1.3703509847201238,0.002,0.002,17,21,"(-0.2812050100079327, 0.9755738748840845)",0.004787921905517578
Preprocessing,2.268625044390925,0.002,0.002,17,21,"(-0.2812050100079327, 0.9755738748840845)",0.0011491775512695312
MIOSOS,2.268625044390925,0.002,0.002,17,21,"(-0.2812050100079327, 0.9755738748840845)",0.032472848892211914
MIOSOS-Opt,2.268625044390925,0.002,0.002,17,21,"(-0.2812050100079327, 0.9755738748840845)",0.02166891098022461
MIOSOS-Build,2.268625044390925,0.002,0.002,17,21,"(-0.2812050100079327, 0.9755738748840845)",0.0048830509185791016
Preprocessing,3.7557236426468257,0.002,0.002,17,21,"(-0.2812050100079327, 0.9755738748840845)",0.0014531612396240234
MIOSOS,3.7557236426468257,0.002,0.002,17,21,"(-0.2812050100079327, 0.9755738748840845)",0.04702281951904297
MIOSOS-Opt,3.7557236426468257,0.002,0.002,17,21,"(-0.2812050100079327, 0.9755738748840845)",0.03360700607299805
MIOSOS-Build,3.7557236426468257,0.002,0.002,17,21,"(-0.2812050100079327, 0.9755738748840845)",0.004923820495605469
Preprocessing,6.217625127083679,0.002,0.002,17,21,"(-0.2812050100079327, 0.9755738748840845)",0.0020139217376708984
MIOSOS,6.217625127083679,0.002,0.002,17,21,"(-0.2812050100079327, 0.9755738748840845)",0.05183696746826172
MIOSOS-Opt,6.217625127083679,0.002,0.002,17,21,"(-0.2812050100079327, 0.9755738748840845)",0.035279035568237305
MIOSOS-Build,6.217625127083679,0.002,0.002,17,21,"(-0.2812050100079327, 0.9755738748840845)",0.005204677581787109
Preprocessing,10.293319184075452,0.002,0.002,17,21,"(-0.2812050100079327, 0.9755738748840845)",0.003009796142578125
