Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.0012488365173339844
MIOSOS,0.5,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.05621790885925293
MIOSOS-Opt,0.5,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.046441078186035156
MIOSOS-Build,0.5,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.007625102996826172
Preprocessing,0.8277532798848107,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.0008730888366699219
MIOSOS,0.8277532798848107,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.04926013946533203
MIOSOS-Opt,0.8277532798848107,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.04190707206726074
MIOSOS-Build,0.8277532798848107,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.004770994186401367
Preprocessing,1.3703509847201238,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.001008749008178711
MIOSOS,1.3703509847201238,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.04536700248718262
MIOSOS-Opt,1.3703509847201238,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.035526275634765625
MIOSOS-Build,1.3703509847201238,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.006104707717895508
Preprocessing,2.268625044390925,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.0012028217315673828
MIOSOS,2.268625044390925,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.04790902137756348
MIOSOS-Opt,2.268625044390925,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.038060903549194336
MIOSOS-Build,2.268625044390925,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.004895925521850586
Preprocessing,3.7557236426468257,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.0014967918395996094
MIOSOS,3.7557236426468257,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.040135860443115234
MIOSOS-Opt,3.7557236426468257,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.027382850646972656
MIOSOS-Build,3.7557236426468257,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.005259037017822266
Preprocessing,6.217625127083679,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.0020439624786376953
MIOSOS,6.217625127083679,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.0412752628326416
MIOSOS-Opt,6.217625127083679,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.024750947952270508
MIOSOS-Build,6.217625127083679,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.005133867263793945
Preprocessing,10.293319184075452,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.0028667449951171875
MIOSOS,10.293319184075452,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.04300808906555176
MIOSOS-Opt,10.293319184075452,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.01940631866455078
MIOSOS-Build,10.293319184075452,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.005373954772949219
Preprocessing,17.040657431039403,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.00421905517578125
MIOSOS,17.040657431039403,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.05317497253417969
MIOSOS-Opt,17.040657431039403,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.018084049224853516
MIOSOS-Build,17.040657431039403,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.005836963653564453
Preprocessing,28.210920159872682,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.006569862365722656
MIOSOS,28.210920159872682,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.07478713989257812
MIOSOS-Opt,28.210920159872682,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.020215749740600586
MIOSOS-Build,28.210920159872682,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.006650209426879883
Preprocessing,46.70336338180629,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.01042628288269043
MIOSOS,46.70336338180629,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.10851931571960449
MIOSOS-Opt,46.70336338180629,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.02337479591369629
MIOSOS-Build,46.70336338180629,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.008001089096069336
Preprocessing,77.31772444188466,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.017798185348510742
MIOSOS,77.31772444188466,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.1614370346069336
MIOSOS-Opt,77.31772444188466,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.019140005111694336
MIOSOS-Build,77.31772444188466,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.010776042938232422
Preprocessing,128.0,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.028631925582885742
MIOSOS,128.0,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.25073814392089844
MIOSOS-Opt,128.0,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.02004528045654297
MIOSOS-Build,128.0,0.002,0.002,8,21,"(0.8641058515264519, -0.8813309981827752)",0.015539169311523438
