Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.0012650489807128906
MIOSOS,0.5,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.053827762603759766
MIOSOS-Opt,0.5,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.04428982734680176
MIOSOS-Build,0.5,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.007405996322631836
Preprocessing,0.8277532798848107,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.0008840560913085938
MIOSOS,0.8277532798848107,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.04175209999084473
MIOSOS-Opt,0.8277532798848107,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.034706830978393555
MIOSOS-Build,0.8277532798848107,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.004517078399658203
Preprocessing,1.3703509847201238,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.0009982585906982422
MIOSOS,1.3703509847201238,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.02529001235961914
MIOSOS-Opt,1.3703509847201238,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.01706552505493164
MIOSOS-Build,1.3703509847201238,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.0047740936279296875
Preprocessing,2.268625044390925,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.0011758804321289062
MIOSOS,2.268625044390925,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.04276895523071289
MIOSOS-Opt,2.268625044390925,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.032861948013305664
MIOSOS-Build,2.268625044390925,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.0049037933349609375
Preprocessing,3.7557236426468257,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.0015130043029785156
MIOSOS,3.7557236426468257,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.04525113105773926
MIOSOS-Opt,3.7557236426468257,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.03258204460144043
MIOSOS-Build,3.7557236426468257,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.005012989044189453
Preprocessing,6.217625127083679,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.002068042755126953
MIOSOS,6.217625127083679,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.042849063873291016
MIOSOS-Opt,6.217625127083679,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.025023221969604492
MIOSOS-Build,6.217625127083679,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.005095720291137695
Preprocessing,10.293319184075452,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.0028018951416015625
MIOSOS,10.293319184075452,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.04144620895385742
MIOSOS-Opt,10.293319184075452,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.017441749572753906
MIOSOS-Build,10.293319184075452,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.005406379699707031
Preprocessing,17.040657431039403,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.0041959285736083984
MIOSOS,17.040657431039403,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.052420854568481445
MIOSOS-Opt,17.040657431039403,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.018014907836914062
MIOSOS-Build,17.040657431039403,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.005946159362792969
Preprocessing,28.210920159872682,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.0066759586334228516
MIOSOS,28.210920159872682,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.07558393478393555
MIOSOS-Opt,28.210920159872682,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.019081830978393555
MIOSOS-Build,28.210920159872682,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.0075359344482421875
Preprocessing,46.70336338180629,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.010386228561401367
MIOSOS,46.70336338180629,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.10290408134460449
MIOSOS-Opt,46.70336338180629,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.016779184341430664
MIOSOS-Build,46.70336338180629,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.00804901123046875
Preprocessing,77.31772444188466,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.016824960708618164
MIOSOS,77.31772444188466,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.1524949073791504
MIOSOS-Opt,77.31772444188466,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.014109373092651367
MIOSOS-Build,77.31772444188466,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.012404918670654297
Preprocessing,128.0,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.02966928482055664
MIOSOS,128.0,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.2491741180419922
MIOSOS-Opt,128.0,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.01717996597290039
MIOSOS-Build,128.0,0.002,0.002,12,21,"(0.6344112388790897, 0.923026565543261)",0.0164949893951416
