Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,12,56,"(1.6974033371218633, 1.8616463138948354, 26.44834152933743)",0.0014400482177734375
MIOSOS,0.5,0.002,0.002,12,56,"(1.6974033371218633, 1.8616463138948354, 26.44834152933743)",1.6860101222991943
MIOSOS-Opt,0.5,0.002,0.002,12,56,"(1.6974033371218633, 1.8616463138948354, 26.44834152933743)",1.6656477451324463
MIOSOS-Build,0.5,0.002,0.002,12,56,"(1.6974033371218633, 1.8616463138948354, 26.44834152933743)",0.013180017471313477
Preprocessing,0.8277532798848107,0.002,0.002,12,56,"(1.6974033371218633, 1.8616463138948354, 26.44834152933743)",0.0011610984802246094
MIOSOS,0.8277532798848107,0.002,0.002,12,56,"(1.6974033371218633, 1.8616463138948354, 26.44834152933743)",2.1204638481140137
MIOSOS-Opt,0.8277532798848107,0.002,0.002,12,56,"(1.6974033371218633, 1.8616463138948354, 26.44834152933743)",2.102397918701172
MIOSOS-Build,0.8277532798848107,0.002,0.002,12,56,"(1.6974033371218633, 1.8616463138948354, 26.44834152933743)",0.009448051452636719
Preprocessing,1.3703509847201238,0.002,0.002,12,56,"(1.6974033371218633, 1.8616463138948354, 26.44834152933743)",0.0012750625610351562
MIOSOS,1.3703509847201238,0.002,0.002,12,56,"(1.6974033371218633, 1.8616463138948354, 26.44834152933743)",1.2432692050933838
MIOSOS-Opt,1.3703509847201238,0.002,0.002,12,56,"(1.6974033371218633, 1.8616463138948354, 26.44834152933743)",1.2228617668151855
MIOSOS-Build,1.3703509847201238,0.002,0.002,12,56,"(1.6974033371218633, 1.8616463138948354, 26.44834152933743)",0.009548187255859375
Preprocessing,2.268625044390925,0.002,0.002,12,56,"(1.6974033371218633, 1.8616463138948354, 26.44834152933743)",0.0015230178833007812
MIOSOS,2.268625044390925,0.002,0.002,12,56,"(1.6974033371218633, 1.8616463138948354, 26.44834152933743)",0.40702390670776367
MIOSOS-Opt,2.268625044390925,0.002,0.002,12,56,"(1.6974033371218633, 1.8616463138948354, 26.44834152933743)",0.37979984283447266
MIOSOS-Build,2.268625044390925,0.002,0.002,12,56,"(1.6974033371218633, 1.8616463138948354, 26.44834152933743)",0.00977778434753418
Preprocessing,3.7557236426468257,0.002,0.002,12,56,"(1.6974033371218633, 1.8616463138948354, 26.44834152933743)",0.0018887519836425781
MIOSOS,3.7557236426468257,0.002,0.002,12,56,"(1.6974033371218633, 1.8616463138948354, 26.44834152933743)",0.2373790740966797
MIOSOS-Opt,3.7557236426468257,0.002,0.002,12,56,"(1.6974033371218633, 1.8616463138948354, 26.44834152933743)",0.20433783531188965
MIOSOS-Build,3.7557236426468257,0.002,0.002,12,56,"(1.6974033371218633, 1.8616463138948354, 26.44834152933743)",0.010622501373291016
Preprocessing,6.217625127083679,0.002,0.002,12,56,"(1.6974033371218633, 1.8616463138948354, 26.44834152933743)",0.002599954605102539
MIOSOS,6.217625127083679,0.002,0.002,12,56,"(1.6974033371218633, 1.8616463138948354, 26.44834152933743)",0.21601200103759766
MIOSOS-Opt,6.217625127083679,0.002,0.002,12,56,"(1.6974033371218633, 1.8616463138948354, 26.44834152933743)",0.1714644432067871
MIOSOS-Build,6.217625127083679,0.002,0.002,12,56,"(1.6974033371218633, 1.8616463138948354, 26.44834152933743)",0.013152837753295898
Preprocessing,10.293319184075452,0.002,0.002,12,56,"(1.6974033371218633, 1.8616463138948354, 26.44834152933743)",0.0035610198974609375
MIOSOS,10.293319184075452,0.002,0.002,12,56,"(1.6974033371218633, 1.8616463138948354, 26.44834152933743)",0.21828889846801758
MIOSOS-Opt,10.293319184075452,0.002,0.002,12,56,"(1.6974033371218633, 1.8616463138948354, 26.44834152933743)",0.156341552734375
MIOSOS-Build,10.293319184075452,0.002,0.002,12,56,"(1.6974033371218633, 1.8616463138948354, 26.44834152933743)",0.013141155242919922
Preprocessing,17.040657431039403,0.002,0.002,12,56,"(1.6974033371218633, 1.8616463138948354, 26.44834152933743)",0.00556492805480957
MIOSOS,17.040657431039403,0.002,0.002,12,56,"(1.6974033371218633, 1.8616463138948354, 26.44834152933743)",0.230299711227417
