Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",0.0014290809631347656
MIOSOS,0.5,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",2.0022711753845215
MIOSOS-Opt,0.5,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",1.9817306995391846
MIOSOS-Build,0.5,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",0.012421369552612305
Preprocessing,0.8277532798848107,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",0.0011403560638427734
MIOSOS,0.8277532798848107,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",1.303727149963379
MIOSOS-Opt,0.8277532798848107,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",1.283846378326416
MIOSOS-Build,0.8277532798848107,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",0.010575056076049805
Preprocessing,1.3703509847201238,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",0.0012888908386230469
MIOSOS,1.3703509847201238,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",1.9092621803283691
MIOSOS-Opt,1.3703509847201238,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",1.8874270915985107
MIOSOS-Build,1.3703509847201238,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",0.00981283187866211
Preprocessing,2.268625044390925,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",0.0015077590942382812
MIOSOS,2.268625044390925,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",0.45681095123291016
MIOSOS-Opt,2.268625044390925,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",0.4320545196533203
MIOSOS-Build,2.268625044390925,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",0.009752273559570312
Preprocessing,3.7557236426468257,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",0.0019168853759765625
MIOSOS,3.7557236426468257,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",0.2765049934387207
MIOSOS-Opt,3.7557236426468257,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",0.23984575271606445
MIOSOS-Build,3.7557236426468257,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",0.011965036392211914
Preprocessing,6.217625127083679,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",0.002568960189819336
MIOSOS,6.217625127083679,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",0.284027099609375
MIOSOS-Opt,6.217625127083679,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",0.23636388778686523
MIOSOS-Build,6.217625127083679,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",0.01154470443725586
Preprocessing,10.293319184075452,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",0.0035810470581054688
MIOSOS,10.293319184075452,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",0.1721789836883545
MIOSOS-Opt,10.293319184075452,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",0.11300015449523926
MIOSOS-Build,10.293319184075452,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",0.01336050033569336
Preprocessing,17.040657431039403,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",0.005686044692993164
MIOSOS,17.040657431039403,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",0.25036120414733887
MIOSOS-Opt,17.040657431039403,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",0.15978193283081055
MIOSOS-Build,17.040657431039403,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",0.017165660858154297
Preprocessing,28.210920159872682,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",0.00827479362487793
MIOSOS,28.210920159872682,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",0.3497002124786377
MIOSOS-Opt,28.210920159872682,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",0.213151216506958
MIOSOS-Build,28.210920159872682,0.002,0.002,16,56,"(-1.150409699806446, -2.3230177809823993, 22.855715943244363)",0.020900726318359375
