Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.0014450550079345703
MIOSOS,0.5,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",1.6170170307159424
MIOSOS-Opt,0.5,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",1.5964419841766357
MIOSOS-Build,0.5,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.014158010482788086
Preprocessing,0.8277532798848107,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.0011751651763916016
MIOSOS,0.8277532798848107,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",1.8401868343353271
MIOSOS-Opt,0.8277532798848107,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",1.819178819656372
MIOSOS-Build,0.8277532798848107,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.011497020721435547
Preprocessing,1.3703509847201238,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.0012772083282470703
MIOSOS,1.3703509847201238,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",2.843197822570801
MIOSOS-Opt,1.3703509847201238,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",2.81648588180542
MIOSOS-Build,1.3703509847201238,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.013959169387817383
Preprocessing,2.268625044390925,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.0019168853759765625
MIOSOS,2.268625044390925,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",2.4907679557800293
MIOSOS-Opt,2.268625044390925,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",2.45898699760437
MIOSOS-Build,2.268625044390925,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.012959003448486328
Preprocessing,3.7557236426468257,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.001956939697265625
MIOSOS,3.7557236426468257,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",1.6294641494750977
MIOSOS-Opt,3.7557236426468257,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",1.5952270030975342
MIOSOS-Build,3.7557236426468257,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.014017105102539062
Preprocessing,6.217625127083679,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.002568960189819336
MIOSOS,6.217625127083679,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",1.6321752071380615
MIOSOS-Opt,6.217625127083679,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",1.5854003429412842
MIOSOS-Build,6.217625127083679,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.014939069747924805
Preprocessing,10.293319184075452,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.003555774688720703
MIOSOS,10.293319184075452,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.2967848777770996
MIOSOS-Opt,10.293319184075452,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.2346818447113037
MIOSOS-Build,10.293319184075452,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.01478719711303711
Preprocessing,17.040657431039403,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.005323886871337891
MIOSOS,17.040657431039403,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.3167898654937744
MIOSOS-Opt,17.040657431039403,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.22641515731811523
MIOSOS-Build,17.040657431039403,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.016304969787597656
Preprocessing,28.210920159872682,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.009716987609863281
MIOSOS,28.210920159872682,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.24211812019348145
MIOSOS-Opt,28.210920159872682,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.10097694396972656
MIOSOS-Build,28.210920159872682,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.025264978408813477
Preprocessing,46.70336338180629,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.014477014541625977
MIOSOS,46.70336338180629,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.30378293991088867
MIOSOS-Opt,46.70336338180629,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.06226468086242676
MIOSOS-Build,46.70336338180629,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.03289914131164551
Preprocessing,77.31772444188466,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.022107839584350586
MIOSOS,77.31772444188466,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.4002411365509033
MIOSOS-Opt,77.31772444188466,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.039321184158325195
MIOSOS-Build,77.31772444188466,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.04672598838806152
Preprocessing,128.0,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.038684844970703125
MIOSOS,128.0,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.6775262355804443
MIOSOS-Opt,128.0,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.0952155590057373
MIOSOS-Build,128.0,0.002,0.002,8,56,"(4.306472484642227, 5.901620809465452, 26.172631505910992)",0.06679582595825195
