Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.0014088153839111328
MIOSOS,0.5,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",1.6281847953796387
MIOSOS-Opt,0.5,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",1.6068954467773438
MIOSOS-Build,0.5,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.013377904891967773
Preprocessing,0.8277532798848107,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.0011570453643798828
MIOSOS,0.8277532798848107,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",2.389906167984009
MIOSOS-Opt,0.8277532798848107,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",2.3719077110290527
MIOSOS-Build,0.8277532798848107,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.009463071823120117
Preprocessing,1.3703509847201238,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.001233816146850586
MIOSOS,1.3703509847201238,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",1.4177470207214355
MIOSOS-Opt,1.3703509847201238,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",1.3931162357330322
MIOSOS-Build,1.3703509847201238,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.011913537979125977
Preprocessing,2.268625044390925,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.0015060901641845703
MIOSOS,2.268625044390925,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.4281787872314453
MIOSOS-Opt,2.268625044390925,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.40313100814819336
MIOSOS-Build,2.268625044390925,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.009797811508178711
Preprocessing,3.7557236426468257,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.0019130706787109375
MIOSOS,3.7557236426468257,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.2560138702392578
MIOSOS-Opt,3.7557236426468257,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.22047042846679688
MIOSOS-Build,3.7557236426468257,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.011780738830566406
Preprocessing,6.217625127083679,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.002630949020385742
MIOSOS,6.217625127083679,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.3670990467071533
MIOSOS-Opt,6.217625127083679,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.3041529655456543
MIOSOS-Build,6.217625127083679,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.023716211318969727
