Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,15,56,"(12.269758889697128, 6.93422006849938, 30.974920798372374)",0.0014340877532958984
MIOSOS,0.5,0.002,0.002,15,56,"(12.269758889697128, 6.93422006849938, 30.974920798372374)",2.3321309089660645
MIOSOS-Opt,0.5,0.002,0.002,15,56,"(12.269758889697128, 6.93422006849938, 30.974920798372374)",2.305532217025757
MIOSOS-Build,0.5,0.002,0.002,15,56,"(12.269758889697128, 6.93422006849938, 30.974920798372374)",0.01616811752319336
Preprocessing,0.8277532798848107,0.002,0.002,15,56,"(12.269758889697128, 6.93422006849938, 30.974920798372374)",0.0012831687927246094
MIOSOS,0.8277532798848107,0.002,0.002,15,56,"(12.269758889697128, 6.93422006849938, 30.974920798372374)",2.6786201000213623
MIOSOS-Opt,0.8277532798848107,0.002,0.002,15,56,"(12.269758889697128, 6.93422006849938, 30.974920798372374)",2.65431547164917
MIOSOS-Build,0.8277532798848107,0.002,0.002,15,56,"(12.269758889697128, 6.93422006849938, 30.974920798372374)",0.014193534851074219
Preprocessing,1.3703509847201238,0.002,0.002,15,56,"(12.269758889697128, 6.93422006849938, 30.974920798372374)",0.001383066177368164
MIOSOS,1.3703509847201238,0.002,0.002,15,56,"(12.269758889697128, 6.93422006849938, 30.974920798372374)",2.3717451095581055
MIOSOS-Opt,1.3703509847201238,0.002,0.002,15,56,"(12.269758889697128, 6.93422006849938, 30.974920798372374)",2.3468081951141357
MIOSOS-Build,1.3703509847201238,0.002,0.002,15,56,"(12.269758889697128, 6.93422006849938, 30.974920798372374)",0.012956619262695312
Preprocessing,2.268625044390925,0.002,0.002,15,56,"(12.269758889697128, 6.93422006849938, 30.974920798372374)",0.0015196800231933594
MIOSOS,2.268625044390925,0.002,0.002,15,56,"(12.269758889697128, 6.93422006849938, 30.974920798372374)",2.8718178272247314
MIOSOS-Opt,2.268625044390925,0.002,0.002,15,56,"(12.269758889697128, 6.93422006849938, 30.974920798372374)",2.8439157009124756
MIOSOS-Build,2.268625044390925,0.002,0.002,15,56,"(12.269758889697128, 6.93422006849938, 30.974920798372374)",0.012038230895996094
