Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,0.5,0.002,0.002,50,"(-0.016195063385935793, -0.8157506866519914, -0.733578228728366, -0.3110102708316691, -0.3680547069266278, 1.4897226904639478)",0.7276759907795208,0.16583530990371217,0.3688591451910474,0.1557871564716355,1.6537605598583973,0.2772203105667233,0.3735803518931996,0.5555555555555556,0.6923076923076923,9.0,1.0,3.0,3.3541297912597656,1.235482888256747,0.05,,
E-STLSQ,0.5,0.002,0.002,50,"(-0.016195063385935793, -0.8157506866519914, -0.733578228728366, -0.3110102708316691, -0.3680547069266278, 1.4897226904639478)",0.9696197117221367,-0.04001975272562375,0.8835093714200456,-0.3049411780867016,2.163045774269551,0.3682541440843861,0.440000506815753,0.5555555555555556,0.5625,9.0,4.0,3.0,19.443910360336304,1.073030940526156,0.05,,
SR3,0.5,0.002,0.002,50,"(-0.016195063385935793, -0.8157506866519914, -0.733578228728366, -0.3110102708316691, -0.3680547069266278, 1.4897226904639478)",0.9963896494436884,-88191.88022541798,33183.4969899128,-1228720.108949506,2065.1673975823455,703.8503775975713,320.60858193348935,355.05174410288134,0.04918032786885246,6.0,110.0,6.0,12.972347259521484,100.0,,0.03333333333333333,
SSR,0.5,0.002,0.002,50,"(-0.016195063385935793, -0.8157506866519914, -0.733578228728366, -0.3110102708316691, -0.3680547069266278, 1.4897226904639478)",0.9958657871364077,0.7712374539846283,0.05016326110366651,-0.028390389108239173,2.1499313916840546,0.44689173231921,0.4986058118320107,0.5555555555555556,0.5,10,8,2,0.6072540283203125,,"(0.05, 0.2, 0.001, 0.2, 0.05, 0.01)",,
MIOSR,0.5,0.002,0.002,50,"(-0.016195063385935793, -0.8157506866519914, -0.733578228728366, -0.3110102708316691, -0.3680547069266278, 1.4897226904639478)",0.9959534742525192,0.6502920438870364,0.050218945183560425,0.5240175898245344,0.5596796748571085,0.07041951760827567,0.12332678890390265,0.2222222222222222,0.7333333333333333,11,3,1,299.3337285518646,,"(0, 0, 0, 0.2, 0, 0)",,"(2, 2, 2, 4, 2, 2)"
STLSQ,0.6851754923600619,0.002,0.002,50,"(-0.016195063385935793, -0.8157506866519914, -0.733578228728366, -0.3110102708316691, -0.3680547069266278, 1.4897226904639478)",0.9861293868052249,0.4968840487798048,0.4827576221285739,-0.39848241892609587,2.1297732928863935,0.4284120262671447,0.45046618770152963,0.5555555555555556,0.5,9.0,6.0,3.0,3.599167823791504,0.7029732115325472,0.01,,
E-STLSQ,0.6851754923600619,0.002,0.002,50,"(-0.016195063385935793, -0.8157506866519914, -0.733578228728366, -0.3110102708316691, -0.3680547069266278, 1.4897226904639478)",0.6466692648873635,0.37656173040152247,1.8029449408209706,0.20001297399646772,1.4258504145011102,0.22040020307154107,0.33764848874228776,0.5555555555555556,0.6923076923076923,9.0,1.0,3.0,22.116442441940308,0.8094001216083124,0.01,,
SR3,0.6851754923600619,0.002,0.002,50,"(-0.016195063385935793, -0.8157506866519914, -0.733578228728366, -0.3110102708316691, -0.3680547069266278, 1.4897226904639478)",0.4656331954568908,-159.70877018829646,151.09522521706484,-63019.42300601867,158.5024066159824,39.05376663539924,26.693409862402486,26.105039272552162,0.07272727272727272,4.0,43.0,8.0,14.115224123001099,100.0,,3.3333333333333335,
SSR,0.6851754923600619,0.002,0.002,50,"(-0.016195063385935793, -0.8157506866519914, -0.733578228728366, -0.3110102708316691, -0.3680547069266278, 1.4897226904639478)",0.9950921575002653,0.9786773862855417,0.047914129392942796,-0.20642835882097846,0.7985856310112287,0.07681000000339397,0.1552305976589878,0.24319292407290272,0.8461538461538461,11,1,1,0.6221146583557129,,"(0.2, 0.001, 0.01, 0.01, 0.0, 0.001)",,
MIOSR,0.6851754923600619,0.002,0.002,50,"(-0.016195063385935793, -0.8157506866519914, -0.733578228728366, -0.3110102708316691, -0.3680547069266278, 1.4897226904639478)",0.9953880448408285,0.983471473286806,0.044889202707171554,0.9999432091956193,0.01766690769516909,0.002696666542675419,0.0031960011281677086,0.004330852812915293,1.0,12,0,0,306.03480052948,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,0.9389309106617063,0.002,0.002,50,"(-0.016195063385935793, -0.8157506866519914, -0.733578228728366, -0.3110102708316691, -0.3680547069266278, 1.4897226904639478)",0.9294608629751807,0.6658608601998014,0.4538487167668612,-0.4301820121441652,1.867064583263895,0.33922289110189496,0.4242132560299479,0.5555555555555556,0.6428571428571429,9.0,2.0,3.0,3.900689125061035,1.235482888256747,0.2,,
E-STLSQ,0.9389309106617063,0.002,0.002,50,"(-0.016195063385935793, -0.8157506866519914, -0.733578228728366, -0.3110102708316691, -0.3680547069266278, 1.4897226904639478)",0.9294434921387958,0.6699383799444861,0.4503600746243,-0.4251848942430761,1.8651168870895973,0.33843781899127656,0.42401114882689483,0.5555555555555556,0.6428571428571429,9.0,2.0,3.0,23.37984561920166,1.235482888256747,0.2,,
SR3,0.9389309106617063,0.002,0.002,50,"(-0.016195063385935793, -0.8157506866519914, -0.733578228728366, -0.3110102708316691, -0.3680547069266278, 1.4897226904639478)",-0.0970790415357784,-4.940155899227841,19.43196381923435,-0.001960375183434241,4.381842442366463,1.0,1.0,1.0,0.0,0.0,0.0,12.0,20.59541130065918,68.66488450042998,,0.3333333333333333,
SSR,0.9389309106617063,0.002,0.002,50,"(-0.016195063385935793, -0.8157506866519914, -0.733578228728366, -0.3110102708316691, -0.3680547069266278, 1.4897226904639478)",0.995528833599694,0.9713760178341203,0.042379736095090624,0.9999765179782039,0.015237728878629554,0.0017202461000765464,0.0018520014461175299,0.0017845202459496117,1.0,12,0,0,0.6427950859069824,,"(0.01, 0.0, 0.2, 0.2, 0.05, 0.05)",,
