Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,0.5,0.002,0.002,45,"(1.4670345404268001, 0.14863418053417643, -0.6556580941348115, -1.268131301762482, -0.16659151208459066, -0.08157609073354388)",0.8391878293073454,0.7322306660477889,0.12963076459893472,-0.009273694629569373,6.881521751460566,1.1462040546230896,1.0731368033689397,1.4160451647589636,0.36,9.0,13.0,3.0,2.3243610858917236,0.8094001216083124,0.05,,
E-STLSQ,0.5,0.002,0.002,45,"(1.4670345404268001, 0.14863418053417643, -0.6556580941348115, -1.268131301762482, -0.16659151208459066, -0.08157609073354388)",0.8309854546288284,0.7187421962139128,0.6524756168266458,0.1999871489148021,5.894670395138715,0.8896646290220404,0.9637012300991512,1.411093404562455,0.43478260869565216,10.0,11.0,2.0,14.097843885421753,0.7029732115325472,0.05,,
SR3,0.5,0.002,0.002,45,"(1.4670345404268001, 0.14863418053417643, -0.6556580941348115, -1.268131301762482, -0.16659151208459066, -0.08157609073354388)",0.9728812836079515,-19.058294391647838,46.47024171155556,-14078333.340983856,6905.786180989837,2413.7418783192725,1039.2619222467863,953.6666692081783,0.0684931506849315,10.0,134.0,2.0,7.764882564544678,100.0,,0.03333333333333333,
SSR,0.5,0.002,0.002,45,"(1.4670345404268001, 0.14863418053417643, -0.6556580941348115, -1.268131301762482, -0.16659151208459066, -0.08157609073354388)",0.9662481696533499,0.9676254909627691,0.043907098281948304,-0.6209260720581798,1.6709523247858278,0.10467653201539462,0.21760250361763722,0.37847686891633925,0.8571428571428571,12,2,0,0.42820286750793457,,"(0.01, 0.05, 1e-05, 1e-05, 0.01, 0.001)",,
MIOSR,0.5,0.002,0.002,45,"(1.4670345404268001, 0.14863418053417643, -0.6556580941348115, -1.268131301762482, -0.16659151208459066, -0.08157609073354388)",0.965855317778126,0.9685486558191964,0.04356339048080932,0.9997632413274227,0.04347716788838578,0.004025811321120291,0.005109207293045591,0.007697418517120013,1.0,12,0,0,383.38918352127075,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,0.6851754923600619,0.002,0.002,45,"(1.4670345404268001, 0.14863418053417643, -0.6556580941348115, -1.268131301762482, -0.16659151208459066, -0.08157609073354388)",0.9396226661504574,0.9359219693615848,0.06140305162470272,0.352698520596547,5.6201384698831625,0.6252215013306205,0.7965351147796594,1.2237369867399477,0.5,11.0,10.0,1.0,2.4160053730010986,0.8094001216083124,0.05,,
E-STLSQ,0.6851754923600619,0.002,0.002,45,"(1.4670345404268001, 0.14863418053417643, -0.6556580941348115, -1.268131301762482, -0.16659151208459066, -0.08157609073354388)",0.9392695360032741,0.935381313871417,0.08212259691447278,0.3496165593047462,6.0442511778828685,0.622539499617029,0.8752823895085906,1.481239809230767,0.5238095238095238,11.0,9.0,1.0,14.91206431388855,0.7029732115325472,0.05,,
SR3,0.6851754923600619,0.002,0.002,45,"(1.4670345404268001, 0.14863418053417643, -0.6556580941348115, -1.268131301762482, -0.16659151208459066, -0.08157609073354388)",0.9758688333988431,-8.435296711203808,10.878055199655078,-529684.3478279164,1653.8783159151947,361.755568778187,204.52606846509588,206.53828507616393,0.07079646017699115,8.0,101.0,4.0,9.445889472961426,100.0,,1.0,
SSR,0.6851754923600619,0.002,0.002,45,"(1.4670345404268001, 0.14863418053417643, -0.6556580941348115, -1.268131301762482, -0.16659151208459066, -0.08157609073354388)",0.975325002526075,0.977319864449497,0.042202562615553406,0.9999504201669469,0.03083917570810747,0.001752224918369738,0.0022067459545584097,0.003569059760622927,1.0,12,0,0,0.43865275382995605,,"(0.001, 0.0, 0.05, 0.05, 0.05, 0.01)",,
MIOSR,0.6851754923600619,0.002,0.002,45,"(1.4670345404268001, 0.14863418053417643, -0.6556580941348115, -1.268131301762482, -0.16659151208459066, -0.08157609073354388)",0.9753285856442502,0.977327567812409,0.04219580439373127,0.999926686898734,0.03361799397619726,0.0019726477214212093,0.002596930024815084,0.0034522797765109323,1.0,12,0,0,349.412930727005,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
