Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,0.5,0.002,0.002,26,"(-0.5761951421250875, 0.058174437915902155, 0.8048929846139203, 0.8676622085125794, 1.1116861874274706, -0.9362358251337933)",0.8000831455646201,0.1917443462126476,3.207794412456211,-0.041957110342635266,3.6863923842867736,0.7604408419162287,0.6276950412198914,0.5327210978617116,0.3,6.0,8.0,6.0,2.370654821395874,1.235482888256747,0.01,,
E-STLSQ,0.5,0.002,0.002,26,"(-0.5761951421250875, 0.058174437915902155, 0.8048929846139203, 0.8676622085125794, 1.1116861874274706, -0.9362358251337933)",0.7390445879579334,0.00265193050300655,5.576486480582015,0.07330877477429239,3.69580102917958,0.7283685293499287,0.6335303472270338,0.7087388960358404,0.3157894736842105,6.0,7.0,6.0,14.208997964859009,1.073030940526156,0.01,,
SR3,0.5,0.002,0.002,26,"(-0.5761951421250875, 0.058174437915902155, 0.8048929846139203, 0.8676622085125794, 1.1116861874274706, -0.9362358251337933)",0.9485828148286894,-110480.45777911601,645739.7448272296,-2195775.7063068454,4088.4475328252593,1510.8142854979058,741.5436765046934,730.6920934202765,0.06722689075630252,8.0,107.0,4.0,16.873045682907104,15.264179671752318,,3.3333333333333335,
SSR,0.5,0.002,0.002,26,"(-0.5761951421250875, 0.058174437915902155, 0.8048929846139203, 0.8676622085125794, 1.1116861874274706, -0.9362358251337933)",0.9725074310034475,0.614671178552001,1.0889403730691736,-0.4212952015806244,3.831287174390382,0.7243912796538777,0.6400138418618536,0.7777777777777778,0.3,6,8,6,0.4289987087249756,,"(0.001, 0.2, 0.001, 0.2, 0.01, 0.01)",,
MIOSR,0.5,0.002,0.002,26,"(-0.5761951421250875, 0.058174437915902155, 0.8048929846139203, 0.8676622085125794, 1.1116861874274706, -0.9362358251337933)",0.9739481402733862,0.7174006080714278,1.4595602452072616,0.6610491205994078,2.19832129870767,0.2677745293614604,0.41266496200411085,0.5982696626749665,0.6666666666666666,10,3,2,330.2821912765503,,"(0, 0, 0, 0.2, 0, 1e-05)",,"(1, 2, 2, 4, 2, 2)"
STLSQ,0.6851754923600619,0.002,0.002,26,"(-0.5761951421250875, 0.058174437915902155, 0.8048929846139203, 0.8676622085125794, 1.1116861874274706, -0.9362358251337933)",-1.1122315013071233,-1.1404830856257642,1.9955858325452749,0.5688662956767898,1.8507602210429646,0.24350957597469136,0.33886248340501857,0.4444444444444444,0.5833333333333334,7.0,0.0,5.0,2.5765223503112793,1.4225293134853698,0.01,,
E-STLSQ,0.6851754923600619,0.002,0.002,26,"(-0.5761951421250875, 0.058174437915902155, 0.8048929846139203, 0.8676622085125794, 1.1116861874274706, -0.9362358251337933)",-1.116775494473005,-1.1885088639377888,2.83509547814203,0.5558688595205735,1.9932030008288713,0.3186061455288613,0.365105251747959,0.4444444444444444,0.5384615384615384,7.0,1.0,5.0,15.434126377105713,1.235482888256747,0.01,,
SR3,0.6851754923600619,0.002,0.002,26,"(-0.5761951421250875, 0.058174437915902155, 0.8048929846139203, 0.8676622085125794, 1.1116861874274706, -0.9362358251337933)",0.9650972363806805,-3737572.345487735,3206741.20705157,-616375.1972708919,2987.9503147618243,784.0150373763698,576.1197113988851,702.559824850152,0.06557377049180328,8.0,110.0,4.0,21.024229288101196,4.941713361323833,,1.0,
SSR,0.6851754923600619,0.002,0.002,26,"(-0.5761951421250875, 0.058174437915902155, 0.8048929846139203, 0.8676622085125794, 1.1116861874274706, -0.9362358251337933)",0.9853246784592375,0.9618785516446439,0.04498683660527878,0.9999125908225255,0.03367347470463835,0.003925403431916696,0.005032000679769898,0.008332018852431844,1.0,12,0,0,0.439769983291626,,"(0.05, 0.05, 0.05, 0.05, 0.001, 0.0)",,
MIOSR,0.6851754923600619,0.002,0.002,26,"(-0.5761951421250875, 0.058174437915902155, 0.8048929846139203, 0.8676622085125794, 1.1116861874274706, -0.9362358251337933)",0.9853265471636297,0.9617558666585891,0.04511835617337744,0.9998550462243649,0.04060340393572896,0.004791289711868078,0.0064468934243144095,0.010980974967407834,1.0,12,0,0,329.9511413574219,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,0.9389309106617063,0.002,0.002,26,"(-0.5761951421250875, 0.058174437915902155, 0.8048929846139203, 0.8676622085125794, 1.1116861874274706, -0.9362358251337933)",0.8162488755095544,0.813890187853085,0.3533185396361069,0.8144112321968722,1.2558269801263267,0.12597586644511968,0.24144061464306002,0.4444444444444444,0.8333333333333334,10.0,0.0,2.0,2.791776657104492,0.7029732115325472,0.05,,
E-STLSQ,0.9389309106617063,0.002,0.002,26,"(-0.5761951421250875, 0.058174437915902155, 0.8048929846139203, 0.8676622085125794, 1.1116861874274706, -0.9362358251337933)",0.8162446781069773,0.8139794523760195,0.3526228867515088,0.8138429790011944,1.2578017095620442,0.1265283316284578,0.24163368463730084,0.4444444444444444,0.8333333333333334,10.0,0.0,2.0,16.747277975082397,0.8094001216083124,0.05,,
SR3,0.9389309106617063,0.002,0.002,26,"(-0.5761951421250875, 0.058174437915902155, 0.8048929846139203, 0.8676622085125794, 1.1116861874274706, -0.9362358251337933)",0.29796160429645596,-2.1156206483183686,12.792494245467772,-1587.0269185606662,90.89451141929146,20.243819296337342,19.57977001044251,25.511251263232307,0.038461538461538464,1.0,14.0,11.0,16.669257164001465,15.264179671752318,,0.03333333333333333,
SSR,0.9389309106617063,0.002,0.002,26,"(-0.5761951421250875, 0.058174437915902155, 0.8048929846139203, 0.8676622085125794, 1.1116861874274706, -0.9362358251337933)",0.9925690233767597,0.9802292202530577,0.03847096953696791,0.9999765023816334,0.019896539161972298,0.0012179792104501375,0.0017877614602287682,0.0031609438550136305,1.0,12,0,0,0.4505016803741455,,"(0.001, 1e-05, 0.2, 0.01, 0.001, 0.001)",,
