Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,0.5,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.8780668171161731,-0.8349729581277697,0.27731201896656527,-33.84558246015733,37.06537458833215,7.910741522240198,6.347871845005644,6.1987761696180534,0.21621621621621623,8.0,25.0,4.0,2.4076716899871826,0.5302611335911988,0.05,,
E-STLSQ,0.5,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",-0.7855344048392824,-0.41659977435640005,0.3611373056789077,0.1638948093781234,4.273958006649918,0.7319371222670846,0.7510787286517069,0.7777777777777778,0.15384615384615385,2.0,1.0,10.0,13.442920923233032,2.1713743029375183,0.05,,
SR3,0.5,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.9430041073508099,-878.1037868014287,105.7747058787957,-3396758.681090262,6103.951863642938,3377.783117684521,1154.6755202701502,867.2281405628923,0.07228915662650602,12.0,154.0,0.0,6.3317036628723145,32.374575428176435,,0.03333333333333333,
SSR,0.5,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.7879352352797762,0.7585170768813455,0.04068339440058008,-2.7041843738781965,4.156357755468447,0.8193205548005934,0.8753469521623686,1.0846589160354023,0.42105263157894735,8,7,4,0.44330906867980957,,"(0.2, 0.2, 0.2, 1e-05, 0.05, 0.001)",,
MIOSR,0.5,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.9316053828942249,0.7771301729932629,0.03807062968162595,0.9996641207989849,0.08790312052336756,0.010518990413253852,0.014518476465896274,0.023465728123742775,1.0,12,0,0,431.86349749565125,,"(1e-05, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,0.6851754923600619,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.919752598355879,0.8512402572190442,0.06266896011726562,-0.1780686037372827,7.8746507319620225,1.5602428145246556,1.3862054081749584,1.3373944868382808,0.37037037037037035,10.0,15.0,2.0,2.6040477752685547,0.7029732115325472,0.05,,
E-STLSQ,0.6851754923600619,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.9098093175460157,0.8574158971168147,0.061095063070075985,0.5535072073447704,3.6042946705588257,0.5298672151746362,0.5997689592563158,0.8665152980333181,0.45454545454545453,10.0,10.0,2.0,15.001050472259521,0.7029732115325472,0.05,,
SR3,0.6851754923600619,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.9612729420163578,-56.63917597973795,9.250518548421665,-29209.457983919572,858.0466727472415,314.7503214635005,156.08625888254727,115.68505551676958,0.07894736842105263,9.0,102.0,3.0,9.601333618164062,100.0,,3.3333333333333335,
SSR,0.6851754923600619,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.9601603524267777,0.8881612210181772,0.031684436040736494,0.9997743672509449,0.08814331555498688,0.013474561280088455,0.01703584633996318,0.02376049992970191,1.0,12,0,0,0.45562124252319336,,"(0.2, 0.05, 0.01, 0.2, 0.01, 0.05)",,
MIOSR,0.6851754923600619,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.960492605428095,0.8878140832415916,0.0317706609852987,0.9999253073770354,0.05458503603805692,0.004090952937113427,0.007410793862022724,0.014505544558728743,1.0,12,0,0,429.53307580947876,,"(0, 0, 1e-05, 0, 1e-05, 1e-05)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,0.9389309106617063,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.9588680465791439,0.8893066978468203,0.03625001714775101,0.693457838053368,3.893812986460781,0.7191853374847378,0.692283889486126,0.9470849165617222,0.42857142857142855,12.0,16.0,0.0,2.6889901161193848,0.6105402296585326,0.2,,
E-STLSQ,0.9389309106617063,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.9159601311598881,0.8514615262142081,0.047246854039061405,0.7542568146071176,2.462264589633059,0.5708464536221264,0.4666465969235928,0.5555555555555556,0.37037037037037035,10.0,15.0,2.0,15.709498167037964,0.7029732115325472,0.2,,
SR3,0.9389309106617063,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.26256827510837527,-2.369967805083121,1.3650878659156442,-9820.840174887328,189.63788564097965,35.53963123274934,29.605368105296492,40.10746300049701,0.046511627906976744,2.0,31.0,10.0,13.397806644439697,100.0,,3.3333333333333335,
SSR,0.9389309106617063,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.9586137776479678,0.8890469582896124,0.03622987858274524,0.9997880953724337,0.08640893106385442,0.01162309671078412,0.016829999889441442,0.023465218164895083,1.0,12,0,0,0.45426321029663086,,"(0.001, 0.05, 0.01, 0.2, 0.01, 0.001)",,
MIOSR,0.9389309106617063,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.9588097263165573,0.8889349567753007,0.036256099207588745,0.9999523201438312,0.041013826307499765,0.004024145851264324,0.0055885821124709,0.009300620241886727,1.0,12,0,0,430.7736692428589,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,1.2866648980094317,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.9530171257239757,0.9553142410489216,0.03428184344474153,0.879636525807603,3.232531565978436,0.4116853214397606,0.5452927765758536,0.674607338222175,0.6666666666666666,12.0,6.0,0.0,3.0138349533081055,0.7029732115325472,0.01,,
E-STLSQ,1.2866648980094317,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.9346156230280404,0.9102673380186754,0.06858317374556648,0.831738903833006,3.508748813961236,0.5042090501295272,0.5920236308059323,0.6412772865139077,0.6666666666666666,12.0,6.0,0.0,18.595951795578003,0.7029732115325472,0.01,,
SR3,1.2866648980094317,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",-0.043774451289283,-1.454722000986821,3.2631889428244367,-531.3067455350473,42.976203405693674,6.571651643103868,7.2398328421401015,11.725488639225619,0.0,0.0,12.0,12.0,19.168652772903442,47.1486636345739,,0.03333333333333333,
SSR,1.2866648980094317,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.9530154878467344,0.9553136337931473,0.03426835873433919,0.9999144783292063,0.04564004734827646,0.004848544749625527,0.007200099744131854,0.01364615246746966,1.0,12,0,0,0.4915657043457031,,"(0.001, 0.001, 0.05, 1e-05, 0.001, 0.01)",,
MIOSR,1.2866648980094317,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.953016106818839,0.955316069842382,0.03426669452151041,0.9999090919232154,0.04789148283903781,0.004747761433404681,0.007553906197208887,0.014601554287629881,1.0,12,0,0,416.4794421195984,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,1.7631825099920424,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.9536185436519521,0.9191002016339205,0.1347626269845743,0.8058858570472317,4.077747010917252,0.5174288661818418,0.6761947203871186,0.8018946529109795,0.6666666666666666,12.0,6.0,0.0,3.332435131072998,0.7029732115325472,0.01,,
E-STLSQ,1.7631825099920424,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.9533258769971952,0.9294715675148385,0.09458608993024416,0.8831056580820112,3.1016327159378676,0.39686864055805204,0.49371493166377306,0.6555773891875055,0.6666666666666666,12.0,6.0,0.0,20.961552143096924,0.7029732115325472,0.01,,
SR3,1.7631825099920424,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",-0.1230905336400131,-0.8066730407992667,2.6020397986547383,-0.0008331428346372238,5.922268460422659,1.0,1.0,1.0,0.0,0.0,0.0,12.0,18.105780839920044,56.89866029018293,,3.3333333333333335,
SSR,1.7631825099920424,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.9536139075043327,0.9458505803553899,0.0402732867976684,0.999967587178648,0.030213902118241136,0.00276565334573744,0.0038949186678808624,0.006948036946740486,1.0,12,0,0,0.4994077682495117,,"(0.001, 0.01, 1e-05, 0.01, 0.01, 0.05)",,
MIOSR,1.7631825099920424,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.9536167163596095,0.945966723033477,0.04008768006147394,0.9999633364614791,0.03501636748686108,0.0020211971793813693,0.0034011427938411627,0.005990381328872986,1.0,12,0,0,340.8517038822174,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,2.4161788888088944,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.9655208482420762,0.9555338140476919,0.043864368550437065,0.9999754795785147,0.027331174225254058,0.0010519559398668443,0.0013315977227113245,0.0022842399644748606,1.0,12.0,0.0,0.0,3.638207197189331,0.8094001216083124,0.01,,
E-STLSQ,2.4161788888088944,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.96551830290508,0.955544210927132,0.043857486156059326,0.9999821816737938,0.023972975187311372,0.000999025304853829,0.0010041836570174676,0.0010989037173609144,1.0,12.0,0.0,0.0,23.97687864303589,1.4225293134853698,0.01,,
SR3,2.4161788888088944,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",-0.006383304153195102,-0.6076945008404456,2.0277843554932407,-0.009644974208796866,5.6346371277731135,1.0622342729015286,1.0878151096586106,1.3524265426033093,0.07692307692307693,1.0,1.0,11.0,18.875725984573364,5.963623316594643,,1.0,
SSR,2.4161788888088944,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.9655171950765341,0.9555450949274614,0.043855280106224546,0.9999803628243751,0.024206025597510852,0.001715537353638826,0.0022161332969697976,0.0034397369080794407,1.0,12,0,0,0.5394377708435059,,"(0.001, 0.01, 0.001, 0.2, 0.05, 0.05)",,
MIOSR,2.4161788888088944,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.9655208482420762,0.9555338140476919,0.043864368550437065,0.9999754795785147,0.027331174225254058,0.0010519559398668443,0.0013315977227113245,0.0022842399644748606,1.0,12,0,0,290.83052039146423,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,3.3110131195392425,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.9725706548586596,0.9526075685367933,0.03791813257849099,0.9999766712306715,0.025844178965684982,0.0006699447919162882,0.0007049430034800923,0.0008815928058986739,1.0,12.0,0.0,0.0,3.975304126739502,0.5302611335911988,0.01,,
E-STLSQ,3.3110131195392425,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.9725668650366727,0.9526112093267235,0.03791543432423423,0.9999760381937929,0.026559103990033583,0.0013254394089309285,0.0013039246610088925,0.0014755515669345619,1.0,12.0,0.0,0.0,27.77670431137085,0.7029732115325472,0.01,,
SR3,3.3110131195392425,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.7830041426590358,0.7378812543138883,0.19713022240095923,-0.7562133553834454,6.195466576723003,1.5310174991726941,1.1299156169093092,0.9671812950196712,0.25,8.0,20.0,4.0,21.609567165374756,2.329951810515372,,0.03333333333333333,
SSR,3.3110131195392425,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.9725674051292247,0.9526110171478949,0.03791552750204284,0.999983308292394,0.022652279012191072,0.001725364115633036,0.001900940457919328,0.0024856491638081124,1.0,12,0,0,0.5735151767730713,,"(0.2, 0.05, 0.05, 0.2, 0.05, 0.0)",,
MIOSR,3.3110131195392425,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.9725706548586596,0.9526075685367933,0.03791813257849099,0.9999766712306715,0.025844178965684982,0.0006699447919162882,0.0007049430034800923,0.0008815928058986739,1.0,12,0,0,272.224160194397,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,4.53725008878185,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.9707804385346934,0.9704891549774567,0.03968193920892358,0.9999788277690378,0.02567421474448079,0.0006867950042434678,0.0008177122726345159,0.0012617202720966879,1.0,12.0,0.0,0.0,4.492959022521973,0.5302611335911988,0.01,,
E-STLSQ,4.53725008878185,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.9707802212075564,0.9704892500846339,0.03968163368155459,0.999979422487747,0.025553704789239913,0.0005377333728309915,0.0006720253884089439,0.0010476545173265547,1.0,12.0,0.0,0.0,31.712219953536987,1.235482888256747,0.01,,
SR3,4.53725008878185,0.002,0.002,42,"(-0.3763796434579125, 1.3521429192297485, 0.6959818254342154, 0.2959754525911098, -1.0319440786726903, -1.0320164389913922)",0.970802191768701,0.9704071390043808,0.03983589083368854,-3.906011770993429,5.581481893962077,1.0655687800017235,0.9038164934631708,0.7441993358810891,0.42857142857142855,12.0,16.0,0.0,27.767979383468628,1.5998587196060574,,0.1,
