Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,0.5,0.002,0.002,30,"(0.4324306082050049, -0.3577545310946504, 0.4891437160070058, -1.00904782169174, 1.387823441022956, -0.460014478860703)",0.6543103298525145,-1.2142493022086884,0.7357154256277276,-8.19634411277255,16.7480772171069,2.047818823630526,2.7477335341277387,4.1775334531134565,0.35,7.0,8.0,5.0,4.528691291809082,0.8094001216083124,0.05,,
E-STLSQ,0.5,0.002,0.002,30,"(0.4324306082050049, -0.3577545310946504, 0.4891437160070058, -1.00904782169174, 1.387823441022956, -0.460014478860703)",0.5511011608019541,-1.4109949636846837,1.4636670731780468,-5.979725222190384,15.205891564426807,1.9380872214866376,2.3012041152979146,3.227242176727514,0.3181818181818182,7.0,10.0,5.0,25.7833354473114,0.8094001216083124,0.05,,
SR3,0.5,0.002,0.002,30,"(0.4324306082050049, -0.3577545310946504, 0.4891437160070058, -1.00904782169174, 1.387823441022956, -0.460014478860703)",0.9054990073519974,-2704.8108968904094,567.4543843220406,-735394.0951713221,1265.7055280526506,305.75381360765465,185.22433731724797,169.33335326602582,0.045454545454545456,4.0,76.0,8.0,22.51795530319214,100.0,,0.3333333333333333,
SSR,0.5,0.002,0.002,30,"(0.4324306082050049, -0.3577545310946504, 0.4891437160070058, -1.00904782169174, 1.387823441022956, -0.460014478860703)",0.9826774025739108,0.7108645642836939,0.051150797793023006,0.9367350249604873,0.6160725378262683,0.061360174040119196,0.15785631266040445,0.3333333333333333,0.9166666666666666,11,0,1,0.8421511650085449,,"(0.001, 0.01, 0.01, 0.05, 0.05, 0.01)",,
MIOSR,0.5,0.002,0.002,30,"(0.4324306082050049, -0.3577545310946504, 0.4891437160070058, -1.00904782169174, 1.387823441022956, -0.460014478860703)",0.9841720171152836,0.7921384567754767,0.04786388556192129,0.9998495951772286,0.05464860953535039,0.005679273248142532,0.009015469447854137,0.0167241464590638,1.0,12,0,0,478.3144292831421,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,0.6851754923600619,0.002,0.002,30,"(0.4324306082050049, -0.3577545310946504, 0.4891437160070058, -1.00904782169174, 1.387823441022956, -0.460014478860703)",0.8481390559558276,0.4615858890226627,0.25443015723592227,0.37385467522526106,2.06861961315117,0.30212010492521363,0.36049202111553624,0.4686052672013737,0.47619047619047616,10.0,9.0,2.0,4.974266767501831,0.7029732115325472,0.01,,
E-STLSQ,0.6851754923600619,0.002,0.002,30,"(0.4324306082050049, -0.3577545310946504, 0.4891437160070058, -1.00904782169174, 1.387823441022956, -0.460014478860703)",0.7221534828033742,0.17915496837342001,0.570485569139579,0.3457783872806361,2.245540405401822,0.3503276945491181,0.4517457419430128,0.5555555555555556,0.6666666666666666,8.0,0.0,4.0,30.60534906387329,1.235482888256747,0.01,,
SR3,0.6851754923600619,0.002,0.002,30,"(0.4324306082050049, -0.3577545310946504, 0.4891437160070058, -1.00904782169174, 1.387823441022956, -0.460014478860703)",-0.6500567300969962,-13.93185816144708,48.43372558665977,-99.80277591417527,54.62630018820421,6.981270410157623,9.294006116844692,12.799154090491804,0.0,0.0,7.0,12.0,31.428117036819458,68.66488450042998,,1.0,
SSR,0.6851754923600619,0.002,0.002,30,"(0.4324306082050049, -0.3577545310946504, 0.4891437160070058, -1.00904782169174, 1.387823441022956, -0.460014478860703)",0.9904665802718301,0.9198130312163139,0.08106574831946704,0.8819886916893758,1.4584118025407125,0.1671327492916505,0.25792590480066907,0.4444444444444444,0.6875,11,4,1,0.8770308494567871,,"(0.05, 0.05, 0.01, 0.01, 1e-05, 0.001)",,
MIOSR,0.6851754923600619,0.002,0.002,30,"(0.4324306082050049, -0.3577545310946504, 0.4891437160070058, -1.00904782169174, 1.387823441022956, -0.460014478860703)",0.990521336144274,0.9577081097190444,0.0397438685058387,0.9999722417099797,0.026335530925404416,0.001544642970397773,0.0026495191181328532,0.005356173876219315,1.0,12,0,0,445.1109335422516,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
