Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,0.5,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.7327248713244717,0.6018875029274103,0.45622569661150747,0.6867239877045214,2.029245150006636,0.27252572392804286,0.3905833422775617,0.5555555555555556,0.5714285714285714,8.0,2.0,4.0,3.440863847732544,0.9319395762340775,0.2,,
E-STLSQ,0.5,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.7326213989896827,0.579101654261346,0.4735968453033315,0.6870570136750993,2.030718766697114,0.276210331574641,0.39057735402611765,0.5555555555555556,0.5714285714285714,8.0,2.0,4.0,19.333934545516968,0.9319395762340775,0.2,,
SR3,0.5,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.5992280034270399,-9.248387459180922,30.699417995701413,-498.2324345770944,64.01706877678552,10.960697484069648,9.32758176466458,11.849362665292498,0.044444444444444446,2.0,33.0,10.0,16.47353959083557,100.0,,3.3333333333333335,
SSR,0.5,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.9770244900406513,0.9193976969905217,0.06735203886528571,-0.1840419193454072,1.8979348271185426,0.2521622021616476,0.2904497763768711,0.4444444444444444,0.5263157894736842,10,7,2,0.6151952743530273,,"(0.2, 0.05, 0.001, 0.01, 0.001, 0.05)",,
MIOSR,0.5,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.9754379732409614,0.9695920459490507,0.0371970613590178,0.9999334377701867,0.037199007220968354,0.0026212197004959357,0.0033641705568229242,0.0053145427291052295,1.0,12,0,0,308.0603561401367,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,0.6851754923600619,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.7493711034096086,0.0369131011831742,0.5411580878353123,0.6995702655071806,1.9995191204594913,0.2608276287862727,0.38673750582005273,0.5555555555555556,0.6666666666666666,8.0,0.0,4.0,3.6861042976379395,1.235482888256747,0.05,,
E-STLSQ,0.6851754923600619,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.7492679300117812,0.041282243667561024,0.5511329558978716,0.7007412666504858,1.9996407546358796,0.25909049147717156,0.3865889088637559,0.5555555555555556,0.6666666666666666,8.0,0.0,4.0,22.130730628967285,1.235482888256747,0.05,,
SR3,0.6851754923600619,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",-1.2044647532700024,-13.657955961615114,190.9181852880547,-9.021909274964647,14.64672045228227,2.7492662862948785,2.2209711252471007,2.2680795153979685,0.06896551724137931,2.0,17.0,10.0,17.316465139389038,39.06939937054613,,1.0,
SSR,0.6851754923600619,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.9729916031739831,0.9469952264211705,0.048811132307520655,0.842962648226881,0.6179522054603972,0.10190436045758335,0.12345774670155947,0.2222222222222222,0.5,11,10,1,0.6333739757537842,,"(0.001, 0.05, 0.0, 0.2, 0.001, 0.2)",,
MIOSR,0.6851754923600619,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.9716027731667737,0.9717418628845939,0.0380212124596001,0.9999648881123917,0.03372370079400671,0.0024446770496002633,0.0029338414468425213,0.0033534813762396234,1.0,12,0,0,326.9433493614197,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,0.9389309106617063,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.8332137235755352,0.7942950320005017,0.12278880069769159,0.714788263675693,1.7060025177054274,0.14957024508773525,0.2652686770413126,0.4444444444444444,0.7692307692307693,10.0,1.0,2.0,3.8599514961242676,0.8094001216083124,0.01,,
E-STLSQ,0.9389309106617063,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.8032616325252389,0.7717812277376958,0.16489239879961035,0.8406038415945224,1.492013517909982,0.1321204146070743,0.24074236457014514,0.4444444444444444,0.7692307692307693,10.0,1.0,2.0,24.47226095199585,0.6105402296585326,0.01,,
SR3,0.9389309106617063,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.05072495597072465,0.005341731580125224,4.8440344279646625,-2.19602704025647,7.624120696632589,1.3880907448848283,1.4831847601922445,2.3368841086270327,0.17647058823529413,3.0,5.0,9.0,15.111579656600952,4.941713361323833,,3.3333333333333335,
SSR,0.9389309106617063,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.9841828073092583,0.9761696675231292,0.03522565191490675,0.99997301746237,0.025519213539437584,0.0016241351830434958,0.001901556534827162,0.002251163872398395,1.0,12,0,0,0.6548306941986084,,"(0.2, 0.05, 0.0, 0.01, 0.0, 0.2)",,
MIOSR,0.9389309106617063,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.9841857450770846,0.9761697753510835,0.035266475914027685,0.9999704793511153,0.03040772152998287,0.0015566058764477548,0.0019747205453278854,0.0031344454524420387,1.0,12,0,0,288.01882910728455,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,1.2866648980094317,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.9936661303658837,0.9923109304179358,0.03730471425726976,0.9999708215476772,0.02886684205117465,0.0012306883118238243,0.0014904012742869175,0.0018861168331374164,1.0,12.0,0.0,0.0,4.214997291564941,0.3999823395608933,0.01,,
E-STLSQ,1.2866648980094317,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.9936657484335294,0.9923081553913771,0.03731626052762709,0.9999685131025,0.028642794800590447,0.0012204461543358265,0.0015461494190246604,0.0022393085754648626,1.0,12.0,0.0,0.0,26.654572248458862,0.7029732115325472,0.01,,
SR3,1.2866648980094317,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.7818109779754701,0.616626562266403,0.41091483057398737,0.6621545287664589,1.0936158462773555,0.14429279656745636,0.22090703091588393,0.3333333333333333,0.6428571428571429,9.0,2.0,3.0,18.836915016174316,1.9306977288832496,,0.3333333333333333,
SSR,1.2866648980094317,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.9936653344004248,0.9923138954859838,0.03730157476543606,0.9999707476640205,0.028908320839294288,0.001250405743529163,0.0015781259178444284,0.0018861168331376632,1.0,12,0,0,0.6814718246459961,,"(0.0, 0.0, 0.05, 0.2, 0.0, 0.0)",,
MIOSR,1.2866648980094317,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.9936661303658837,0.9923109304179358,0.03730471425726976,0.9999708215476772,0.02886684205117465,0.0012306883118238243,0.0014904012742869175,0.0018861168331374164,1.0,12,0,0,225.96402382850647,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,1.7631825099920424,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.9950748444686957,0.9921357231544704,0.03228989770945197,0.9999734223488085,0.026536183637968884,0.001157528932054023,0.00133860126417865,0.0015096317742335527,1.0,12.0,0.0,0.0,4.471134185791016,0.19765980717016338,0.01,,
E-STLSQ,1.7631825099920424,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.9950741266897242,0.9921322818610857,0.032282862623995864,0.9999703974603008,0.025054692214938314,0.0011140973678354464,0.0012789067491685625,0.0017367492850929188,1.0,12.0,0.0,0.0,30.075767278671265,0.3017114810529294,0.01,,
SR3,1.7631825099920424,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.9950758408246965,0.9921332464579562,0.03247499151292486,-5.050464490450307,4.253993369603318,0.6990352809151543,0.8017853679368611,0.7783815029879505,0.5714285714285714,12.0,9.0,0.0,21.83682894706726,1.5998587196060574,,0.1,
SSR,1.7631825099920424,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.9950745356477123,0.9921360579700895,0.032274256843047265,0.999975128931891,0.023197981933042754,0.0013721498937341499,0.0017551378120414442,0.002834110280900958,1.0,12,0,0,0.7208483219146729,,"(0.0, 0.2, 0.0, 0.0, 0.0, 0.2)",,
MIOSR,1.7631825099920424,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.9950748444686957,0.9921357231544704,0.03228989770945197,0.9999734223488085,0.026536183637968884,0.001157528932054023,0.00133860126417865,0.0015096317742335527,1.0,12,0,0,200.1266324520111,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,2.4161788888088944,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.9953815691114167,0.9940492143828165,0.03169782419723591,0.9999765777078375,0.025512098180356352,0.0005202970344730903,0.0006205299721991514,0.0009423107036325243,1.0,12.0,0.0,0.0,4.815866231918335,0.14909716571840642,0.05,,
E-STLSQ,2.4161788888088944,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.9953806381876137,0.9940497222500744,0.03169682696108968,0.9999706472309164,0.025588913268053643,0.000977412115481154,0.0011563042412010816,0.0014432026075853106,1.0,12.0,0.0,0.0,31.043352127075195,1.8858632787726497,0.05,,
SR3,2.4161788888088944,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.9953815691114167,0.9940492143828165,0.03169782419723591,0.9999765777078375,0.025512098180356352,0.0005202970344730903,0.0006205299721991514,0.0009423107036325243,1.0,12.0,0.0,0.0,20.42609715461731,1.9306977288832496,,0.03333333333333333,
SSR,2.4161788888088944,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.9953815664401038,0.9940492214303963,0.03169726910059419,0.9999768176091717,0.025047535449329993,0.000473547080363849,0.0005224436475236416,0.000604337553982543,1.0,12,0,0,0.7793052196502686,,"(0.0, 0.001, 0.0, 0.0, 0.0, 0.05)",,
MIOSR,2.4161788888088944,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.9953815691114167,0.9940492143828165,0.03169782419723591,0.9999765777078375,0.025512098180356352,0.0005202970344730903,0.0006205299721991514,0.0009423107036325243,1.0,12,0,0,139.56019735336304,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,3.3110131195392425,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.9953275586846768,0.9953299863686987,0.030097124414037682,0.9999767392117447,0.02529282255430238,0.00041640995078081613,0.0004932626011185604,0.0006744001055051364,1.0,12.0,0.0,0.0,4.79902720451355,0.14909716571840642,0.05,,
E-STLSQ,3.3110131195392425,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.9953274534339713,0.99533010473075,0.030094952827942997,0.9999751836326919,0.024730089179410726,0.000422004745221094,0.0006341613398127573,0.0012512297641902315,1.0,12.0,0.0,0.0,32.94499683380127,0.19765980717016338,0.05,,
SR3,3.3110131195392425,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.9953275586846768,0.9953299863686987,0.030097124414037682,0.9999767392117447,0.02529282255430238,0.00041640995078081613,0.0004932626011185604,0.0006744001055051364,1.0,12.0,0.0,0.0,22.10489010810852,1.5998587196060574,,1.0,
SSR,3.3110131195392425,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.9953275153860061,0.9953300619705109,0.030094654123176575,0.9999777613445427,0.02388251702936855,0.0003327916462426731,0.00039447617724424705,0.0004773416272496118,1.0,12,0,0,0.8625960350036621,,"(0.05, 0.0, 0.05, 0.0, 0.0, 0.2)",,
MIOSR,3.3110131195392425,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.9953275586846768,0.9953299863686987,0.030097124414037682,0.9999767392117447,0.02529282255430238,0.00041640995078081613,0.0004932626011185604,0.0006744001055051364,1.0,12,0,0,109.33558583259583,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,4.53725008878185,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.995382152933867,0.9949210811313853,0.030686941961596964,0.9999768168848471,0.0253523833300076,0.0003275399214569689,0.0004686296979340421,0.0007566036671590047,1.0,12.0,0.0,0.0,5.401477575302124,0.09767781100894893,0.05,,
E-STLSQ,4.53725008878185,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.995381920160297,0.9949211813873663,0.030685469470914786,0.9999774323681517,0.024630660234936107,0.00037962064917180426,0.00041971676405646175,0.0004975915911700213,1.0,12.0,0.0,0.0,37.83006572723389,1.235482888256747,0.05,,
SR3,4.53725008878185,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.995382152933867,0.9949210811313853,0.030686941961596964,0.9999768168848471,0.0253523833300076,0.0003275399214569689,0.0004686296979340421,0.0007566036671590047,1.0,12.0,0.0,0.0,24.44191575050354,1.0985411419875584,,0.1,
SSR,4.53725008878185,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.9953821410878892,0.9949210986847291,0.030685566868982588,0.9999772708809775,0.024433436593940146,0.00021729671007693444,0.0003061955260668445,0.0005074018548168407,1.0,12,0,0,0.9802470207214355,,"(0.0, 0.0, 0.0, 0.0, 0.0, 0.2)",,
MIOSR,4.53725008878185,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.995382152933867,0.9949210811313853,0.030686941961596964,0.9999768168848471,0.0253523833300076,0.0003275399214569689,0.0004686296979340421,0.0007566036671590047,1.0,12,0,0,99.94762396812439,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,6.217625127083677,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.9952837530314396,0.9950056674547167,0.03133162231492143,0.9999763433738444,0.02479145073027328,0.0002795493680776473,0.00035154942454300247,0.0005169066097589307,1.0,12.0,0.0,0.0,6.5149102210998535,0.17166979066078603,0.05,,
E-STLSQ,6.217625127083677,0.002,0.002,11,"(-0.9591909333696924, -1.4415742755371261, -0.11034442050496618, 0.6748017875764436, -0.2393891862368176, -0.0437187054966528)",0.995283608585669,0.99500573433661,0.03133002122655651,0.9999757633377874,0.024273034834177722,0.0003475425159590243,0.0003990412365731845,0.0005054625507998622,1.0,12.0,0.0,0.0,45.502148389816284,0.19765980717016338,0.05,,
