Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,0.5,0.002,0.002,16,"(-0.8301267625393834, 0.06949002420202843, 0.15210436974354336, -1.363194149601581, -0.417813493956682, -0.8307571749261337)",0.9094901272470232,0.22769090951249696,0.09562482440246005,-41.27942487435107,16.235157643369273,2.80845248686761,2.962109754948533,4.039550975098728,0.42857142857142855,9.0,9.0,3.0,3.3640856742858887,0.9319395762340775,0.2,,
E-STLSQ,0.5,0.002,0.002,16,"(-0.8301267625393834, 0.06949002420202843, 0.15210436974354336, -1.363194149601581, -0.417813493956682, -0.8307571749261337)",0.9093990579081924,0.2276552227250921,0.09962724495919073,-40.60295706988974,16.01030343570411,2.762755350241961,2.930970124089377,3.9478231772790955,0.4090909090909091,9.0,10.0,3.0,18.887873649597168,0.8094001216083124,0.2,,
SR3,0.5,0.002,0.002,16,"(-0.8301267625393834, 0.06949002420202843, 0.15210436974354336, -1.363194149601581, -0.417813493956682, -0.8307571749261337)",0.9731395612210366,-159.08472088106785,1885.372764392304,-110504.61567253814,1220.3618031619746,372.6091602117962,229.00533212262735,281.8073301118629,0.072,9.0,113.0,3.0,23.38736343383789,82.86427728546842,,3.3333333333333335,
SSR,0.5,0.002,0.002,16,"(-0.8301267625393834, 0.06949002420202843, 0.15210436974354336, -1.363194149601581, -0.417813493956682, -0.8307571749261337)",0.9222874643520571,0.26342433587876884,0.0878165530259884,0.7223920553112472,1.3053836390069529,0.18475344855519774,0.2747852118545406,0.4444444444444444,0.6666666666666666,10,3,2,0.6031262874603271,,"(0.2, 0.05, 0.2, 0.01, 0.001, 0.001)",,
MIOSR,0.5,0.002,0.002,16,"(-0.8301267625393834, 0.06949002420202843, 0.15210436974354336, -1.363194149601581, -0.417813493956682, -0.8307571749261337)",0.9730149507678546,0.8874662580497068,0.03284409958360259,0.9999521621823874,0.030264342737139637,0.003790628940029576,0.003988758015124345,0.003916812408610711,1.0,12,0,0,351.32183170318604,,"(0, 0, 0.01, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,0.6851754923600619,0.002,0.002,16,"(-0.8301267625393834, 0.06949002420202843, 0.15210436974354336, -1.363194149601581, -0.417813493956682, -0.8307571749261337)",0.9156932880027281,0.9213522892143001,0.11530161976013202,-29.090435461637774,14.028618661584318,2.5651233544967904,2.5891067307708044,2.9295061053161997,0.45454545454545453,10.0,10.0,2.0,3.5984702110290527,0.8094001216083124,0.05,,
E-STLSQ,0.6851754923600619,0.002,0.002,16,"(-0.8301267625393834, 0.06949002420202843, 0.15210436974354336, -1.363194149601581, -0.417813493956682, -0.8307571749261337)",0.9152593383353714,0.9210174008059301,0.1324503206715362,-26.92880694232763,13.484623947264353,2.4495699540861495,2.4733376565107217,2.933796837188378,0.4090909090909091,9.0,10.0,3.0,20.822311401367188,0.9319395762340775,0.05,,
SR3,0.6851754923600619,0.002,0.002,16,"(-0.8301267625393834, 0.06949002420202843, 0.15210436974354336, -1.363194149601581, -0.417813493956682, -0.8307571749261337)",0.925777834978662,-226.75929831080884,1295.3523145325914,-6542721.693408238,6026.151393727,1382.5650759302032,1388.4017751583822,1647.8309094683636,0.06451612903225806,8.0,112.0,4.0,23.53568959236145,5.963623316594643,,3.3333333333333335,
SSR,0.6851754923600619,0.002,0.002,16,"(-0.8301267625393834, 0.06949002420202843, 0.15210436974354336, -1.363194149601581, -0.417813493956682, -0.8307571749261337)",0.9720739509356062,0.9633002934285598,0.04511699343555694,0.5297524369789359,2.9156480831139446,0.26111989679503156,0.5626954788533898,1.0,0.8461538461538461,11,1,1,0.6189346313476562,,"(0.001, 0.05, 0.2, 0.2, 0.2, 0.001)",,
MIOSR,0.6851754923600619,0.002,0.002,16,"(-0.8301267625393834, 0.06949002420202843, 0.15210436974354336, -1.363194149601581, -0.417813493956682, -0.8307571749261337)",0.9722860788485347,0.9633029316596731,0.03746045175301303,0.9999484595220347,0.029411075338134546,0.003058848588385806,0.0043966152702748,0.00774007959858637,1.0,12,0,0,273.5058648586273,,"(0, 0, 0.01, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
