Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,0.5,0.002,0.002,1,"(-0.2489339858922781, 0.6609734803264744, -1.4996568755479653, -0.5930022821044807, -1.059732327548661, -1.2229842156936066)",-0.15501541506211994,-0.9415273047839037,19.16132700302647,0.1746312917067526,3.0822967778993555,0.5309679731227507,0.617930056085633,0.7777777777777778,0.46153846153846156,6.0,1.0,6.0,3.484647750854492,1.6378937069540638,0.05,,
E-STLSQ,0.5,0.002,0.002,1,"(-0.2489339858922781, 0.6609734803264744, -1.4996568755479653, -0.5930022821044807, -1.059732327548661, -1.2229842156936066)",-0.34271860740689797,-1.4400246993427064,19.82478659208333,0.31057377049974677,3.1154469442055315,0.5725004613292718,0.632355082192759,0.7777777777777778,0.3333333333333333,4.0,0.0,8.0,20.26809334754944,1.8858632787726497,0.05,,
SR3,0.5,0.002,0.002,1,"(-0.2489339858922781, 0.6609734803264744, -1.4996568755479653, -0.5930022821044807, -1.059732327548661, -1.2229842156936066)",-0.7967892652991111,-2.0769416528161133,43.18205477565601,-0.0009367362223013266,4.950196681738621,1.0,1.0,1.0,0.0,0.0,0.0,12.0,15.811384439468384,100.0,,3.3333333333333335,
SSR,0.5,0.002,0.002,1,"(-0.2489339858922781, 0.6609734803264744, -1.4996568755479653, -0.5930022821044807, -1.059732327548661, -1.2229842156936066)",0.9660253270837508,0.9830922992137759,0.07692411666621994,0.7269039026961901,0.8956419322827621,0.09767443249673993,0.18690202086542665,0.3333333333333333,0.8461538461538461,11,1,1,0.6010630130767822,,"(0.01, 1e-05, 0.01, 0.001, 0.2, 0.2)",,
MIOSR,0.5,0.002,0.002,1,"(-0.2489339858922781, 0.6609734803264744, -1.4996568755479653, -0.5930022821044807, -1.059732327548661, -1.2229842156936066)",0.9954133637798739,0.989034271987893,0.06025519852176223,0.9999534011503229,0.028841111260838475,0.003081780038480116,0.0038930952486548546,0.004756489719013225,1.0,12,0,0,304.70523953437805,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,0.6851754923600619,0.002,0.002,1,"(-0.2489339858922781, 0.6609734803264744, -1.4996568755479653, -0.5930022821044807, -1.059732327548661, -1.2229842156936066)",0.9781493423678264,0.9730798078492482,0.1360028152853264,0.8871725188582698,0.716615192858846,0.08459656952829152,0.17322904562830885,0.3333333333333333,0.8461538461538461,11.0,1.0,1.0,3.7525031566619873,0.7029732115325472,0.05,,
E-STLSQ,0.6851754923600619,0.002,0.002,1,"(-0.2489339858922781, 0.6609734803264744, -1.4996568755479653, -0.5930022821044807, -1.059732327548661, -1.2229842156936066)",0.9781344679244315,0.9744031976780624,0.13153957166491315,0.8884960457789264,0.7146926319852223,0.08448246801718078,0.17260692701910496,0.3333333333333333,0.8461538461538461,11.0,1.0,1.0,22.52506732940674,0.7029732115325472,0.05,,
SR3,0.6851754923600619,0.002,0.002,1,"(-0.2489339858922781, 0.6609734803264744, -1.4996568755479653, -0.5930022821044807, -1.059732327548661, -1.2229842156936066)",-0.01907337636052849,-1.0629072088251852,37.74932896529922,-604.0241352976174,52.47421081728794,5.997111995799884,8.062559350523104,12.045658106411398,0.0,0.0,5.0,12.0,16.891388177871704,26.826957952797247,,3.3333333333333335,
SSR,0.6851754923600619,0.002,0.002,1,"(-0.2489339858922781, 0.6609734803264744, -1.4996568755479653, -0.5930022821044807, -1.059732327548661, -1.2229842156936066)",0.996788475238961,0.994064100036868,0.0635876740244249,0.9999721497606137,0.02149668065408909,0.001871960062416056,0.0021242020771564418,0.002585916340246877,1.0,12,0,0,0.6525487899780273,,"(0.01, 0.0, 0.2, 0.001, 0.001, 0.2)",,
MIOSR,0.6851754923600619,0.002,0.002,1,"(-0.2489339858922781, 0.6609734803264744, -1.4996568755479653, -0.5930022821044807, -1.059732327548661, -1.2229842156936066)",0.9967894223612652,0.9940609642231565,0.06365054883102053,0.9999653401193684,0.02467316718144211,0.0020833440070014567,0.002345490712139497,0.002601490959250737,1.0,12,0,0,238.72746992111206,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,0.9389309106617063,0.002,0.002,1,"(-0.2489339858922781, 0.6609734803264744, -1.4996568755479653, -0.5930022821044807, -1.059732327548661, -1.2229842156936066)",0.997066737126607,0.9925521510603129,0.06293994429234614,0.9999752807736334,0.022021900329702575,0.0012027100593147784,0.0013602987392144824,0.001603435148666035,1.0,12.0,0.0,0.0,3.9565587043762207,0.3999823395608933,0.05,,
E-STLSQ,0.9389309106617063,0.002,0.002,1,"(-0.2489339858922781, 0.6609734803264744, -1.4996568755479653, -0.5930022821044807, -1.059732327548661, -1.2229842156936066)",0.9970662689787732,0.9925537660529802,0.06293112242364046,0.9999775571928946,0.021401681028840783,0.0011109228202197507,0.0012212626976660613,0.0013484265381428094,1.0,12.0,0.0,0.0,24.344807863235474,0.5302611335911988,0.05,,
SR3,0.9389309106617063,0.002,0.002,1,"(-0.2489339858922781, 0.6609734803264744, -1.4996568755479653, -0.5930022821044807, -1.059732327548661, -1.2229842156936066)",0.9770495093872046,0.8749132238490519,0.425891690299725,-149.54745671052532,13.12015373196887,3.306503321681179,2.761465409534791,3.1702565705265204,0.2571428571428571,9.0,23.0,3.0,22.65218949317932,2.329951810515372,,0.1,
SSR,0.9389309106617063,0.002,0.002,1,"(-0.2489339858922781, 0.6609734803264744, -1.4996568755479653, -0.5930022821044807, -1.059732327548661, -1.2229842156936066)",0.9970663327523672,0.9925530196758315,0.06290882025301346,0.9999794467715745,0.018465766210427965,0.0015411729012287081,0.001552347084797774,0.001608142266021289,1.0,12,0,0,0.6396687030792236,,"(0.2, 0.2, 0.001, 0.001, 0.2, 0.2)",,
MIOSR,0.9389309106617063,0.002,0.002,1,"(-0.2489339858922781, 0.6609734803264744, -1.4996568755479653, -0.5930022821044807, -1.059732327548661, -1.2229842156936066)",0.997066737126607,0.9925521510603129,0.06293994429234614,0.9999752807736334,0.022021900329702575,0.0012027100593147784,0.0013602987392144824,0.001603435148666035,1.0,12,0,0,196.50455021858215,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,1.2866648980094317,0.002,0.002,1,"(-0.2489339858922781, 0.6609734803264744, -1.4996568755479653, -0.5930022821044807, -1.059732327548661, -1.2229842156936066)",0.9971674383787744,0.9951003666937798,0.06260400087819049,0.9999800615585872,0.021404705426369772,0.000715824986079631,0.0007532922822133073,0.0009585767461050122,1.0,12.0,0.0,0.0,4.237252235412598,0.3017114810529294,0.05,,
E-STLSQ,1.2866648980094317,0.002,0.002,1,"(-0.2489339858922781, 0.6609734803264744, -1.4996568755479653, -0.5930022821044807, -1.059732327548661, -1.2229842156936066)",0.997167153993454,0.9951005260267826,0.06260276585536072,0.999978405479782,0.02156650001467171,0.0007763669737447947,0.0008005756859538415,0.0007572091062891189,1.0,12.0,0.0,0.0,26.116654634475708,0.6105402296585326,0.05,,
SR3,1.2866648980094317,0.002,0.002,1,"(-0.2489339858922781, 0.6609734803264744, -1.4996568755479653, -0.5930022821044807, -1.059732327548661, -1.2229842156936066)",0.9970521974653134,0.9949816556199763,0.0675203207560713,-169.92660900632902,15.577414234619521,3.6279638046869715,2.7920402798858452,3.4041299711722313,0.19298245614035087,11.0,45.0,1.0,23.272257566452026,1.0985411419875584,,0.03333333333333333,
