Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,0.5,0.002,0.002,40,"(-0.27693891575914176, -1.3339018796644198, 0.8656046324602578, -0.6380844456319624, -0.14894823909818644, -0.5882630839777034)",-0.21452484829986088,-0.04171944274289128,6.487101840946394,0.24421794441432926,3.428941400988458,0.7942635512290434,0.7966579256971454,1.0377923464588006,0.42105263157894735,8.0,7.0,4.0,2.525944471359253,1.073030940526156,0.2,,
E-STLSQ,0.5,0.002,0.002,40,"(-0.27693891575914176, -1.3339018796644198, 0.8656046324602578, -0.6380844456319624, -0.14894823909818644, -0.5882630839777034)",-0.21491103957618263,-0.024900558841284615,5.1599206083706255,0.3174582905436051,3.035713057442348,0.7117832017542021,0.7189767271844635,0.8995004897926765,0.42105263157894735,8.0,7.0,4.0,14.261399507522583,1.073030940526156,0.2,,
SR3,0.5,0.002,0.002,40,"(-0.27693891575914176, -1.3339018796644198, 0.8656046324602578, -0.6380844456319624, -0.14894823909818644, -0.5882630839777034)",0.9664366609762135,-32893.621246847826,205214.7732714805,-2880462.9299835307,3062.901602172892,1049.7130435753554,562.6960528743492,487.7903894515853,0.072,9.0,113.0,3.0,13.242488861083984,100.0,,3.3333333333333335,
SSR,0.5,0.002,0.002,40,"(-0.27693891575914176, -1.3339018796644198, 0.8656046324602578, -0.6380844456319624, -0.14894823909818644, -0.5882630839777034)",0.949813383120299,0.824746911012511,0.44886825102032296,0.06510927863500442,1.5988104351953447,0.35187017279645333,0.3817602351413202,0.5555555555555556,0.5,9,6,3,0.43748903274536133,,"(0.2, 0.2, 0.05, 0.001, 0.01, 0.01)",,
MIOSR,0.5,0.002,0.002,40,"(-0.27693891575914176, -1.3339018796644198, 0.8656046324602578, -0.6380844456319624, -0.14894823909818644, -0.5882630839777034)",0.963587663642016,0.9868453948103068,0.03716436296090662,0.9999504243047598,0.021764054954087182,0.0030981401046825193,0.003647803904906708,0.004652032953645049,1.0,12,0,0,361.73857498168945,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,0.6851754923600619,0.002,0.002,40,"(-0.27693891575914176, -1.3339018796644198, 0.8656046324602578, -0.6380844456319624, -0.14894823909818644, -0.5882630839777034)",0.8829056962907385,0.6993446994909465,0.4163305275952225,-0.07595085807392202,2.494343885335083,0.5531933192818701,0.6486990182805903,1.039703305259615,0.45,9.0,8.0,3.0,2.5711960792541504,0.7029732115325472,0.05,,
E-STLSQ,0.6851754923600619,0.002,0.002,40,"(-0.27693891575914176, -1.3339018796644198, 0.8656046324602578, -0.6380844456319624, -0.14894823909818644, -0.5882630839777034)",0.881699522673066,0.653170186092446,0.6960117908845165,0.49375916713459633,1.4685404966135416,0.2734227734764051,0.35535483102728826,0.5555555555555556,0.6,9.0,3.0,3.0,15.250011205673218,0.9319395762340775,0.05,,
SR3,0.6851754923600619,0.002,0.002,40,"(-0.27693891575914176, -1.3339018796644198, 0.8656046324602578, -0.6380844456319624, -0.14894823909818644, -0.5882630839777034)",0.08337255682922133,-7.441165127170518,22.78450646146521,-5434.66753006933,42.06621374892988,6.825951970759651,7.554497380356599,10.269405067831912,0.05,1.0,8.0,11.0,14.617430448532104,68.66488450042998,,0.1,
SSR,0.6851754923600619,0.002,0.002,40,"(-0.27693891575914176, -1.3339018796644198, 0.8656046324602578, -0.6380844456319624, -0.14894823909818644, -0.5882630839777034)",0.9931108007537555,0.9754370711593148,0.058983764612806876,0.8174070778467918,0.6268714683124734,0.07952061467800853,0.16235570650523581,0.3333333333333333,0.6875,11,4,1,0.45052313804626465,,"(0.2, 1e-05, 0.05, 0.2, 0.2, 0.01)",,
MIOSR,0.6851754923600619,0.002,0.002,40,"(-0.27693891575914176, -1.3339018796644198, 0.8656046324602578, -0.6380844456319624, -0.14894823909818644, -0.5882630839777034)",0.9932198295458795,0.9813456841632245,0.04297680613076462,0.9999733690808382,0.014280541547077752,0.0017300266067597492,0.0017345439178136728,0.0014936124876878923,1.0,12,0,0,345.88942694664,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,0.9389309106617063,0.002,0.002,40,"(-0.27693891575914176, -1.3339018796644198, 0.8656046324602578, -0.6380844456319624, -0.14894823909818644, -0.5882630839777034)",0.9220267619680586,0.9191347225741945,0.3747109971099536,0.47645923693055253,1.531932351616442,0.284213322937331,0.3681012385304986,0.5555555555555556,0.6428571428571429,9.0,2.0,3.0,2.8429479598999023,0.9319395762340775,0.05,,
E-STLSQ,0.9389309106617063,0.002,0.002,40,"(-0.27693891575914176, -1.3339018796644198, 0.8656046324602578, -0.6380844456319624, -0.14894823909818644, -0.5882630839777034)",0.9199240740894332,0.9158261288418995,0.40036420060037137,0.47227995973350884,1.4890512857341505,0.25890837455002885,0.3593196065882059,0.5555555555555556,0.6923076923076923,9.0,1.0,3.0,17.169851064682007,0.9319395762340775,0.05,,
SR3,0.9389309106617063,0.002,0.002,40,"(-0.27693891575914176, -1.3339018796644198, 0.8656046324602578, -0.6380844456319624, -0.14894823909818644, -0.5882630839777034)",0.18315303461847163,-0.024992359612748316,12.956172930817225,-8.452794226643892,9.76083814389958,2.1511729348012993,2.3103404879038303,2.72915281228199,0.0,0.0,3.0,12.0,16.47853708267212,10.481131341546853,,0.3333333333333333,
SSR,0.9389309106617063,0.002,0.002,40,"(-0.27693891575914176, -1.3339018796644198, 0.8656046324602578, -0.6380844456319624, -0.14894823909818644, -0.5882630839777034)",0.9959124930325193,0.9946707289499109,0.039876198930171906,0.9999784940626837,0.013491213293637361,0.001832741813189683,0.0027755924908279433,0.005101581069922546,1.0,12,0,0,0.4561424255371094,,"(0.01, 0.2, 0.05, 0.2, 0.05, 0.05)",,
MIOSR,0.9389309106617063,0.002,0.002,40,"(-0.27693891575914176, -1.3339018796644198, 0.8656046324602578, -0.6380844456319624, -0.14894823909818644, -0.5882630839777034)",0.9959132902571847,0.9946674448059745,0.03990906182976566,0.9999830034054605,0.012318841259714873,0.0008930496431962901,0.0010866714282821836,0.0014269666437759633,1.0,12,0,0,305.51522183418274,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,1.2866648980094317,0.002,0.002,40,"(-0.27693891575914176, -1.3339018796644198, 0.8656046324602578, -0.6380844456319624, -0.14894823909818644, -0.5882630839777034)",0.9962432648911087,0.9902964232236339,0.036876283512886354,0.9999822495010171,0.011954826628080856,0.0009572673091484019,0.0010706150416427455,0.0013514651225840562,1.0,12.0,0.0,0.0,3.0525670051574707,0.3999823395608933,0.05,,
E-STLSQ,1.2866648980094317,0.002,0.002,40,"(-0.27693891575914176, -1.3339018796644198, 0.8656046324602578, -0.6380844456319624, -0.14894823909818644, -0.5882630839777034)",0.9962419416115781,0.9902999996053348,0.03685040505417305,0.9999838441987592,0.011533789708769221,0.001154575110921648,0.001410907686297645,0.0018185713636229808,1.0,12.0,0.0,0.0,18.81342101097107,0.6105402296585326,0.05,,
SR3,1.2866648980094317,0.002,0.002,40,"(-0.27693891575914176, -1.3339018796644198, 0.8656046324602578, -0.6380844456319624, -0.14894823909818644, -0.5882630839777034)",0.34869498106289726,-0.746620136567962,9.395550367659519,-7267.29416327374,128.37913671255484,15.366161223701813,24.648272831258236,42.3720939408859,0.15,3.0,8.0,9.0,21.32627558708191,4.941713361323833,,1.0,
SSR,1.2866648980094317,0.002,0.002,40,"(-0.27693891575914176, -1.3339018796644198, 0.8656046324602578, -0.6380844456319624, -0.14894823909818644, -0.5882630839777034)",0.9962423078812436,0.9902980941879185,0.03685252394522339,0.9999722966894122,0.011836284145583499,0.001594560187374583,0.0020728941139371627,0.002839907642222133,1.0,12,0,0,0.4755430221557617,,"(0.01, 0.05, 0.2, 1e-05, 0.0, 0.2)",,
MIOSR,1.2866648980094317,0.002,0.002,40,"(-0.27693891575914176, -1.3339018796644198, 0.8656046324602578, -0.6380844456319624, -0.14894823909818644, -0.5882630839777034)",0.9962432648911087,0.9902964232236339,0.036876283512886354,0.9999822495010171,0.011954826628080856,0.0009572673091484019,0.0010706150416427455,0.0013514651225840562,1.0,12,0,0,272.11441564559937,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,1.7631825099920424,0.002,0.002,40,"(-0.27693891575914176, -1.3339018796644198, 0.8656046324602578, -0.6380844456319624, -0.14894823909818644, -0.5882630839777034)",0.9965253080075048,0.9930256972442733,0.033837062895249105,0.9999861520402213,0.012013617384530686,0.0007345316225895552,0.0007959790188193583,0.0011336174799056033,1.0,12.0,0.0,0.0,3.3712713718414307,0.2620398528858349,0.01,,
E-STLSQ,1.7631825099920424,0.002,0.002,40,"(-0.27693891575914176, -1.3339018796644198, 0.8656046324602578, -0.6380844456319624, -0.14894823909818644, -0.5882630839777034)",0.9965248921178013,0.9930248373249513,0.03383531316464231,0.9999833867672052,0.012857182923172023,0.0008758845447553454,0.0010096255721122032,0.0011940572220223958,1.0,12.0,0.0,0.0,21.105218410491943,1.073030940526156,0.01,,
SR3,1.7631825099920424,0.002,0.002,40,"(-0.27693891575914176, -1.3339018796644198, 0.8656046324602578, -0.6380844456319624, -0.14894823909818644, -0.5882630839777034)",0.9840972902897426,0.8657326670311952,0.22684453760310822,-1.653369898356844,2.738145878174245,0.46208097864208225,0.5450261841459029,0.5555555555555556,0.5625,9.0,4.0,3.0,16.119897842407227,1.5998587196060574,,1.0,
SSR,1.7631825099920424,0.002,0.002,40,"(-0.27693891575914176, -1.3339018796644198, 0.8656046324602578, -0.6380844456319624, -0.14894823909818644, -0.5882630839777034)",0.9965252542072021,0.9930257772414349,0.033836551141046854,0.9999868217275528,0.011966173289974229,0.0007446263001036272,0.0008604190516169435,0.0011336174799071823,1.0,12,0,0,0.5039377212524414,,"(0.2, 0.0, 0.05, 0.0, 0.0, 0.0)",,
MIOSR,1.7631825099920424,0.002,0.002,40,"(-0.27693891575914176, -1.3339018796644198, 0.8656046324602578, -0.6380844456319624, -0.14894823909818644, -0.5882630839777034)",0.9965253080075048,0.9930256972442733,0.033837062895249105,0.9999861520402213,0.012013617384530686,0.0007345316225895552,0.0007959790188193583,0.0011336174799056033,1.0,12,0,0,215.77525353431702,,"(0, 0, 0, 0, 0, 0)",,"(2, 2, 2, 2, 2, 2)"
STLSQ,2.4161788888088944,0.002,0.002,40,"(-0.27693891575914176, -1.3339018796644198, 0.8656046324602578, -0.6380844456319624, -0.14894823909818644, -0.5882630839777034)",0.9962626666769898,0.9965039404228676,0.033210949079977625,0.9999857146106861,0.011030535764840064,0.0005268267855286409,0.0007011764641000192,0.0009328938516666163,1.0,12.0,0.0,0.0,3.284014940261841,0.14909716571840642,0.01,,
E-STLSQ,2.4161788888088944,0.002,0.002,40,"(-0.27693891575914176, -1.3339018796644198, 0.8656046324602578, -0.6380844456319624, -0.14894823909818644, -0.5882630839777034)",0.9962623771620512,0.9965037809205922,0.03320991770976139,0.9999816651356095,0.011771488871696751,0.000594500205138293,0.0009818777926061404,0.0019283404130161744,1.0,12.0,0.0,0.0,23.0269136428833,0.3999823395608933,0.01,,
SR3,2.4161788888088944,0.002,0.002,40,"(-0.27693891575914176, -1.3339018796644198, 0.8656046324602578, -0.6380844456319624, -0.14894823909818644, -0.5882630839777034)",0.9962626666769898,0.9965039404228676,0.033210949079977625,0.9999857146106861,0.011030535764840064,0.0005268267855286409,0.0007011764641000192,0.0009328938516666163,1.0,12.0,0.0,0.0,15.769055604934692,0.9102981779915218,,0.03333333333333333,
