Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,4,56,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",0.0014278888702392578
STLSQ,0.5,0.002,0.002,4,56,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",0.10289812088012695
SSR,0.5,0.002,0.002,4,56,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",0.24338412284851074
SR3,0.5,0.002,0.002,4,56,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",0.0973050594329834
MIOSOS,0.5,0.002,0.002,4,56,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",1.7003180980682373
MIOSOS-Opt,0.5,0.002,0.002,4,56,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",1.6670739650726318
MIOSOS-Build,0.5,0.002,0.002,4,56,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",0.016326904296875
Warm-MIOSOS,0.5,0.002,0.002,4,56,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",2.0080862045288086
Warm-MIOSOS-Opt,0.5,0.002,0.002,4,56,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",1.9892759323120117
Warm-MIOSOS-Build,0.5,0.002,0.002,4,56,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",0.016169071197509766
Preprocessing,0.8277532798848107,0.002,0.002,4,56,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",0.0016117095947265625
STLSQ,0.8277532798848107,0.002,0.002,4,56,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",0.014075994491577148
SSR,0.8277532798848107,0.002,0.002,4,56,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",0.08124494552612305
SR3,0.8277532798848107,0.002,0.002,4,56,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",0.09592485427856445
MIOSOS,0.8277532798848107,0.002,0.002,4,56,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",3.4153358936309814
MIOSOS-Opt,0.8277532798848107,0.002,0.002,4,56,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",3.388669013977051
MIOSOS-Build,0.8277532798848107,0.002,0.002,4,56,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",0.014522075653076172
Warm-MIOSOS,0.8277532798848107,0.002,0.002,4,56,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",3.033889055252075
Warm-MIOSOS-Opt,0.8277532798848107,0.002,0.002,4,56,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",3.0137267112731934
