Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.0014438629150390625
STLSQ,0.5,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.020565032958984375
SSR,0.5,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.06677603721618652
SR3,0.5,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.09077072143554688
MIOSOS,0.5,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",2.1303181648254395
MIOSOS-Opt,0.5,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",2.1029882431030273
MIOSOS-Build,0.5,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.015882015228271484
Warm-MIOSOS,0.5,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",2.4942378997802734
Warm-MIOSOS-Opt,0.5,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",2.4731667041778564
Warm-MIOSOS-Build,0.5,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.018224000930786133
Preprocessing,0.8277532798848107,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.0015087127685546875
STLSQ,0.8277532798848107,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.018203020095825195
SSR,0.8277532798848107,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.09223198890686035
SR3,0.8277532798848107,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.0997927188873291
MIOSOS,0.8277532798848107,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",3.7200849056243896
MIOSOS-Opt,0.8277532798848107,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",3.691859006881714
MIOSOS-Build,0.8277532798848107,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.013795852661132812
Warm-MIOSOS,0.8277532798848107,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",3.4170830249786377
Warm-MIOSOS-Opt,0.8277532798848107,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",3.3996636867523193
Warm-MIOSOS-Build,0.8277532798848107,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.014852523803710938
Preprocessing,1.3703509847201238,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.0012981891632080078
STLSQ,1.3703509847201238,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.013906240463256836
SSR,1.3703509847201238,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.112335205078125
SR3,1.3703509847201238,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.11125302314758301
MIOSOS,1.3703509847201238,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",1.8064682483673096
MIOSOS-Opt,1.3703509847201238,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",1.7787230014801025
MIOSOS-Build,1.3703509847201238,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.01176762580871582
Warm-MIOSOS,1.3703509847201238,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",1.8885412216186523
Warm-MIOSOS-Opt,1.3703509847201238,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",1.871351957321167
Warm-MIOSOS-Build,1.3703509847201238,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.014298200607299805
Preprocessing,2.268625044390925,0.002,0.002,2,56,"(10.722802360005849, 18.834419044903616, 31.087271646646922)",0.0016667842864990234
