Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,5,56,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.0014562606811523438
STLSQ,0.5,0.002,0.002,5,56,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.017051219940185547
SSR,0.5,0.002,0.002,5,56,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.07170319557189941
SR3,0.5,0.002,0.002,5,56,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.08936381340026855
MIOSOS,0.5,0.002,0.002,5,56,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",2.450894832611084
MIOSOS-Opt,0.5,0.002,0.002,5,56,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",2.425708770751953
MIOSOS-Build,0.5,0.002,0.002,5,56,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.015630245208740234
Warm-MIOSOS,0.5,0.002,0.002,5,56,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",3.1464850902557373
Warm-MIOSOS-Opt,0.5,0.002,0.002,5,56,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",3.127530097961426
Warm-MIOSOS-Build,0.5,0.002,0.002,5,56,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.016464710235595703
Preprocessing,0.8277532798848107,0.002,0.002,5,56,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.0014688968658447266
STLSQ,0.8277532798848107,0.002,0.002,5,56,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.01645517349243164
SSR,0.8277532798848107,0.002,0.002,5,56,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.08318805694580078
SR3,0.8277532798848107,0.002,0.002,5,56,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.11210393905639648
MIOSOS,0.8277532798848107,0.002,0.002,5,56,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",2.802746057510376
MIOSOS-Opt,0.8277532798848107,0.002,0.002,5,56,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",2.7750754356384277
MIOSOS-Build,0.8277532798848107,0.002,0.002,5,56,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.01521921157836914
Warm-MIOSOS,0.8277532798848107,0.002,0.002,5,56,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",2.639465808868408
Warm-MIOSOS-Opt,0.8277532798848107,0.002,0.002,5,56,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",2.6205592155456543
Warm-MIOSOS-Build,0.8277532798848107,0.002,0.002,5,56,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.016199111938476562
Preprocessing,1.3703509847201238,0.002,0.002,5,56,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.0013208389282226562
STLSQ,1.3703509847201238,0.002,0.002,5,56,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.01593923568725586
SSR,1.3703509847201238,0.002,0.002,5,56,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.09604501724243164
SR3,1.3703509847201238,0.002,0.002,5,56,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",0.11801314353942871
MIOSOS,1.3703509847201238,0.002,0.002,5,56,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",1.839320182800293
MIOSOS-Opt,1.3703509847201238,0.002,0.002,5,56,"(5.677218112032052, 4.442943359246411, 14.321959147783607)",1.808061122894287
