Method,Duration,Sample Rate,Noise,Seed,Dim,x0,runtime
Preprocessing,0.5,0.002,0.002,4,20,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",0.0012369155883789062
STLSQ,0.5,0.002,0.002,4,20,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",0.004518985748291016
SSR,0.5,0.002,0.002,4,20,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",0.011243820190429688
SR3,0.5,0.002,0.002,4,20,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",0.004537105560302734
MIOSOS,0.5,0.002,0.002,4,20,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",0.06382489204406738
MIOSOS-Opt,0.5,0.002,0.002,4,20,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",0.05034828186035156
MIOSOS-Build,0.5,0.002,0.002,4,20,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",0.011431694030761719
Warm-MIOSOS,0.5,0.002,0.002,4,20,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",0.05449819564819336
Warm-MIOSOS-Opt,0.5,0.002,0.002,4,20,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",0.045519113540649414
Warm-MIOSOS-Build,0.5,0.002,0.002,4,20,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",0.0075719356536865234
Preprocessing,0.8277532798848107,0.002,0.002,4,20,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",0.000888824462890625
STLSQ,0.8277532798848107,0.002,0.002,4,20,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",0.004830121994018555
SSR,0.8277532798848107,0.002,0.002,4,20,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",0.013148784637451172
SR3,0.8277532798848107,0.002,0.002,4,20,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",0.05163693428039551
MIOSOS,0.8277532798848107,0.002,0.002,4,20,"(0.01951137714452117, -0.8726461216277228, 12.458149579645973)",0.06858205795288086
