Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,1.0,0.002,0.002,9,"(0.9988116634336831, 0.06519763539813941)",0.630164738406131,-0.05529473216605835,0.02073035751017261,-2.1859927940913004,0.4972686551757078,1.179375015358379,1.0488317543540286,1.0,0.1,1.0,2.0,7.0,1.556619644165039,0.28117686979742307,0.2,,
E-STLSQ,1.0,0.002,0.002,9,"(0.9988116634336831, 0.06519763539813941)",0.6300260205731943,-0.06224049422892697,0.020850556043253574,-2.201932169190232,0.498590161810568,1.1789341128823585,1.0481645245188316,1.0,0.1,1.0,2.0,7.0,7.18524956703186,0.28117686979742307,0.2,,
SR3,1.0,0.002,0.002,9,"(0.9988116634336831, 0.06519763539813941)",0.6488118650950053,-619.577037353641,10.896964989387254,-6633269.929648452,702.7768160634902,2940.419388335385,2328.509132187967,3111.6933021115096,0.4,8.0,12.0,0.0,1.1220829486846924,0.00031622776601683794,,0.03333333333333333,
SSR,1.0,0.002,0.002,9,"(0.9988116634336831, 0.06519763539813941)",0.6458359826977997,0.0763300047150286,0.018088667280845044,-1.124547718619314,0.40794931466561773,0.8539992964971649,0.7643372135939656,1.0,0.5454545454545454,6,3,2,0.14030671119689941,,"(0.01, 0.001)",,
MIOSR,1.0,0.002,0.002,9,"(0.9988116634336831, 0.06519763539813941)",0.6453185647976323,0.10405708546288,0.017604524501491116,-0.5925298827025163,0.3254801612601178,1.4786989592297988,1.3565449389350732,2.1604576142032075,0.07692307692307693,1,5,7,60.7011284828186,,"(0, 0.2)",,"(2, 4)"
STLSQ,1.2866648980094317,0.002,0.002,9,"(0.9988116634336831, 0.06519763539813941)",0.7098593951458755,0.031555760548141965,0.016107140400756528,-16.099378660012142,1.1799967628417465,3.6108037060489706,4.110309997747069,7.318827844542424,0.5454545454545454,6.0,3.0,2.0,1.6121749877929688,0.15998587196060574,0.01,,
E-STLSQ,1.2866648980094317,0.002,0.002,9,"(0.9988116634336831, 0.06519763539813941)",0.6097503191143222,-0.28519187903098975,0.022352282702557198,-1.058205967042284,0.3961393552547092,1.2790317668602895,1.1508338746573326,1.502710308167609,0.2,2.0,2.0,6.0,7.8722240924835205,0.28117686979742307,0.01,,
SR3,1.2866648980094317,0.002,0.002,9,"(0.9988116634336831, 0.06519763539813941)",0.7110563066987517,-244.2428702184606,3.9148502555958404,-99310.83305457511,83.21013544996006,428.7479712068038,292.39369815871856,337.96319271728123,0.4,8.0,12.0,0.0,1.1511828899383545,0.00031622776601683794,,0.03333333333333333,
SSR,1.2866648980094317,0.002,0.002,9,"(0.9988116634336831, 0.06519763539813941)",0.6929472356560196,0.17324052613569102,0.013906766713853802,-0.16504273147472812,0.2811687101001316,1.8105324252781922,2.058597931814858,4.403463139472043,0.25,3,4,5,0.14290761947631836,,"(1e-05, 0.01)",,
MIOSR,1.2866648980094317,0.002,0.002,9,"(0.9988116634336831, 0.06519763539813941)",0.7078244766795025,0.19944240955815123,0.013505002726982086,-0.5965977907519295,0.32569611969648354,1.4583341962404226,1.343242506704431,2.1143778962144486,0.08333333333333333,1,4,7,61.7985737323761,,"(0, 0.05)",,"(2, 3)"
STLSQ,1.6555065597696215,0.002,0.002,9,"(0.9988116634336831, 0.06519763539813941)",0.7767886424940642,-0.06412844256579997,0.013545675283490655,-11.312464331965833,0.9661652627580887,5.288914233748678,5.342354504472645,8.543522791937006,0.3333333333333333,5.0,7.0,3.0,1.662940263748169,0.10481131341546852,0.05,,
E-STLSQ,1.6555065597696215,0.002,0.002,9,"(0.9988116634336831, 0.06519763539813941)",0.6214881988075446,-0.8624445786766609,0.024022209043610375,-0.46836690885908006,0.33505143052601344,0.9108176903655179,0.8796006549022077,1.0,0.2,2.0,2.0,6.0,8.079373598098755,0.28117686979742307,0.05,,
SR3,1.6555065597696215,0.002,0.002,9,"(0.9988116634336831, 0.06519763539813941)",0.7771641112949419,-30.191134649317924,0.4089460683567021,-3483.223924244879,15.792217567821897,65.7565563802447,50.43450279780194,63.72114427660236,0.3888888888888889,7.0,10.0,1.0,6.190953254699707,3.1622776601683795,,0.03333333333333333,
SSR,1.6555065597696215,0.002,0.002,9,"(0.9988116634336831, 0.06519763539813941)",0.7754547097764126,0.2656456935033705,0.010089322180283303,-0.31294977485629755,0.29364160391360467,1.079419411948477,1.2094049311950434,2.11841426322823,0.3,3,2,5,0.14546823501586914,,"(0.0, 0.001)",,
MIOSR,1.6555065597696215,0.002,0.002,9,"(0.9988116634336831, 0.06519763539813941)",0.7749912942249486,0.2821453721613231,0.009815243940602719,0.9328275267409021,0.06426908290777995,0.43747167187108726,0.5938674011474839,1.0,0.625,5,0,3,61.06164789199829,,"(0, 0)",,"(3, 2)"
STLSQ,2.1300821788799253,0.002,0.002,9,"(0.9988116634336831, 0.06519763539813941)",0.7952158904404644,-0.4155166678892619,0.014134608251377773,0.8212561647289096,0.1071303374494041,0.434605768306586,0.59514018595175,1.0,0.5,4.0,0.0,4.0,1.7297029495239258,0.18420699693267165,0.01,,
E-STLSQ,2.1300821788799253,0.002,0.002,9,"(0.9988116634336831, 0.06519763539813941)",0.7798927173023533,-0.005621817690168451,0.010775770718496147,0.8338072826592178,0.10250593464152975,0.380532888395388,0.5806626991447504,1.0,0.5,4.0,0.0,4.0,8.867079257965088,0.244205309454865,0.01,,
SR3,2.1300821788799253,0.002,0.002,9,"(0.9988116634336831, 0.06519763539813941)",-3.608422938265498,-5.911112838870338,0.06530674081739353,-94.25444587816818,2.3202022090865158,19.22685257596228,16.90177468461959,20.66759451823807,0.21428571428571427,3.0,6.0,5.0,11.618955135345459,1.490971657184063,,0.03333333333333333,
SSR,2.1300821788799253,0.002,0.002,9,"(0.9988116634336831, 0.06519763539813941)",0.844242868520011,0.31190733371436746,0.008170123721294125,0.996871815693981,0.014402786258095523,0.11770339299380217,0.14021135740795,0.2320030756621363,0.75,6,0,2,0.14985346794128418,,"(0.01, 1e-05)",,
MIOSR,2.1300821788799253,0.002,0.002,9,"(0.9988116634336831, 0.06519763539813941)",0.8442437713221642,0.3119448102262052,0.008169345011374826,0.9968527188295377,0.014449674619995342,0.11889084877543703,0.14215452907685036,0.23904416775427562,0.75,6,0,2,64.13985347747803,,"(0, 0)",,"(3, 3)"
STLSQ,2.7407019694402477,0.002,0.002,9,"(0.9988116634336831, 0.06519763539813941)",0.905124567492174,0.48291452510461597,0.00767862192458467,0.9965472163782343,0.015131049620376896,0.1347781521435191,0.15669381557496595,0.2565462530586231,0.75,6.0,0.0,2.0,1.838226318359375,0.15998587196060574,0.01,,
