Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,1.0,0.002,0.002,21,"(0.8529595973294734, 0.2696076204632413)",0.6266969345230984,0.1156663705258768,0.015149391077414677,-78.61063265018457,2.194113588197818,9.50106329883295,10.472152135029603,19.752241642676402,0.3333333333333333,5.0,7.0,3.0,1.108675479888916,0.13894954943731375,0.001,,
E-STLSQ,1.0,0.002,0.002,21,"(0.8529595973294734, 0.2696076204632413)",-0.21231401985308718,-0.6315301184572641,0.02654291472515705,-1.4831227952002433,0.39133145004541314,0.9063406973557488,0.8766205560289088,1.0,0.2,2.0,2.0,6.0,5.515608072280884,0.3727593720314938,0.001,,
SR3,1.0,0.002,0.002,21,"(0.8529595973294734, 0.2696076204632413)",0.6275266212402415,-134.09278744793346,2.4891236151822778,-821035.2884127358,231.2679253766456,1092.1242111180184,780.9247511994814,874.0300369518162,0.42105263157894735,8.0,11.0,0.0,2.2590670585632324,2.620398528858349,,0.03333333333333333,
SSR,1.0,0.002,0.002,21,"(0.8529595973294734, 0.2696076204632413)",0.6245003527904784,0.14787831383433625,0.014850005074714335,-323.5513035515591,4.042177618464236,13.864232695937734,20.168150985613984,35.14253041113533,0.36363636363636365,4,3,4,0.10161614418029785,,"(0.0, 0.001)",,
MIOSR,1.0,0.002,0.002,21,"(0.8529595973294734, 0.2696076204632413)",0.6254885892696148,0.17640851592241386,0.014279642691009488,-0.5369729251292427,0.3059851110132437,1.4217615502663685,1.326601075226137,2.032420308465227,0.2,2,2,6,73.79591417312622,,"(0, 0)",,"(2, 2)"
STLSQ,1.2866648980094317,0.002,0.002,21,"(0.8529595973294734, 0.2696076204632413)",0.6225279009999853,-0.9927924539380504,0.02773009222535845,-1.6961045565219357,0.4084919693367624,1.050085608494374,0.9671456327068605,1.0,0.2222222222222222,2.0,1.0,6.0,1.1414408683776855,0.244205309454865,0.2,,
E-STLSQ,1.2866648980094317,0.002,0.002,21,"(0.8529595973294734, 0.2696076204632413)",0.6163571986864773,-0.9870861126021508,0.02768833456477102,-1.6231057083623674,0.40290034494645893,0.9877285606170068,0.9163838367697718,1.0,0.3333333333333333,3.0,1.0,5.0,5.476635694503784,0.244205309454865,0.2,,
SR3,1.2866648980094317,0.002,0.002,21,"(0.8529595973294734, 0.2696076204632413)",0.7092909258323068,-1569.9934793904504,22.975161008372744,-1275082.0713966761,292.03303700575816,969.5684393539328,732.9281712866676,962.7221045676611,0.4,8.0,12.0,0.0,0.8176963329315186,0.00031622776601683794,,0.03333333333333333,
SSR,1.2866648980094317,0.002,0.002,21,"(0.8529595973294734, 0.2696076204632413)",0.6942350619208791,0.14156739212080438,0.013151789483150619,-1.5629813512089417,0.394540612090742,1.0443685439342565,0.9600874529254422,1.0,0.3333333333333333,3,1,5,0.09951162338256836,,"(0.2, 0.001)",,
MIOSR,1.2866648980094317,0.002,0.002,21,"(0.8529595973294734, 0.2696076204632413)",0.701888307706453,0.1643598157322454,0.012750021492528388,-0.5270320161309154,0.30483728702983187,1.4199338192876443,1.322815276657841,2.013203655208631,0.2,2,2,6,76.54422521591187,,"(0, 0)",,"(2, 2)"
STLSQ,1.6555065597696215,0.002,0.002,21,"(0.8529595973294734, 0.2696076204632413)",0.7951774527042587,-0.032734914857778685,0.014775560427307408,-3.5670903917167065,0.5263516955526865,1.6913336526184513,1.401994568666931,1.8727765382869164,0.2857142857142857,4.0,6.0,4.0,1.1492853164672852,0.13894954943731375,0.01,,
E-STLSQ,1.6555065597696215,0.002,0.002,21,"(0.8529595973294734, 0.2696076204632413)",-9.156678893167806,-0.4285542412004918,0.02282084088878348,-0.7753046367509306,0.338803595629363,1.6339730648319117,1.7100055835362498,3.5157148176744917,0.15384615384615385,2.0,5.0,6.0,5.741715908050537,0.13894954943731375,0.01,,
SR3,1.6555065597696215,0.002,0.002,21,"(0.8529595973294734, 0.2696076204632413)",0.7953772714784688,-36.91966791742169,0.3291676778332188,-2734.6621636273458,13.423123759784602,68.47027528318638,48.18164127796607,52.0771844338661,0.42105263157894735,8.0,11.0,0.0,3.477447271347046,1.490971657184063,,0.03333333333333333,
SSR,1.6555065597696215,0.002,0.002,21,"(0.8529595973294734, 0.2696076204632413)",0.7951339947342659,0.25044270033750426,0.009726644990157643,-0.38046627688395374,0.2779779400830235,2.5454249173657173,2.6445539192167398,4.5192853233980905,0.4166666666666667,5,4,3,0.10091471672058105,,"(1e-05, 0.001)",,
MIOSR,1.6555065597696215,0.002,0.002,21,"(0.8529595973294734, 0.2696076204632413)",0.795094000230953,0.24456650157718918,0.009805618152416427,0.9960647656230682,0.017225415410379464,0.1312328042151324,0.14777309891579088,0.22386126160312658,0.75,6,0,2,71.51318883895874,,"(0, 0)",,"(3, 3)"
STLSQ,2.1300821788799253,0.002,0.002,21,"(0.8529595973294734, 0.2696076204632413)",0.8661830166247553,0.12059008563522589,0.010069699623864153,0.9358304601846397,0.07012583936188274,0.4517092269260692,0.5981614853137242,1.0,0.625,5.0,0.0,3.0,1.230433464050293,0.28117686979742307,0.001,,
E-STLSQ,2.1300821788799253,0.002,0.002,21,"(0.8529595973294734, 0.2696076204632413)",0.5805259624938875,-0.3905178707843127,0.014256049538219236,0.8194948813847865,0.1165066548206106,0.5925944819835476,0.7193209961715773,1.0,0.375,3.0,0.0,5.0,6.4048051834106445,0.244205309454865,0.001,,
SR3,2.1300821788799253,0.002,0.002,21,"(0.8529595973294734, 0.2696076204632413)",0.40729496797243464,-7.440056050150452,0.0718636867691133,-16.293697211874175,0.9777625640701608,7.391912125192276,9.010790401017335,16.470161401359714,0.16666666666666666,2.0,4.0,6.0,11.832679986953735,2.1713743029375174,,0.03333333333333333,
SSR,2.1300821788799253,0.002,0.002,21,"(0.8529595973294734, 0.2696076204632413)",0.8667030128259222,0.2916344324449662,0.00864237118820347,-0.23008929137455042,0.2789523538145304,2.3435740909363654,2.2906399465126928,3.8532824466786932,0.2,3,7,5,0.10364127159118652,,"(1e-05, 0.05)",,
MIOSR,2.1300821788799253,0.002,0.002,21,"(0.8529595973294734, 0.2696076204632413)",0.8665825384318381,0.29113429051418577,0.008696661201867791,0.9971940198767847,0.01370878297911691,0.1167218282425196,0.1348828553915157,0.21597294088127672,0.75,6,0,2,75.25692296028137,,"(0, 1e-05)",,"(3, 3)"
STLSQ,2.7407019694402477,0.002,0.002,21,"(0.8529595973294734, 0.2696076204632413)",0.8337983189105992,0.43069962515542526,0.008407965355986518,0.8329321583425446,0.11226048896111476,0.6040891739177771,0.6764100404230652,1.0,0.4,4.0,2.0,4.0,1.2762272357940674,0.244205309454865,0.01,,
E-STLSQ,2.7407019694402477,0.002,0.002,21,"(0.8529595973294734, 0.2696076204632413)",0.7798856897940163,0.4700558216288719,0.007828160822699253,0.8752462916210263,0.09370813499697464,0.43529131231973395,0.608312960767089,1.0,0.5,4.0,0.0,4.0,6.76782488822937,0.21209508879201905,0.01,,
SR3,2.7407019694402477,0.002,0.002,21,"(0.8529595973294734, 0.2696076204632413)",-0.8475457191156326,-2.2080894579583226,0.046355335241013186,-4.270853164812136,0.5712218887372642,4.064861613790688,3.7839717400800326,5.804968704092536,0.16666666666666666,2.0,4.0,6.0,6.013488531112671,2.1713743029375174,,3.3333333333333335,
SSR,2.7407019694402477,0.002,0.002,21,"(0.8529595973294734, 0.2696076204632413)",0.9006143464914156,0.4900063222551013,0.007534220085789491,-12.453781478400073,0.8903090775564367,6.9819219436452125,6.638037661343129,7.4081777016605965,0.3076923076923077,4,5,4,0.10588979721069336,,"(0.2, 1e-05)",,
MIOSR,2.7407019694402477,0.002,0.002,21,"(0.8529595973294734, 0.2696076204632413)",0.9005721526320207,0.49644454587408554,0.0074246166583914865,0.9746590794972698,0.040196510279168464,0.3685593599614085,0.4717389571895065,1.0,0.5,5,2,3,79.44746422767639,,"(0.2, 0)",,"(2, 5)"
STLSQ,3.5263650199840852,0.002,0.002,21,"(0.8529595973294734, 0.2696076204632413)",0.8687239182789899,0.4506896593369792,0.0069885484985398785,0.8538343945326098,0.10693112549640013,0.48405884966887597,0.6202747403269023,1.0,0.4444444444444444,4.0,1.0,4.0,1.3792006969451904,0.18420699693267165,0.01,,
