Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,1.0,0.002,0.002,39,"(-1.0994464607217895, -0.33362023021576337)",0.7677737553924384,-0.028345958854430142,0.023837898884148265,-1403.6805196868456,8.070013860839172,35.01222920136689,34.58439552129269,66.94873592310235,0.35294117647058826,6.0,9.0,2.0,1.2428956031799316,0.03393221771895328,0.2,,
E-STLSQ,1.0,0.002,0.002,39,"(-1.0994464607217895, -0.33362023021576337)",0.7053482092684658,-0.8001767955499965,0.0399365821965043,-2.9905311528044765,0.5026912466223783,1.0535304123488987,0.9452472234637681,1.0,0.2,2.0,2.0,6.0,5.776662349700928,0.244205309454865,0.2,,
SR3,1.0,0.002,0.002,39,"(-1.0994464607217895, -0.33362023021576337)",0.7683731314087445,-398.5765538060077,7.9951913388784615,-10022481.74611329,812.7508635502162,2670.239200763182,2460.243212373439,4235.943822380842,0.4,8.0,12.0,0.0,0.886023759841919,0.00031622776601683794,,0.03333333333333333,
SSR,1.0,0.002,0.002,39,"(-1.0994464607217895, -0.33362023021576337)",0.7648890684501304,0.10719672666671182,0.020870950263981496,-0.8919353292815491,0.3431388867215451,1.9898760653340148,1.8203285301477454,2.8830721200760214,0.16666666666666666,2,4,6,0.10934257507324219,,"(0.05, 1e-05)",,
MIOSR,1.0,0.002,0.002,39,"(-1.0994464607217895, -0.33362023021576337)",0.7656386331828524,0.11655000119415199,0.020597795160064873,-0.42565006430461755,0.29137541053490545,1.3738241357140557,1.2511346868164037,1.8792103781780432,0.16666666666666666,2,4,6,77.98508405685425,,"(0.01, 0.01)",,"(3, 3)"
STLSQ,1.2866648980094317,0.002,0.002,39,"(-1.0994464607217895, -0.33362023021576337)",0.8230942477728511,0.09641466757823491,0.01652949012521552,-39.1993313516463,1.4984089111953245,7.8748084271365935,8.283857595190362,11.51838321174429,0.3333333333333333,5.0,7.0,3.0,1.2756164073944092,0.15998587196060574,0.01,,
E-STLSQ,1.2866648980094317,0.002,0.002,39,"(-1.0994464607217895, -0.33362023021576337)",-14.899936665094561,-0.5795703270359556,0.028913471484361648,-30.80815719306933,1.2579424523313174,8.433527974360766,12.689739551073071,28.01346103584116,0.23076923076923078,3.0,5.0,5.0,6.278625011444092,0.18420699693267165,0.01,,
SR3,1.2866648980094317,0.002,0.002,39,"(-1.0994464607217895, -0.33362023021576337)",0.8242773929736813,-305.069926821387,5.56226427098421,-384366.6207434715,152.45659358120824,592.2481770924968,439.87865206353433,617.7580610825512,0.4,8.0,12.0,0.0,0.9096965789794922,0.00031622776601683794,,0.03333333333333333,
SSR,1.2866648980094317,0.002,0.002,39,"(-1.0994464607217895, -0.33362023021576337)",0.8212365987175401,0.20141510763965487,0.014619878572534543,-0.5163873300439663,0.3012967806042127,1.416604247667227,1.2956025965319058,1.8376913393524277,0.09090909090909091,1,3,7,0.10916495323181152,,"(0.001, 0.2)",,
MIOSR,1.2866648980094317,0.002,0.002,39,"(-1.0994464607217895, -0.33362023021576337)",0.8212420789539576,0.19992939198467885,0.014646875971551614,-0.5189734730495199,0.3015997669136178,1.4163686496447871,1.2955504218617415,1.8377316646430792,0.09090909090909091,1,3,7,81.41133451461792,,"(0.01, 0)",,"(2, 2)"
STLSQ,1.6555065597696215,0.002,0.002,39,"(-1.0994464607217895, -0.33362023021576337)",0.8609095548282941,0.13448268473354347,0.01645483338518234,-76.87285798022033,1.6682024738428,7.468945097545548,8.96925300280896,15.306349795264328,0.3333333333333333,4.0,4.0,4.0,1.3010897636413574,0.18420699693267165,0.01,,
E-STLSQ,1.6555065597696215,0.002,0.002,39,"(-1.0994464607217895, -0.33362023021576337)",0.5677317193058126,-1.2645474756379995,0.040353977617624597,-0.04221470232537224,0.2528063977565141,1.125854782218272,1.1380806501330099,1.8501630907610704,0.2,2.0,2.0,6.0,6.606194019317627,0.28117686979742307,0.01,,
SR3,1.6555065597696215,0.002,0.002,39,"(-1.0994464607217895, -0.33362023021576337)",0.8633850146403415,-225.23545880280494,3.8717530683938155,-29709.959331718564,43.428715418409794,185.1533852856688,126.47775531022076,154.2146932154123,0.4,8.0,12.0,0.0,0.9390842914581299,0.00031622776601683794,,0.03333333333333333,
SSR,1.6555065597696215,0.002,0.002,39,"(-1.0994464607217895, -0.33362023021576337)",0.8625755424094914,0.2644109410796785,0.014193786174735304,-10.237885248938388,0.7183770816699804,7.099045968234073,7.740590916691414,12.95373755755041,0.26666666666666666,4,7,4,0.11409163475036621,,"(1e-05, 0.2)",,
