Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,1.0,0.002,0.002,2,"(-0.7020933927588789, 0.298626161093504)",0.5914326512148498,0.15148692517865914,0.008671935215588795,-0.7633507442297559,0.33283372170143866,1.443060178797877,1.269292652877615,1.8676997362026713,0.2727272727272727,3.0,3.0,5.0,1.5346534252166748,0.21209508879201905,0.2,,
E-STLSQ,1.0,0.002,0.002,2,"(-0.7020933927588789, 0.298626161093504)",-0.2723214878016461,0.12434105295216785,0.009015507496691371,-0.5222917598098055,0.30462738917588766,0.9844657864678674,0.9315408335369664,1.0,0.3,3.0,2.0,5.0,6.8866987228393555,0.244205309454865,0.2,,
SR3,1.0,0.002,0.002,2,"(-0.7020933927588789, 0.298626161093504)",0.5924440324598699,-82.1580347312926,0.8171547970104889,-337680.1483122958,135.97576642492317,826.2143470913634,548.7053611943678,528.5311866717253,0.4,8.0,12.0,0.0,1.0990228652954102,0.00031622776601683794,,0.03333333333333333,
SSR,1.0,0.002,0.002,2,"(-0.7020933927588789, 0.298626161093504)",0.5915036304121662,0.16657697982229813,0.008483588147344356,-0.5298627102856611,0.3139339481896619,1.4830182630748634,1.3082520987714845,1.617867654998057,0.09090909090909091,1,3,7,0.13719773292541504,,"(0.2, 0.01)",,
MIOSR,1.0,0.002,0.002,2,"(-0.7020933927588789, 0.298626161093504)",0.5916015250901425,0.16629460711758687,0.008482851410845227,-0.518171857425221,0.31263996210373834,1.502043637488825,1.3321356515369494,1.6392315261305677,0.09090909090909091,1,3,7,50.10291123390198,,"(0.001, 0)",,"(2, 2)"
STLSQ,1.2866648980094317,0.002,0.002,2,"(-0.7020933927588789, 0.298626161093504)",0.6690671145425859,0.07449954528900954,0.011634682022025514,-0.5736766320712076,0.3103489078810154,1.790143338714712,1.4598488476585454,2.145936391004832,0.23076923076923078,3.0,5.0,5.0,1.5755693912506104,0.1206792640639329,0.2,,
E-STLSQ,1.2866648980094317,0.002,0.002,2,"(-0.7020933927588789, 0.298626161093504)",0.6676590806830134,0.0005034759803465017,0.012910172900015077,-0.656682397878229,0.31963145480881816,1.3241255096184559,1.140601631016202,1.4427169666638642,0.2727272727272727,3.0,3.0,5.0,7.277899742126465,0.18420699693267165,0.2,,
SR3,1.2866648980094317,0.002,0.002,2,"(-0.7020933927588789, 0.298626161093504)",0.6695062415784738,-2.334357026019262,0.037492906603696974,-497.68068577861095,4.9780118874170425,47.556933582611045,37.76924036276622,46.10327282275297,0.3888888888888889,7.0,10.0,1.0,3.707076072692871,3.1622776601683795,,0.3333333333333333,
SSR,1.2866648980094317,0.002,0.002,2,"(-0.7020933927588789, 0.298626161093504)",0.6693544834354823,0.10052236676847143,0.011457529507486706,-0.6510781445283096,0.326648508039301,1.5860827336005223,1.3341030108804033,1.615826057822449,0.07692307692307693,1,5,7,0.14088129997253418,,"(0.01, 0.01)",,
MIOSR,1.2866648980094317,0.002,0.002,2,"(-0.7020933927588789, 0.298626161093504)",0.6693502746524322,0.1288139773611327,0.011198754405361958,0.1428182759740704,0.24013393560845034,1.5403340346938188,1.3313006612222111,1.6237531438735893,0.16666666666666666,2,4,6,50.859755992889404,,"(0, 0)",,"(4, 2)"
STLSQ,1.6555065597696215,0.002,0.002,2,"(-0.7020933927588789, 0.298626161093504)",0.4405175645690176,0.0759686380393878,0.010250127995655538,-0.5609644505533643,0.31010442343906575,0.9338297615936985,0.9301967678533499,1.0,0.2222222222222222,2.0,1.0,6.0,1.648651361465454,0.28117686979742307,0.2,,
E-STLSQ,1.6555065597696215,0.002,0.002,2,"(-0.7020933927588789, 0.298626161093504)",0.7124586977872652,0.07295684392752072,0.009978125131859328,0.09432892892108166,0.23509242699571614,1.0717262826205198,0.9198516828479326,1.0,0.23076923076923078,3.0,5.0,5.0,7.922907114028931,0.1206792640639329,0.2,,
SR3,1.6555065597696215,0.002,0.002,2,"(-0.7020933927588789, 0.298626161093504)",0.7144022898160204,-44.94311538038844,0.6361892369586136,-2837.3495272255122,12.799513112528766,60.590475047165704,43.170553990499734,66.9192119510199,0.4444444444444444,8.0,10.0,0.0,2.976668357849121,3.1622776601683795,,0.03333333333333333,
SSR,1.6555065597696215,0.002,0.002,2,"(-0.7020933927588789, 0.298626161093504)",0.7140984822124867,0.29566928761047845,0.007887327340453222,0.1174624186818601,0.20633950157194092,2.725564341970434,2.461652968483424,3.5044486422553294,0.42857142857142855,6,6,2,0.14351701736450195,,"(0.0, 0.05)",,
MIOSR,1.6555065597696215,0.002,0.002,2,"(-0.7020933927588789, 0.298626161093504)",0.7140535411171895,0.29777262273965993,0.007867749466155129,0.9958890286813646,0.014839878251502039,0.1568927193516826,0.1796106063850337,0.35307050225562486,0.6666666666666666,6,1,2,55.471888303756714,,"(0.001, 0)",,"(4, 3)"
STLSQ,2.1300821788799253,0.002,0.002,2,"(-0.7020933927588789, 0.298626161093504)",-0.6097793386206556,0.268793025929077,0.009663432913560862,0.7308698216422654,0.12187569720203333,0.791954510211094,0.8569458066002704,1.0,0.2222222222222222,2.0,1.0,6.0,1.7165207862854004,0.28117686979742307,0.01,,
E-STLSQ,2.1300821788799253,0.002,0.002,2,"(-0.7020933927588789, 0.298626161093504)",0.6885953928154813,0.3385110190441202,0.008444016884435308,0.7181484593183881,0.13100805473484495,0.7710860122288525,0.7570884934407662,1.0,0.3076923076923077,4.0,5.0,4.0,8.662917852401733,0.06866488450043001,0.01,,
SR3,2.1300821788799253,0.002,0.002,2,"(-0.7020933927588789, 0.298626161093504)",0.7346727431099169,-52.8294933882413,0.5168104952252598,-297.01323055040496,4.252597217089595,22.174481242411765,18.197892032277537,21.334462237310866,0.4444444444444444,8.0,10.0,0.0,8.746304988861084,1.2354828882567457,,0.03333333333333333,
SSR,2.1300821788799253,0.002,0.002,2,"(-0.7020933927588789, 0.298626161093504)",0.7178640466073603,0.35267287250865575,0.008275466114018139,0.6766460127962557,0.12873530439925313,0.9874495121440185,0.9072746926741566,1.0,0.2727272727272727,3,3,5,0.1467289924621582,,"(0.01, 0.2)",,
MIOSR,2.1300821788799253,0.002,0.002,2,"(-0.7020933927588789, 0.298626161093504)",0.7345766988290301,0.35365690910797537,0.008268856907414551,0.8227140693813235,0.0914836571509692,0.6244770139292478,0.6680816588050534,1.0,0.5,5,2,3,56.8009729385376,,"(1e-05, 0)",,"(4, 3)"
STLSQ,2.7407019694402477,0.002,0.002,2,"(-0.7020933927588789, 0.298626161093504)",0.744147657478859,0.38626099206897385,0.0068268386794687694,0.995911727293629,0.01476402692374974,0.15305590161185653,0.18935244048756233,0.33726099150243205,0.75,6.0,0.0,2.0,1.7928400039672852,0.868511373751352,0.0,,
E-STLSQ,2.7407019694402477,0.002,0.002,2,"(-0.7020933927588789, 0.298626161093504)",-0.19353676769334333,-14.937534182580633,0.15919512159508803,-20.200397783920053,1.0969240754245384,9.41146280017976,6.905364447670267,8.417769972303937,0.42105263157894735,8.0,11.0,0.0,8.827283382415771,0.1206792640639329,0.0,,
SR3,2.7407019694402477,0.002,0.002,2,"(-0.7020933927588789, 0.298626161093504)",-0.5739449855442987,-1.7029003998961045,0.025005345606820877,-1.9608764386815483,0.3910045524954423,4.4241797217982946,4.375309442707848,7.694618016447145,0.3333333333333333,4.0,4.0,4.0,11.543129920959473,1.2354828882567457,,1.0,
SSR,2.7407019694402477,0.002,0.002,2,"(-0.7020933927588789, 0.298626161093504)",0.7441476574788591,0.3862609920689732,0.006826838679468776,0.995911727293629,0.014764026923749729,0.15305590161185592,0.18935244048756125,0.33726099150243205,0.75,6,0,2,0.1506185531616211,,"(0.0, 0.0)",,
MIOSR,2.7407019694402477,0.002,0.002,2,"(-0.7020933927588789, 0.298626161093504)",0.744147657478859,0.38626099206897385,0.0068268386794687694,0.995911727293629,0.01476402692374974,0.15305590161185653,0.18935244048756233,0.33726099150243205,0.75,6,0,2,59.33650231361389,,"(0, 0)",,"(3, 3)"
STLSQ,3.5263650199840852,0.002,0.002,2,"(-0.7020933927588789, 0.298626161093504)",0.3854764145422684,0.5609832338157756,0.005114404620318188,0.8676737592248054,0.0842731713284799,0.6318499762704062,0.7677001582968556,1.0,0.375,3.0,0.0,5.0,1.9273290634155273,0.49417133613238334,0.001,,
E-STLSQ,3.5263650199840852,0.002,0.002,2,"(-0.7020933927588789, 0.298626161093504)",0.3829744004293123,0.5368992276424374,0.005307403370876287,0.8866447762532215,0.07590438575748205,0.41867824211102483,0.5923488395343429,1.0,0.5,4.0,0.0,4.0,10.469619512557983,0.28117686979742307,0.001,,
SR3,3.5263650199840852,0.002,0.002,2,"(-0.7020933927588789, 0.298626161093504)",0.8717317469511636,-1.4072822692516667,0.025643853490629732,-1.5828520110921616,0.3413153112526146,3.9145734412665396,2.713190822431659,3.412055426955845,0.42105263157894735,8.0,11.0,0.0,11.28871464729309,0.04192267435236914,,0.03333333333333333,
SSR,3.5263650199840852,0.002,0.002,2,"(-0.7020933927588789, 0.298626161093504)",0.39013478508444666,0.5629484102717833,0.005076127166801988,0.8846682224313988,0.07587155220321956,0.4200175639125309,0.5958969820202717,1.0,0.5,4,0,4,0.1568317413330078,,"(0.2, 0.0)",,
MIOSR,3.5263650199840852,0.002,0.002,2,"(-0.7020933927588789, 0.298626161093504)",0.8716163478585118,0.5976823437800562,0.004769519992978267,0.9967763804255076,0.012336431945591662,0.09138266142201493,0.14786731455863697,0.3375512150022375,0.875,7,0,1,64.98878335952759,,"(0, 0)",,"(4, 3)"
