Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,1.0,0.002,0.002,10,"(0.10155675776003616, -0.753563433178239)",0.38015311782004874,-0.07025093285332479,0.014091177358201944,-1.8286688517386558,0.4354638806326661,1.0694930567873242,1.0620885981388477,1.5342300026761384,0.3333333333333333,3.0,1.0,5.0,1.7784619331359863,0.244205309454865,0.001,,
E-STLSQ,1.0,0.002,0.002,10,"(0.10155675776003616, -0.753563433178239)",0.3308096844526478,-0.4895172697711694,0.020104156024352077,-1.87028045290961,0.438298006614301,1.0091179083837551,0.9543316681518562,1.0,0.1,1.0,2.0,7.0,8.251816511154175,0.49417133613238334,0.001,,
SR3,1.0,0.002,0.002,10,"(0.10155675776003616, -0.753563433178239)",0.3895512789316419,-444.1952921955375,6.0107688851422045,-2264669.051037548,375.7578855074388,2031.0502204148383,1423.0617545294217,1841.0702015815496,0.4,8.0,12.0,0.0,1.2311933040618896,0.00031622776601683794,,0.03333333333333333,
SSR,1.0,0.002,0.002,10,"(0.10155675776003616, -0.753563433178239)",0.37694925275315977,0.1270902059251635,0.011630900188456028,-0.7590070917148237,0.3049794609754854,2.2070648004219056,2.532485874570958,4.59108631909059,0.3,3,2,5,0.15666508674621582,,"(0.001, 1e-05)",,
MIOSR,1.0,0.002,0.002,10,"(0.10155675776003616, -0.753563433178239)",0.3826873172343398,0.023703040253921948,0.012919554262332184,0.8603662644222082,0.09721518070181005,1.230279073839555,1.613100024372605,3.500066221872951,0.625,5,0,3,58.23476314544678,,"(0, 0)",,"(2, 3)"
STLSQ,1.2866648980094317,0.002,0.002,10,"(0.10155675776003616, -0.753563433178239)",0.45131652744437967,0.21514257903605305,0.009407124226425303,-0.6290389212038752,0.3266505908060432,1.4278793695990393,1.112109271799971,1.0694745137098227,0.3076923076923077,4.0,5.0,4.0,1.7454276084899902,0.09102981779915217,0.2,,
E-STLSQ,1.2866648980094317,0.002,0.002,10,"(0.10155675776003616, -0.753563433178239)",0.3906137833524307,0.07409582339099968,0.010849726156850535,0.26185538772101735,0.2222642585231936,1.033540757721396,0.9065968776945404,1.0,0.36363636363636365,4.0,3.0,4.0,8.350817680358887,0.10481131341546852,0.2,,
SR3,1.2866648980094317,0.002,0.002,10,"(0.10155675776003616, -0.753563433178239)",0.45815940238146347,-715.4601615496028,7.6360283996403995,-218635.1829359533,117.9004301564303,630.0780801878203,445.807234849753,534.7139569807772,0.4,8.0,12.0,0.0,1.255488634109497,0.00031622776601683794,,0.03333333333333333,
SSR,1.2866648980094317,0.002,0.002,10,"(0.10155675776003616, -0.753563433178239)",0.4504656403982847,0.2542809711130339,0.008958082084944353,-0.6100450984014256,0.32734586862046733,1.0625679819652032,0.9642597806212712,1.0,0.3,3,2,5,0.15763473510742188,,"(0.05, 0.05)",,
MIOSR,1.2866648980094317,0.002,0.002,10,"(0.10155675776003616, -0.753563433178239)",0.45089808987715946,0.25381707466144354,0.008963762343889549,-0.9935910504482427,0.36527875869143067,1.2529749739736005,1.1223412495983005,1.4673530248082896,0.4,4,2,4,61.255961418151855,,"(0, 0.01)",,"(2, 4)"
