Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,1.0,0.002,0.002,47,"(0.935797251449854, 0.8093516852035673)",0.5445984284299091,-0.25822132185583635,0.02312011983408373,-0.8445427751577166,0.3190382859069095,2.4153685263466986,2.015441500778633,3.2258181167668223,0.21428571428571427,3.0,6.0,5.0,1.1234538555145264,0.21209508879201905,0.01,,
E-STLSQ,1.0,0.002,0.002,47,"(0.935797251449854, 0.8093516852035673)",-0.82184031807589,-4.726167684813521,0.10216888064004465,-0.2828508006478212,0.29640615318696395,1.3993616680297465,1.157263824466164,1.085951655360558,0.08333333333333333,1.0,4.0,7.0,5.254111051559448,0.15998587196060574,0.01,,
SR3,1.0,0.002,0.002,47,"(0.935797251449854, 0.8093516852035673)",0.5505698372023295,-1894.9528572812117,33.43742056475887,-35213855.3636128,1488.171481084128,5848.55556834028,4441.733146881211,6423.68584860796,0.4,8.0,12.0,0.0,0.7920136451721191,0.00031622776601683794,,0.03333333333333333,
SSR,1.0,0.002,0.002,47,"(0.935797251449854, 0.8093516852035673)",0.5425189952487635,0.053080980790937815,0.017694012222688835,-0.5919352556168592,0.32055118908322966,1.6027522169525856,1.3572905147621819,1.69956093654163,0.08333333333333333,1,4,7,0.09807848930358887,,"(0.001, 0.2)",,
MIOSR,1.0,0.002,0.002,47,"(0.935797251449854, 0.8093516852035673)",0.5428342533443402,0.06917741710531916,0.01741484304286972,-0.59352431416561,0.32067215010718,1.6053402695641215,1.357888383324659,1.6996570522720913,0.08333333333333333,1,4,7,68.69639134407043,,"(0, 0.2)",,"(2, 3)"
STLSQ,1.2866648980094317,0.002,0.002,47,"(0.935797251449854, 0.8093516852035673)",0.6192271642866485,0.09303891333525316,0.014214000346134903,-2.161720423636892,0.40510757842450246,2.5511936382489946,2.246197577767651,3.1985977150551586,0.2857142857142857,4.0,6.0,4.0,1.1448016166687012,0.18420699693267165,0.01,,
E-STLSQ,1.2866648980094317,0.002,0.002,47,"(0.935797251449854, 0.8093516852035673)",-1.168259576785771,-1.6758509779795878,0.036410375888184326,-0.025681334716499377,0.23607401053949845,2.0283851334217706,2.0086955995195495,3.879262827279365,0.25,3.0,4.0,5.0,5.554088115692139,0.09102981779915217,0.01,,
SR3,1.2866648980094317,0.002,0.002,47,"(0.935797251449854, 0.8093516852035673)",0.6214461562322484,-656.6943652355837,9.095484226577867,-619422.1901115432,196.79910672322828,870.1652421058258,617.4648173354382,773.8045254618893,0.4,8.0,12.0,0.0,0.8119759559631348,0.00031622776601683794,,0.03333333333333333,
SSR,1.2866648980094317,0.002,0.002,47,"(0.935797251449854, 0.8093516852035673)",0.6182905935246932,0.19597962523840295,0.012388496324596814,0.20028510457447773,0.1945133087346393,1.0701523603472067,1.1781450150150166,1.698590485553965,0.3,3,2,5,0.09925246238708496,,"(0.001, 0.001)",,
MIOSR,1.2866648980094317,0.002,0.002,47,"(0.935797251449854, 0.8093516852035673)",0.6189083116940963,0.17001757147150542,0.012719458755570897,-0.6118976559011275,0.3227107071272718,1.6071300590331585,1.3580452181894265,1.6986833276837596,0.08333333333333333,1,4,7,68.79809331893921,,"(0, 0)",,"(2, 3)"
