Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,1.0,0.002,0.002,35,"(-0.8729551274653827, 0.2355449440859111)",0.4047830050047225,0.11729970052515354,0.012855641832175815,-1.2742160973874366,0.3887408807896223,1.162100285032408,0.9631151259321821,1.0,0.15384615384615385,2.0,5.0,6.0,1.10133957862854,0.13894954943731375,0.2,,
E-STLSQ,1.0,0.002,0.002,35,"(-0.8729551274653827, 0.2355449440859111)",0.19189307919746823,0.10110745786191588,0.01310778745560778,-1.2972181817310369,0.3908507906034472,1.0842191054748505,0.9258382577462956,1.0,0.15384615384615385,2.0,5.0,6.0,5.223551273345947,0.18420699693267165,0.2,,
SR3,1.0,0.002,0.002,35,"(-0.8729551274653827, 0.2355449440859111)",0.4261508528769881,-6181.507119182577,96.06290673822124,-60437518.03972624,1842.1784821430924,9870.889533722855,6443.668706869948,8207.756028171965,0.4,8.0,12.0,0.0,0.7793686389923096,0.00031622776601683794,,0.03333333333333333,
SSR,1.0,0.002,0.002,35,"(-0.8729551274653827, 0.2355449440859111)",0.39627519729887517,0.12291749275963543,0.012763516781995481,-1.294891613520332,0.3912497428570336,0.919014509440256,0.8628324445448634,1.0,0.3,3,2,5,0.09693574905395508,,"(0.05, 0.001)",,
MIOSR,1.0,0.002,0.002,35,"(-0.8729551274653827, 0.2355449440859111)",0.39706906371817896,0.12270198380888292,0.012765562885488552,-1.9082093859353493,0.43670698228792404,1.2891439985216582,1.1422481442820884,1.3420904559060123,0.09090909090909091,1,3,7,82.62326264381409,,"(0, 0)",,"(2, 2)"
STLSQ,1.2866648980094317,0.002,0.002,35,"(-0.8729551274653827, 0.2355449440859111)",0.4281281618417589,0.06345638747732402,0.014779960516073025,-1.9488073150728986,0.44062642570278643,1.1390988245245444,1.0900877344867719,1.3873809575646272,0.1,1.0,2.0,7.0,1.121985912322998,0.28117686979742307,0.05,,
E-STLSQ,1.2866648980094317,0.002,0.002,35,"(-0.8729551274653827, 0.2355449440859111)",0.38678536938914126,0.05103005627760032,0.014950935684871878,-1.9705163772061987,0.4438387698465328,1.2932859974080222,1.1534679862052855,1.3328387023912898,0.0,0.0,2.0,8.0,5.506722688674927,0.28117686979742307,0.05,,
SR3,1.2866648980094317,0.002,0.002,35,"(-0.8729551274653827, 0.2355449440859111)",0.457356260059654,-1429.3529259251286,19.396369738435517,-519806.30405985395,180.69136092946997,942.2345362229812,724.1472970761846,1008.2570571900452,0.4,8.0,12.0,0.0,0.8133039474487305,0.00031622776601683794,,0.03333333333333333,
SSR,1.2866648980094317,0.002,0.002,35,"(-0.8729551274653827, 0.2355449440859111)",0.4404701535571927,0.14083149707644993,0.0134300704108275,-0.24181285288281865,0.28748324970829836,0.850355124514417,0.8453547164115252,1.0,0.5,5,2,3,0.09855198860168457,,"(0.01, 0.01)",,
MIOSR,1.2866648980094317,0.002,0.002,35,"(-0.8729551274653827, 0.2355449440859111)",0.4370084354926417,0.1278121441401343,0.01360552011507362,-1.176904420898225,0.381933651225178,0.6704497907934528,0.7512269192054614,1.0,0.4444444444444444,4,1,4,80.21334028244019,,"(0, 0.001)",,"(2, 3)"
STLSQ,1.6555065597696215,0.002,0.002,35,"(-0.8729551274653827, 0.2355449440859111)",0.45328002515492666,-0.04048665178687977,0.01623950805273868,-1.1923854624348356,0.3831266213306521,0.8044454631827431,0.8462024474083099,1.0,0.3333333333333333,3.0,1.0,5.0,1.1718394756317139,0.32374575428176433,0.05,,
E-STLSQ,1.6555065597696215,0.002,0.002,35,"(-0.8729551274653827, 0.2355449440859111)",0.2797791259422312,-0.06689344682182419,0.01669219175825186,-2.506176052942788,0.4867899597028636,1.564582215353697,1.4187639641064684,2.478303487566617,0.23076923076923078,3.0,5.0,5.0,5.900429010391235,0.13894954943731375,0.05,,
SR3,1.6555065597696215,0.002,0.002,35,"(-0.8729551274653827, 0.2355449440859111)",0.4667957863271112,-144.66680133039333,2.3587564177406466,-15265.614048176445,28.58297084231527,125.03093862544137,93.29596952712802,108.60037677838446,0.3333333333333333,6.0,10.0,2.0,3.8819541931152344,2.620398528858349,,0.03333333333333333,
SSR,1.6555065597696215,0.002,0.002,35,"(-0.8729551274653827, 0.2355449440859111)",0.46231675635264574,0.21941366146343894,0.012254996493764204,-0.9078443510677048,0.35396752533335063,1.431540419065346,1.1385348394192631,1.3416212117392567,0.3076923076923077,4,5,4,0.1007237434387207,,"(0.05, 0.001)",,
MIOSR,1.6555065597696215,0.002,0.002,35,"(-0.8729551274653827, 0.2355449440859111)",0.460258680221291,0.2568040119858407,0.011692643352101115,-0.5889104068012896,0.3214139626119775,0.9805714323156085,0.9260750869947538,1.0,0.2727272727272727,3,3,5,83.86005854606628,,"(0.2, 0)",,"(3, 3)"
STLSQ,2.1300821788799253,0.002,0.002,35,"(-0.8729551274653827, 0.2355449440859111)",0.5298030285868216,0.326235131231224,0.009442923997272793,0.9965205232745517,0.014258824745150606,0.1317675552828216,0.17248708392805165,0.3108888182365914,0.75,6.0,0.0,2.0,1.2078144550323486,0.21209508879201905,0.01,,
E-STLSQ,2.1300821788799253,0.002,0.002,35,"(-0.8729551274653827, 0.2355449440859111)",-3.0508210128772237,0.28768351636348644,0.010026197998787014,0.9079721426586961,0.07659113238562841,0.5085443691977851,0.613135774635501,1.0,0.5555555555555556,5.0,1.0,3.0,6.3230366706848145,0.244205309454865,0.01,,
SR3,2.1300821788799253,0.002,0.002,35,"(-0.8729551274653827, 0.2355449440859111)",0.5312276793082178,-70.70723901668124,0.8149215756733488,-963.4977599897826,7.204951458491488,25.87407187199679,22.414977871270505,33.5859861357847,0.2777777777777778,5.0,10.0,3.0,9.425586462020874,3.1622776601683795,,0.1,
