Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,1.0,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.5117588293720481,0.012192975371811798,0.01870888582096965,-0.16426595787278392,0.29381498975170295,1.6194154298643761,1.299050806327811,1.5096499665291667,0.25,3.0,4.0,5.0,1.1713294982910156,0.32374575428176433,0.001,,
E-STLSQ,1.0,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",-1.5497008479179688,-5.574711151023129,0.12122985577025777,-13.058369868299271,1.0217377094877176,1.6950827631423897,1.5349384489139881,2.5469120507273555,0.18181818181818182,2.0,3.0,6.0,5.593055725097656,0.49417133613238334,0.001,,
SR3,1.0,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.5155021041379636,-2433.285784782826,46.43515497845342,-66032020.665818356,2077.4719963220023,8850.212161352842,6075.877172962852,6549.906494925241,0.4,8.0,12.0,0.0,0.8413152694702148,0.00031622776601683794,,0.03333333333333333,
SSR,1.0,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.5055682156652823,0.14215981801184363,0.016323079133821843,-1.152597481005,0.41623862719147525,2.4527477718226116,2.2009420864900244,3.8574582360864116,0.18181818181818182,2,3,6,0.1037437915802002,,"(1e-05, 0.2)",,
MIOSR,1.0,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.5109730396565667,0.13597162274249575,0.01643602469956683,-0.9933623789971755,0.38188606791943797,1.615732119975618,1.3179654997890677,1.5156087773564906,0.07692307692307693,1,5,7,68.73179793357849,,"(0.2, 0)",,"(4, 2)"
STLSQ,1.2866648980094317,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.4633497269576629,-0.23428747711693776,0.023761692989777976,-1.144137738050633,0.39757503920646287,1.5449949958691,1.3282309594328623,1.5000224477796307,0.09090909090909091,1.0,3.0,7.0,1.1437675952911377,0.28117686979742307,0.2,,
E-STLSQ,1.2866648980094317,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.3501422484843034,-0.36512321639444206,0.026835715902543484,-0.9146048133781489,0.37861329925552917,1.336514903701932,1.1375099271541396,1.1636711397752981,0.09090909090909091,1.0,3.0,7.0,5.42690372467041,0.28117686979742307,0.2,,
SR3,1.2866648980094317,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.5565671285848403,-191.41038913991687,3.779764488263951,-34691.87572461378,41.725923491148826,250.8399443407145,199.00537353426438,279.8732557111558,0.4,8.0,12.0,0.0,0.832036018371582,0.00031622776601683794,,0.03333333333333333,
SSR,1.2866648980094317,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.5510964549625688,0.17252946356811788,0.016579802849882037,-0.9502294452144635,0.37718230582190976,1.53383542491417,1.2748578742805845,1.5044836434177686,0.15384615384615385,2,5,6,0.1017754077911377,,"(0.2, 0.2)",,
MIOSR,1.2866648980094317,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.5503263788274309,0.17228564009749497,0.016584820353316532,-0.8343214132190102,0.36472568957574236,1.3793463711482257,1.2371983189662685,1.5097225945250756,0.18181818181818182,2,3,6,71.25752067565918,,"(0.2, 0)",,"(3, 2)"
STLSQ,1.6555065597696215,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.6134918200774518,0.14660954095985662,0.01460702507093628,-0.11795019243354236,0.2876304830144695,0.7827435545956234,0.6998918035105748,1.0,0.35714285714285715,5.0,6.0,3.0,1.2472567558288574,0.1206792640639329,0.01,,
E-STLSQ,1.6555065597696215,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.07454810542853957,0.12334826458530201,0.015182321157141769,-0.4744712974354327,0.32650259673691384,1.1666132542387617,1.01952666899454,1.1320131020224924,0.18181818181818182,2.0,3.0,6.0,6.002837181091309,0.28117686979742307,0.01,,
SR3,1.6555065597696215,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.6140544438471371,-143.16836509567918,2.537380258993724,-16732.186964544224,32.366761984621874,164.86716916523866,113.07393077772123,159.80102990981698,0.4,8.0,12.0,0.0,0.8581914901733398,0.00031622776601683794,,0.03333333333333333,
SSR,1.6555065597696215,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.6133257521221254,0.22579504477555118,0.013344982446043553,0.39943764873046167,0.16642144125428948,0.8152283821001405,0.9079273781015839,1.4399754232805784,0.45454545454545453,5,3,3,0.10226297378540039,,"(1e-05, 0.001)",,
MIOSR,1.6555065597696215,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.6133950831075135,0.20556280014770367,0.013660739072002905,0.026205781382818195,0.2684445346604077,0.5147007283546019,0.5536584060580548,1.0,0.45454545454545453,5,3,3,69.1481204032898,,"(0.01, 0.01)",,"(4, 4)"
STLSQ,2.1300821788799253,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.6373369035396359,0.34642578980054073,0.011962824279141708,0.5938098314984045,0.14771303452315304,0.8275271128579227,1.0079424042876082,1.5506609535897895,0.5,5.0,2.0,3.0,1.2852442264556885,0.244205309454865,0.001,,
E-STLSQ,2.1300821788799253,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",-1.5499963469205018,0.34901968338644734,0.011916484634285511,0.6969539396045192,0.14280981508150867,0.5806296989798287,0.7114236863114742,1.0,0.4444444444444444,4.0,1.0,4.0,6.666114568710327,0.32374575428176433,0.001,,
SR3,2.1300821788799253,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",-4.339814401430667,-4.676688076377154,0.10365573412948512,-1.5096995458811722,0.43187276009339814,2.999888307668788,2.448180351192203,2.8949295805484603,0.25,3.0,4.0,5.0,10.250099182128906,2.620398528858349,,0.3333333333333333,
SSR,2.1300821788799253,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.6375296762256384,0.34938123738886623,0.011907479666229029,0.597915680789317,0.14684184576852072,0.7915614080283426,1.0016608657323174,1.5436354951193996,0.6,6,2,2,0.10669589042663574,,"(0.001, 0.001)",,
MIOSR,2.1300821788799253,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.6381633091446598,0.34995855832359496,0.011899383452695433,0.6185748055140745,0.16708582096496885,0.638342963601067,0.6723615132778368,1.0,0.45454545454545453,5,3,3,79.90016269683838,,"(0.2, 0.01)",,"(5, 3)"
STLSQ,2.7407019694402477,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",-0.5935022434365393,0.3435796062158764,0.009281358874991794,0.3878336584926794,0.19539110236534155,1.1543858571580734,1.136182398542971,1.7775177576016012,0.3,3.0,2.0,5.0,1.3175199031829834,0.244205309454865,0.2,,
E-STLSQ,2.7407019694402477,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",-0.5944140027170983,0.3432597617165494,0.009272932429645204,0.3848052061926671,0.19624493375990895,1.1607166550875827,1.140611433850456,1.7764253992686618,0.3,3.0,2.0,5.0,6.802022457122803,0.32374575428176433,0.2,,
SR3,2.7407019694402477,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",-5.854099115775482,-4.528897471095967,0.0651886522536999,-0.09975534281863138,0.30336086316852445,1.0,1.0,1.0,0.0,0.0,0.0,8.0,9.08296251296997,1.7992936232915515,,1.0,
SSR,2.7407019694402477,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",-0.5511608047379215,0.3551693350494813,0.009081528369952881,0.7485153220399215,0.1320683264243754,0.48227878610526803,0.6501581021735426,1.1555441454569726,0.5555555555555556,5,1,3,0.10891342163085938,,"(0.2, 0.0)",,
MIOSR,2.7407019694402477,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.639467177839441,0.37448835859837354,0.008621460843983124,0.9991414542890198,0.007558697261882473,0.04515401185131127,0.08041117121378254,0.18898514070038308,0.875,7,0,1,81.62972092628479,,"(0.001, 0)",,"(4, 3)"
STLSQ,3.5263650199840852,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.7842616467390351,0.5710800739681893,0.0068276925801434366,0.9906473109343146,0.023838422298803525,0.20700136175386716,0.17268402013968812,0.28102990816708573,0.6153846153846154,8.0,5.0,0.0,1.4710817337036133,0.06866488450043001,0.05,,
E-STLSQ,3.5263650199840852,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.6130445163428944,0.503058899003582,0.007912396551230131,0.763487686599287,0.13337714643252713,0.9831553293927332,0.7925066237167927,1.0,0.4375,7.0,8.0,1.0,7.792953014373779,0.014563484775012436,0.05,,
SR3,3.5263650199840852,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.10465897119984219,0.4581159141882066,0.008629292810691594,0.6075842601540203,0.1448720232533233,1.2862667218820014,1.2241118495941739,1.6345617040218507,0.2727272727272727,3.0,3.0,5.0,7.8659868240356445,0.3999823395608933,,0.3333333333333333,
SSR,3.5263650199840852,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.7814164571067945,0.5882082064938832,0.0065545112128863325,0.9982924187336991,0.011295439477205595,0.07953875093145962,0.10022326185418234,0.20361152946664784,0.75,6,0,2,0.11426210403442383,,"(0.0, 0.001)",,
MIOSR,3.5263650199840852,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.7840034336826629,0.5908882753499355,0.006511986203418555,0.999054832493522,0.007909553667350407,0.05036690198574014,0.08642532070862569,0.20383854582628835,0.875,7,0,1,85.05719947814941,,"(0, 0)",,"(4, 3)"
STLSQ,4.53725008878185,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.9232365575780757,0.5819285028029337,0.006183428524482301,0.9982823602644079,0.011343709360808009,0.07988594665730753,0.10021445073362384,0.20179607987517145,0.75,6.0,0.0,2.0,1.5263962745666504,0.13894954943731375,0.001,,
E-STLSQ,4.53725008878185,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.439547254013293,0.5748246244881527,0.0062649276712788,0.909303953326449,0.081972252474762,0.3211591530303896,0.4892107511664407,1.0,0.625,5.0,0.0,3.0,8.747013092041016,0.28117686979742307,0.001,,
SR3,4.53725008878185,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.8795947871240307,0.5596803764702172,0.006437728229817559,0.8004945998353918,0.10971703957605054,0.6690789590021409,0.7768226296920714,1.049061485213663,0.4,4.0,2.0,4.0,7.9551842212677,0.3999823395608933,,0.03333333333333333,
SSR,4.53725008878185,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.9233708754144017,0.5833763050288361,0.006150488541625945,0.9992022556980553,0.007789123631156093,0.03604435359189546,0.05304169325030995,0.10916336060562482,0.875,7,0,1,0.12092232704162598,,"(0.001, 0.0)",,
MIOSR,4.53725008878185,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.9243041453405134,0.5858802303123503,0.006121868268068668,0.9999899863754381,0.0007774197612928779,0.004950313166031294,0.009513924338571594,0.02262425729527273,1.0,8,0,0,79.14649057388306,,"(0, 0.01)",,"(4, 4)"
STLSQ,5.837920422725785,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.9565065878816634,0.67544023084619,0.004858458521797374,0.9994627957245769,0.005829217875022792,0.06642760104513189,0.05493682538024373,0.06152699647986681,0.6153846153846154,8.0,5.0,0.0,1.6195712089538574,0.0517947467923121,0.05,,
E-STLSQ,5.837920422725785,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.9564594535487747,0.6755329116351111,0.0048564635198208635,0.9995132058461724,0.004922329171490744,0.05176869972772396,0.05305470942697662,0.07385337291488067,0.8,8.0,2.0,0.0,9.603258609771729,0.06866488450043001,0.05,,
SR3,5.837920422725785,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.9198865810520407,0.6559166464890258,0.0052858910111981215,0.678582765547987,0.11932911007398087,0.6212891740783277,0.698466789481229,1.0,0.4,4.0,2.0,4.0,7.443875789642334,0.12949258422052617,,0.3333333333333333,
SSR,5.837920422725785,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.9565040504923503,0.6755547191782644,0.004856249276639849,0.9999905492276971,0.0007048142357075881,0.00585027008397956,0.008578467508858685,0.018958902351554396,1.0,8,0,0,0.1218876838684082,,"(0.001, 0.01)",,
MIOSR,5.837920422725785,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.9565040733485856,0.6755537322904908,0.004856258853553766,0.9999914365861784,0.0006651104092002663,0.005286365335595506,0.008141559719444372,0.018840275512045923,1.0,8,0,0,83.45061993598938,,"(0, 0)",,"(4, 4)"
STLSQ,7.511447285293651,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.9596814247502599,0.741657600645256,0.003971687135396743,0.9999943580286447,0.0005623803390560915,0.0037949627580387804,0.007257004978140477,0.017394969849304887,1.0,8.0,0.0,0.0,1.841658592224121,0.029470517025518096,0.01,,
E-STLSQ,7.511447285293651,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.9596697578774656,0.7416640932134464,0.003971587969827835,0.9999848748589362,0.0009682766799245963,0.00850967551935444,0.01030611121357166,0.01597604239836814,1.0,8.0,0.0,0.0,11.371553421020508,0.044984326689694466,0.01,,
SR3,7.511447285293651,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.9594917787426609,0.7403829263882213,0.003989842273755489,0.9988521656261244,0.008560197431097165,0.05494225608319752,0.09577357834018085,0.22677336934660008,0.7,7.0,2.0,1.0,12.094566583633423,0.05059197488435822,,0.3333333333333333,
SSR,7.511447285293651,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.9596802316928956,0.7416613718050343,0.003971632027568563,0.9999827966860211,0.0010042186255322283,0.008224415778366516,0.012089930584133036,0.023396281826431498,1.0,8,0,0,0.13063931465148926,,"(0.05, 0.05)",,
MIOSR,7.511447285293651,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.9596814247502599,0.741657600645256,0.003971687135396743,0.9999943580286447,0.0005623803390560915,0.0037949627580387804,0.007257004978140477,0.017394969849304887,1.0,8,0,0,83.21266484260559,,"(0, 0)",,"(4, 4)"
STLSQ,9.66471555523558,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.9594254967833358,0.7396216117581136,0.003216843643515284,0.9999964245888278,0.00043783024063307906,0.0030781626611587802,0.006121770648399045,0.014885320220041964,1.0,8.0,0.0,0.0,1.9747898578643799,0.016768329368110083,0.01,,
E-STLSQ,9.66471555523558,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.9593887285523159,0.7396248450839411,0.0032168081222722768,0.9999660581155414,0.0013395345875269926,0.009371923095679783,0.015716411573915717,0.03721134750659594,1.0,8.0,0.0,0.0,13.055344820022583,0.03393221771895328,0.01,,
SR3,9.66471555523558,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.9594254967833358,0.7396216117581136,0.003216843643515284,0.9999964245888278,0.00043783024063307906,0.0030781626611587802,0.006121770648399045,0.014885320220041964,1.0,8.0,0.0,0.0,5.575864791870117,0.02385344006431419,,0.03333333333333333,
SSR,9.66471555523558,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.9594248507058767,0.7396223768944529,0.0032168355403247775,0.9999933781236503,0.0006269234207015109,0.0042164063028350225,0.008576045092813863,0.020899432753856972,1.0,8,0,0,0.14124059677124023,,"(0.05, 0.0)",,
MIOSR,9.66471555523558,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.9594254967833358,0.7396216117581136,0.003216843643515284,0.9999964245888278,0.00043783024063307906,0.0030781626611587802,0.006121770648399045,0.014885320220041964,1.0,8,0,0,82.86923694610596,,"(0, 0)",,"(4, 4)"
STLSQ,12.435250254167357,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.9629656634908231,0.7285788161256002,0.0024484459070230136,0.9999965197705427,0.0004229487488736287,0.003111187733574743,0.005654399869122827,0.013526952403003278,1.0,8.0,0.0,0.0,2.180605173110962,0.012648552168552958,0.01,,
E-STLSQ,12.435250254167357,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.9629620110903764,0.7285801200404474,0.00244843486845423,0.9999934651959796,0.0006810818884411486,0.005347068357612308,0.007027569787738388,0.013641714831290619,1.0,8.0,0.0,0.0,15.16573691368103,0.025595479226995357,0.01,,
SR3,12.435250254167357,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.9629656634908231,0.7285788161256002,0.0024484459070230136,0.9999965197705427,0.0004229487488736287,0.003111187733574743,0.005654399869122827,0.013526952403003278,1.0,8.0,0.0,0.0,3.509960651397705,0.019765980717016327,,0.03333333333333333,
SSR,12.435250254167357,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.9629647227616316,0.7285803960517823,0.0024484320272681256,0.9999862420062697,0.0008729023154167549,0.007107204728258386,0.010522254291829364,0.019553375412874052,1.0,8,0,0,0.15160131454467773,,"(0.05, 0.05)",,
MIOSR,12.435250254167357,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.9629656634908231,0.7285788161256002,0.0024484459070230136,0.9999965197705427,0.0004229487488736287,0.003111187733574743,0.005654399869122827,0.013526952403003278,1.0,8,0,0,82.87263083457947,,"(0, 0)",,"(4, 4)"
STLSQ,16.0,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.9631446428866167,0.6571733391385218,0.001963245066951823,0.9999977590416957,0.0003496839591138895,0.0021853803945984674,0.0048670008826251845,0.011898309856981037,1.0,8.0,0.0,0.0,2.463884115219116,0.008286427728546842,0.01,,
E-STLSQ,16.0,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.9631430166339665,0.6571734032692078,0.0019632448073392973,0.999992442825705,0.0006148589623628086,0.004193692233151121,0.007812047109563137,0.01867416965992963,1.0,8.0,0.0,0.0,17.927482843399048,0.03906939937054617,0.01,,
SR3,16.0,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.9631446428866167,0.6571733391385218,0.001963245066951823,0.9999977590416957,0.0003496839591138895,0.0021853803945984674,0.0048670008826251845,0.011898309856981037,1.0,8.0,0.0,0.0,3.8913917541503906,0.016378937069540637,,0.03333333333333333,
SSR,16.0,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.9631446428866167,0.6571733391385217,0.0019632450669518236,0.9999977590416957,0.00034968395911351646,0.0021853803945911907,0.004867000882618164,0.011898309856964384,1.0,8,0,0,0.16833972930908203,,"(0.0, 0.0)",,
MIOSR,16.0,0.002,0.002,38,"(-0.8839083161131916, 0.781512232163564)",0.9631446428866167,0.6571733391385218,0.001963245066951823,0.9999977590416957,0.0003496839591138895,0.0021853803945984674,0.0048670008826251845,0.011898309856981037,1.0,8,0,0,83.42464685440063,,"(0, 0)",,"(4, 4)"
