Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,1.0,0.002,0.002,4,"(1.0017306827192554, -0.21053648096015729)",0.6221302994810303,0.13889679387410458,0.01464942311884082,-2.654649057651187,0.488602045347759,1.6649243813380241,1.2607841937616064,1.179015483376437,0.15384615384615385,2.0,5.0,6.0,1.656839370727539,0.21209508879201905,0.01,,
E-STLSQ,1.0,0.002,0.002,4,"(1.0017306827192554, -0.21053648096015729)",-8.032339727575405,-3.899628842414451,0.07534530211258844,0.3491000031086018,0.20805456059281124,0.8186247735866377,0.8706819803900492,1.0,0.2222222222222222,2.0,1.0,6.0,7.444308280944824,0.32374575428176433,0.01,,
SR3,1.0,0.002,0.002,4,"(1.0017306827192554, -0.21053648096015729)",0.6228628679460412,-46.2237863219949,0.9700321252448528,-985853.6729491323,233.13131829350533,1052.4073232919966,787.5897981381308,1153.014006588087,0.4,8.0,12.0,0.0,1.123840093612671,0.00031622776601683794,,0.03333333333333333,
SSR,1.0,0.002,0.002,4,"(1.0017306827192554, -0.21053648096015729)",0.6221296171401995,0.13263720658797862,0.01473721740550342,0.07193386748896625,0.2441404860812401,1.7145441094352043,1.3651439234212903,1.5252996593708006,0.16666666666666666,2,4,6,0.14064836502075195,,"(1e-05, 0.01)",,
MIOSR,1.0,0.002,0.002,4,"(1.0017306827192554, -0.21053648096015729)",0.6216732974841093,0.16197864408375873,0.014240498336094674,-0.8655780344128005,0.3410951103951817,1.9372534690650745,2.2066610421353694,4.040629651287656,0.25,3,4,5,49.40157985687256,,"(0.2, 1e-05)",,"(4, 3)"
STLSQ,1.2866648980094317,0.002,0.002,4,"(1.0017306827192554, -0.21053648096015729)",0.620573865975486,0.16246358179705,0.011879969906240143,0.7575769412619178,0.12127894241548617,0.6460789532710547,0.7543880929023146,1.0,0.5555555555555556,5.0,1.0,3.0,1.6012232303619385,0.32374575428176433,0.001,,
E-STLSQ,1.2866648980094317,0.002,0.002,4,"(1.0017306827192554, -0.21053648096015729)",-19.048629572063497,-6.715025591830174,0.08510599622814424,-149.61497339408032,2.9950493207685054,15.347395501686774,12.70864604178617,16.983674622190897,0.4444444444444444,8.0,10.0,0.0,7.970022201538086,0.10481131341546852,0.001,,
SR3,1.2866648980094317,0.002,0.002,4,"(1.0017306827192554, -0.21053648096015729)",0.6211673177728494,-60.057128297250564,1.1880479307779144,-34098.950286809966,41.892420125388284,234.5436953668999,176.25346429086957,246.20427780442625,0.42105263157894735,8.0,11.0,0.0,4.2614665031433105,1.490971657184063,,0.03333333333333333,
SSR,1.2866648980094317,0.002,0.002,4,"(1.0017306827192554, -0.21053648096015729)",0.6204593527723945,0.20228995141509265,0.011329867330304885,-0.6964604390222955,0.33354574094289385,0.9644483850178581,0.8475902520278177,1.0,0.45454545454545453,5,3,3,0.14316534996032715,,"(0.05, 0.01)",,
MIOSR,1.2866648980094317,0.002,0.002,4,"(1.0017306827192554, -0.21053648096015729)",0.6206246066632279,0.20216331395229725,0.011329861104668057,-0.2711430158470741,0.28440593132236835,1.3893768600641723,1.325781399250493,2.2589929301173046,0.2727272727272727,3,3,5,53.013006925582886,,"(1e-05, 0.001)",,"(3, 3)"
