Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,1.0,0.002,0.002,20,"(-1.019702788503497, -0.6304474628147155)",0.6366561730726422,-0.48482234718541534,0.03137658403846537,-4.1567459213616385,0.5747744186943116,1.4032439808782715,1.317080666849866,2.17791429080497,0.23076923076923078,3.0,5.0,5.0,1.0872077941894531,0.21209508879201905,0.01,,
E-STLSQ,1.0,0.002,0.002,20,"(-1.019702788503497, -0.6304474628147155)",-0.2288745198454581,-0.2064687087495095,0.024924182878165425,-3.889066485313677,0.5765102441577947,1.0796397087546912,0.9804560346584836,1.0,0.2,2.0,2.0,6.0,5.2066473960876465,0.21209508879201905,0.01,,
SR3,1.0,0.002,0.002,20,"(-1.019702788503497, -0.6304474628147155)",0.6406690989154222,-4612.328982317898,97.99246707825273,-170530343.35711506,3184.4765680961036,7582.997740855431,7100.534845840238,11408.207736753186,0.4,8.0,12.0,0.0,2.9041714668273926,0.00031622776601683794,,0.03333333333333333,
SSR,1.0,0.002,0.002,20,"(-1.019702788503497, -0.6304474628147155)",0.6365622809147325,0.009018174496281395,0.020515881917188547,-3.2909855280362024,0.5385919720509337,1.0290001993498883,0.9123223571828021,1.0,0.2727272727272727,3,3,5,0.09706592559814453,,"(0.05, 0.05)",,
MIOSR,1.0,0.002,0.002,20,"(-1.019702788503497, -0.6304474628147155)",0.6365732417818674,0.005180043171090831,0.020597831181251886,-3.2982142817246234,0.5390327643388282,1.0282588758290485,0.9119247486322416,1.0,0.2727272727272727,3,3,5,78.91594290733337,,"(0.01, 0)",,"(3, 3)"
STLSQ,1.2866648980094317,0.002,0.002,20,"(-1.019702788503497, -0.6304474628147155)",0.7299053931407684,-0.0296025598545272,0.019816575427595063,-1.9812595716684984,0.4618029546791281,1.2596707399935396,0.9933758427644085,1.0,0.21428571428571427,3.0,6.0,5.0,1.129666805267334,0.18420699693267165,0.01,,
E-STLSQ,1.2866648980094317,0.002,0.002,20,"(-1.019702788503497, -0.6304474628147155)",-0.03304090510199642,-2.899257725676911,0.07563880715385937,-2.886064232062532,0.5215701564606123,1.0822810701184955,0.9607174561639696,1.0,0.25,3.0,4.0,5.0,5.584259748458862,0.18420699693267165,0.01,,
SR3,1.2866648980094317,0.002,0.002,20,"(-1.019702788503497, -0.6304474628147155)",0.730756141241369,-367.1945682464915,6.809376976334745,-298208.9320596495,128.7074019475923,329.14917520561426,331.7722397506552,602.024493982551,0.3157894736842105,6.0,11.0,2.0,9.361026287078857,1.7992936232915515,,0.03333333333333333,
SSR,1.2866648980094317,0.002,0.002,20,"(-1.019702788503497, -0.6304474628147155)",0.7284952875919761,0.19266546857133876,0.015638406082693297,-0.3298364409397375,0.2821097263866547,1.117142121603007,1.1748494074615572,2.1199019192152604,0.2727272727272727,3,3,5,0.10258913040161133,,"(0.001, 0.001)",,
MIOSR,1.2866648980094317,0.002,0.002,20,"(-1.019702788503497, -0.6304474628147155)",0.7297509741098387,0.19943888852935016,0.015520799701507191,0.32008665846726214,0.2167324278178034,0.561868560769293,0.6317679105961347,1.0,0.36363636363636365,4,3,4,78.8443706035614,,"(0.01, 0.01)",,"(4, 3)"
STLSQ,1.6555065597696215,0.002,0.002,20,"(-1.019702788503497, -0.6304474628147155)",0.8037825224134949,0.22509956244345364,0.012783239159072451,-0.34342291554668514,0.30199130534965757,0.8613324182924429,0.7967959549073662,1.0,0.36363636363636365,4.0,3.0,4.0,1.183424949645996,0.1206792640639329,0.01,,
E-STLSQ,1.6555065597696215,0.002,0.002,20,"(-1.019702788503497, -0.6304474628147155)",-2.2982666107035103,-0.2165295049785012,0.02175626896626292,-79.35006468643365,2.1148619462300973,5.290867197700863,6.770499777678299,14.499736030536063,0.2857142857142857,4.0,6.0,4.0,5.8899571895599365,0.06866488450043001,0.01,,
SR3,1.6555065597696215,0.002,0.002,20,"(-1.019702788503497, -0.6304474628147155)",0.8037073589292947,-42.55131867199696,0.8564030850466908,-2889.5301382054586,13.747785642856872,45.006528742414474,33.59184508959695,43.278079622477286,0.3333333333333333,6.0,10.0,2.0,5.397716760635376,1.490971657184063,,0.03333333333333333,
SSR,1.6555065597696215,0.002,0.002,20,"(-1.019702788503497, -0.6304474628147155)",0.546499187358011,0.23111970386907454,0.012713803163367059,-1.2455352430037911,0.38299394202493736,1.4018636702047809,1.3418279139155096,2.3267455064123226,0.08333333333333333,1,4,7,0.10137653350830078,,"(0.2, 0.2)",,
MIOSR,1.6555065597696215,0.002,0.002,20,"(-1.019702788503497, -0.6304474628147155)",0.8036888345395572,0.23748383132883094,0.01258186001445136,0.9956883336319144,0.016833446227773285,0.11548562634630838,0.11589531209043576,0.2009028437800494,0.6,6,2,2,72.02223205566406,,"(1e-05, 1e-05)",,"(4, 4)"
STLSQ,2.1300821788799253,0.002,0.002,20,"(-1.019702788503497, -0.6304474628147155)",0.8272939697858339,0.33562385821882224,0.011605320350051341,0.8859372354816996,0.09217181440522167,0.9598219602892772,0.9480620022568444,1.3484278459170895,0.5,5.0,2.0,3.0,1.1974189281463623,0.21209508879201905,0.01,,
E-STLSQ,2.1300821788799253,0.002,0.002,20,"(-1.019702788503497, -0.6304474628147155)",0.5887107939100003,0.14698539243470726,0.014692172737042576,0.9065777312909873,0.08074998135728256,0.5986491853440744,0.7249671052659337,1.0,0.5,4.0,0.0,4.0,6.295143365859985,0.244205309454865,0.01,,
