Method,Duration,Sample Rate,Noise,Seed,x0,insample_r2,validation_r2,validation_mse,test_r2,test_rmse,coef_l1,coef_l2,coef_linf,support_accuracy,support_tp,support_fp,support_fn,runtime,threshold,alpha,nu,group_sparsity
STLSQ,1.0,0.002,0.002,13,"(0.15045526353384683, -0.8556433757734957)",0.5155688706806091,-0.12124536544565806,0.01698838216988133,-398.9582391801205,4.228581402524851,10.863231569521796,16.212109089387592,27.90206578631168,0.2727272727272727,3.0,3.0,5.0,1.6047050952911377,0.49417133613238334,0.001,,
E-STLSQ,1.0,0.002,0.002,13,"(0.15045526353384683, -0.8556433757734957)",-9.292053009041208,-2.321672986578599,0.05006637889021877,-0.13860149122608145,0.27747092466159184,0.8814400452885622,0.9144361200918535,1.1256574665063008,0.3333333333333333,3.0,1.0,5.0,7.596091032028198,0.42919342601287785,0.001,,
SR3,1.0,0.002,0.002,13,"(0.15045526353384683, -0.8556433757734957)",0.5443601342419229,-123.07092014729082,1.9070652361905256,-166065.01443954915,106.23021179488971,490.67670813821263,361.62904321541316,529.2166092547321,0.4,8.0,12.0,0.0,1.129446268081665,0.00031622776601683794,,0.03333333333333333,
SSR,1.0,0.002,0.002,13,"(0.15045526353384683, -0.8556433757734957)",0.5169359408641339,0.12004429789323623,0.013385928962764974,-0.6505275110697413,0.29921887624643473,1.7447596161201473,2.116630035784203,4.582419809952879,0.18181818181818182,2,3,6,0.14386844635009766,,"(0.01, 0.0)",,
MIOSR,1.0,0.002,0.002,13,"(0.15045526353384683, -0.8556433757734957)",0.537203763532597,0.13961985224827922,0.013088248254696951,-0.8297283753761453,0.3448986632274133,1.4852939840864339,1.3594021859527456,2.1654339658877935,0.18181818181818182,2,3,6,57.84610319137573,,"(0.2, 0)",,"(3, 2)"
STLSQ,1.2866648980094317,0.002,0.002,13,"(0.15045526353384683, -0.8556433757734957)",0.624584513881183,0.11810213395966657,0.012149137671811763,0.7681047357185866,0.1230411269494758,1.004290666851534,1.0357215879517427,1.968391889441921,0.5454545454545454,6.0,3.0,2.0,1.6592891216278076,0.28117686979742307,0.001,,
E-STLSQ,1.2866648980094317,0.002,0.002,13,"(0.15045526353384683, -0.8556433757734957)",-4.802499896384976,-0.5943758753174733,0.021879466506476215,0.02899625649905464,0.25552294017708094,1.240341165966716,1.1782009657941492,1.5190512841803736,0.3,3.0,2.0,5.0,8.12925410270691,0.32374575428176433,0.001,,
SR3,1.2866648980094317,0.002,0.002,13,"(0.15045526353384683, -0.8556433757734957)",0.6258844171258221,-95.34703357017592,1.3346772138182135,-199760.55899041754,111.45619380431704,362.8750797710129,296.71550408803506,483.6283737381815,0.4,8.0,12.0,0.0,1.1650917530059814,0.00031622776601683794,,0.03333333333333333,
SSR,1.2866648980094317,0.002,0.002,13,"(0.15045526353384683, -0.8556433757734957)",0.6230704227091448,0.21186196873893648,0.010863281270756054,-1.318813320811449,0.41274255129166376,1.0994333968586392,0.957074053396606,1.0,0.2727272727272727,3,3,5,0.1446828842163086,,"(0.05, 0.05)",,
MIOSR,1.2866648980094317,0.002,0.002,13,"(0.15045526353384683, -0.8556433757734957)",0.6216474797706464,0.21586512338407765,0.010808837914671007,-0.7727193082799496,0.33831423088772794,1.420850354870003,1.3487663704147004,2.1513345338972822,0.2,2,2,6,57.715296030044556,,"(0, 0)",,"(2, 2)"
STLSQ,1.6555065597696215,0.002,0.002,13,"(0.15045526353384683, -0.8556433757734957)",0.7180656682054889,0.29381824129290746,0.00970686083280958,-0.692853932030057,0.32219768337624,3.45380199072994,2.637268542008813,3.5655524928454283,0.23529411764705882,4.0,9.0,4.0,1.7202646732330322,0.07906043210907697,0.2,,
E-STLSQ,1.6555065597696215,0.002,0.002,13,"(0.15045526353384683, -0.8556433757734957)",-1.1545168979508569,-0.22630101286159832,0.01754630046020668,-4.401915132808165,0.5941303009786991,4.117463451302101,3.149118803759443,3.4056522290471367,0.23529411764705882,4.0,9.0,4.0,8.113840103149414,0.09102981779915217,0.2,,
SR3,1.6555065597696215,0.002,0.002,13,"(0.15045526353384683, -0.8556433757734957)",0.7190400922629971,-155.5054273944479,2.0988724850302662,-16851.61185573919,33.32923336123785,130.87639279041213,93.65263355264644,114.0066093095958,0.4,8.0,12.0,0.0,2.1756644248962402,0.00031622776601683794,,0.03333333333333333,
SSR,1.6555065597696215,0.002,0.002,13,"(0.15045526353384683, -0.8556433757734957)",0.7178578473035062,0.30269390938986107,0.009602229792132341,0.9958283421118012,0.017198198811771773,0.15473325633483423,0.17920174690712687,0.2856689274183626,0.75,6,0,2,0.1494443416595459,,"(0.001, 1e-05)",,
MIOSR,1.6555065597696215,0.002,0.002,13,"(0.15045526353384683, -0.8556433757734957)",0.7176199955804916,0.303839497563575,0.009582578431494012,0.9552836786744006,0.04999541163218145,0.3715939762113651,0.4918106333367181,1.0,0.5555555555555556,5,1,3,62.072598695755005,,"(0, 1e-05)",,"(3, 3)"
STLSQ,2.1300821788799253,0.002,0.002,13,"(0.15045526353384683, -0.8556433757734957)",0.8280606956647715,0.27514965396573154,0.008386776436061654,0.5596479548543735,0.15201518688373478,1.1308853871946438,1.0897047324342075,1.6485886851457001,0.3333333333333333,4.0,4.0,4.0,1.7501201629638672,0.32374575428176433,0.001,,
E-STLSQ,2.1300821788799253,0.002,0.002,13,"(0.15045526353384683, -0.8556433757734957)",-1.2549116272094654,-0.6756891081753306,0.016436267158749036,0.6924832001387338,0.1586698784626077,0.7914853116459366,0.8440030017388912,1.0,0.25,2.0,0.0,6.0,9.102359056472778,0.3727593720314938,0.001,,
